IDENTIFICADORES DE AUTOR: (I-2512-2013)
Tempo estipulado=Todos os anos. Índices=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Título","Autores","Autorias compartilhadas","Editores","Editores de livros","Título da fonte","Data de publicação","Ano da publicação","Volume","Edição","Número da edição","Suplemento","Edição especial","Página inicial","Página final","Número do artigo","DOI","Título da conferência","Data da conferência","Total de citações","Média por ano","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Field-Effect Tunneling Transistor Based on Vertical Graphene Heterostructures","Britnell, L.; Gorbachev, R. V.; Jalil, R.; Belle, B. D.; Schedin, F.; Mishchenko, A.; Georgiou, T.; Katsnelson, M. I.; Eaves, L.; Morozov, S. V.; Peres, N. M. R.; Leist, J.; Geim, A. K.; Novoselov, K. S.; Ponomarenko, L. A.","","","","SCIENCE","FEB 24 2012","2012","335","6071","","","","947","950","","10.1126/science.1218461","","","1499","187.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53","173","257","230","223","243","194","126","0"
"Strong Light-Matter Interactions in Heterostructures of Atomically Thin Films","Britnell, L.; Ribeiro, R. M.; Eckmann, A.; Jalil, R.; Belle, B. D.; Mishchenko, A.; Kim, Y. -J.; Gorbachev, R. V.; Georgiou, T.; Morozov, S. V.; Grigorenko, A. N.; Geim, A. K.; Casiraghi, C.; Castro Neto, A. H.; Novoselov, K. S.","","","","SCIENCE","JUN 14 2013","2013","340","6138","","","","1311","1314","","10.1126/science.1235547","","","1238","176.86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","137","211","222","245","263","135","0"
"Vertical field-effect transistor based on graphene-WS2 heterostructures for flexible and transparent electronics","Georgiou, Thanasis; Jalil, Rashid; Belle, Branson D.; Britnell, Liam; Gorbachev, Roman V.; Morozov, Sergey V.; Kim, Yong-Jin; Gholinia, Ali; Haigh, Sarah J.; Makarovsky, Oleg; Eaves, Laurence; Ponomarenko, Leonid A.; Geim, Andre K.; Novoselov, Kostya S.; Mishchenko, Artem","","","","NATURE NANOTECHNOLOGY","FEB 2013","2013","8","2","","","","100","103","","10.1038/NNANO.2012.224","","","974","139.14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41","136","166","167","204","165","95","0"
"Micrometer-Scale Ballistic Transport in Encapsulated Graphene at Room Temperature","Mayorov, Alexander S.; Gorbachev, Roman V.; Morozov, Sergey V.; Britnell, Liam; Jalil, Rashid; Ponomarenko, Leonid A.; Blake, Peter; Novoselov, Kostya S.; Watanabe, Kenji; Taniguchi, Takashi; Geim, A. K.","","","","NANO LETTERS","JUN 2011","2011","11","6","","","","2396","2399","","10.1021/nl200758b","","","811","90.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","47","83","93","117","121","129","129","81","0"
"Strong plasmonic enhancement of photovoltage in graphene","Echtermeyer, T. J.; Britnell, L.; Jasnos, P. K.; Lombardo, A.; Gorbachev, R. V.; Grigorenko, A. N.; Geim, A. K.; Ferrari, A. C.; Novoselov, K. S.","","","","NATURE COMMUNICATIONS","AUG 2011","2011","2","","","","","","","458","10.1038/ncomms1464","","","568","63.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","55","86","75","74","83","76","70","46","0"
"Cloning of Dirac fermions in graphene superlattices","Ponomarenko, L. A.; Gorbachev, R. V.; Yu, G. L.; Elias, D. C.; Jalil, R.; Patel, A. A.; Mishchenko, A.; Mayorov, A. S.; Woods, C. R.; Wallbank, J. R.; Mucha-Kruczynski, M.; Piot, B. A.; Potemski, M.; Grigorieva, I. V.; Novoselov, K. S.; Guinea, F.; Fal'ko, V. I.; Geim, A. K.","","","","NATURE","MAY 30 2013","2013","497","7451","","","","594","597","","10.1038/nature12187","","","555","79.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","107","100","90","90","94","47","0"
"Hunting for Monolayer Boron Nitride: Optical and Raman Signatures","Gorbachev, Roman V.; Riaz, Ibtsam; Nair, Rahul R.; Jalil, Rashid; Britnell, Liam; Belle, Branson D.; Hill, Ernie W.; Novoselov, Kostya S.; Watanabe, Kenji; Taniguchi, Takashi; Geim, Andre K.; Blake, Peter","","","","SMALL","FEB 18 2011","2011","7","4","","","","465","468","","10.1002/smll.201001628","","","541","60.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","35","43","52","62","70","93","104","71","0"
"Dirac cones reshaped by interaction effects in suspended graphene","Elias, D. C.; Gorbachev, R. V.; Mayorov, A. S.; Morozov, S. V.; Zhukov, A. A.; Blake, P.; Ponomarenko, L. A.; Grigorieva, I. V.; Novoselov, K. S.; Guinea, F.; Geim, A. K.","","","","NATURE PHYSICS","SEP 2011","2011","7","9","","","","701","704","","10.1038/NPHYS2049","","","441","49.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","67","66","59","50","48","61","58","26","0"
"Cross-sectional imaging of individual layers and buried interfaces of graphene-based heterostructures and superlattices","Haigh, S. J.; Gholinia, A.; Jalil, R.; Romani, S.; Britnell, L.; Elias, D. C.; Novoselov, K. S.; Ponomarenko, L. A.; Geim, A. K.; Gorbachev, R.","","","","NATURE MATERIALS","SEP 2012","2012","11","9","","","","764","767","","10.1038/NMAT3386","","","404","50.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","31","56","70","61","71","66","43","0"
"Electron Tunneling through Ultrathin Boron Nitride Crystalline Barriers","Britnell, Liam; Gorbachev, Roman V.; Jalil, Rashid; Belle, Branson D.; Schedin, Fred; Katsnelson, Mikhail I.; Eaves, Laurence; Morozov, Sergey V.; Mayorov, Alexander S.; Peres, Nuno M. R.; Castro Neto, Antonio H.; Leist, Jon; Geim, Andre K.; Ponomarenko, Leonid A.; Novoselov, Kostya S.","","","","NANO LETTERS","MAR 2012","2012","12","3","","","","1707","1710","","10.1021/nl3002205","","","393","49.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","38","56","49","56","69","64","48","0"
