PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Barnes, WL; Dereux, A; Ebbesen, TW								Surface plasmon subwavelength optics								NATURE				424	6950			824	830		10.1038/nature01937			AUG 14 2003	2003										7653							WOS:000184733900051		
J	Atwater, Harry A.; Polman, Albert								Plasmonics for improved photovoltaic devices								NATURE MATERIALS				9	3			205	213		10.1038/NMAT2629			MAR 2010	2010										5385							WOS:000274700900014		
J	Schuller, Jon A.; Barnard, Edward S.; Cai, Wenshan; Jun, Young Chul; White, Justin S.; Brongersma, Mark L.								Plasmonics for extreme light concentration and manipulation								NATURE MATERIALS				9	3			193	204		10.1038/NMAT2630			MAR 2010	2010										2459							WOS:000274700900013		
J	Yu, Nanfang; Capasso, Federico								Flat optics with designer metasurfaces								NATURE MATERIALS				13	2			139	150		10.1038/nmat3839			FEB 2014	2014										1793							WOS:000330182700019		
J	Pendry, JB; Martin-Moreno, L; Garcia-Vidal, FJ								Mimicking surface plasmons with structured surfaces								SCIENCE				305	5685			847	848		10.1126/science.1098999			AUG 6 2004	2004										1766							WOS:000223104900043		
J	Halas, Naomi J.; Lal, Surbhi; Chang, Wei-Shun; Link, Stephan; Nordlander, Peter								Plasmons in Strongly Coupled Metallic Nanostructures								CHEMICAL REVIEWS				111	6			3913	3961		10.1021/cr200061k			JUN 2011	2011										1732							WOS:000291756700008		
J	Stewart, Matthew E.; Anderton, Christopher R.; Thompson, Lucas B.; Maria, Joana; Gray, Stephen K.; Rogers, John A.; Nuzzo, Ralph G.								Nanostructured plasmonic sensors								CHEMICAL REVIEWS				108	2			494	521		10.1021/cr068126n			FEB 2008	2008										1670							WOS:000253165500008		
J	Ghosh, Sujit Kumar; Pal, Tarasankar								Interparticle coupling effect on the surface plasmon resonance of gold nanoparticles: From theory to applications								CHEMICAL REVIEWS				107	11			4797	4862		10.1021/cr0680282			NOV 2007	2007										1609							WOS:000250970400008		
J	Hutter, E; Fendler, JH								Exploitation of localized surface plasmon resonance								ADVANCED MATERIALS				16	19			1685	1706		10.1002/adma.200400271			OCT 4 2004	2004										1608							WOS:000224948300001		
J	Oulton, Rupert F.; Sorger, Volker J.; Zentgraf, Thomas; Ma, Ren-Min; Gladden, Christopher; Dai, Lun; Bartal, Guy; Zhang, Xiang								Plasmon lasers at deep subwavelength scale								NATURE				461	7264			629	632		10.1038/nature08364			OCT 1 2009	2009										1601							WOS:000270302600035		
J	Muhlschlegel, P; Eisler, HJ; Martin, OJF; Hecht, B; Pohl, DW								Resonant optical antennas								SCIENCE				308	5728			1607	1609		10.1126/science.1111886			JUN 10 2005	2005										1590							WOS:000229827000050		
J	Grigorenko, A. N.; Polini, M.; Novoselov, K. S.								Graphene plasmonics								NATURE PHOTONICS				6	11			749	758		10.1038/NPHOTON.2012.262			NOV 2012	2012										1531							WOS:000310848300014		
J	Lal, Surbhi; Link, Stephan; Halas, Naomi J.								Nano-optics from sensing to waveguiding								NATURE PHOTONICS				1	11			641	648		10.1038/nphoton.2007.223			NOV 2007	2007										1513							WOS:000251282700014		
J	Rycenga, Matthew; Cobley, Claire M.; Zeng, Jie; Li, Weiyang; Moran, Christine H.; Zhang, Qiang; Qin, Dong; Xia, Younan								Controlling the Synthesis and Assembly of Silver Nanostructures for Plasmonic Applications								CHEMICAL REVIEWS				111	6			3669	3712		10.1021/cr100275d			JUN 2011	2011										1508							WOS:000291756700002		
J	Zayats, AV; Smolyaninov, II; Maradudin, AA								Nano-optics of surface plasmon polaritons								PHYSICS REPORTS-REVIEW SECTION OF PHYSICS LETTERS				408	3-4			131	314		10.1016/j.physrep.2004.11.001			MAR 2005	2005										1367							WOS:000227533900001		
J	Maier, SA; Atwater, HA								Plasmonics: Localization and guiding of electromagnetic energy in metal/dielectric structures								JOURNAL OF APPLIED PHYSICS				98	1					011101	10.1063/1.1951057			JUL 1 2005	2005										1330							WOS:000231062200001		
J	Kauranen, Martti; Zayats, Anatoly V.								Nonlinear plasmonics								NATURE PHOTONICS				6	11			737	748		10.1038/NPHOTON.2012.244			NOV 2012	2012										1260							WOS:000310848300013		
J	Oulton, R. F.; Sorger, V. J.; Genov, D. A.; Pile, D. F. P.; Zhang, X.								A hybrid plasmonic waveguide for subwavelength confinement and long-range propagation								NATURE PHOTONICS				2	8			496	500		10.1038/nphoton.2008.131			AUG 2008	2008										1249							WOS:000258413700015		
J	Ferrari, Andrea C.; Bonaccorso, Francesco; Fal'ko, Vladimir; Novoselov, Konstantin S.; Roche, Stephan; Boggild, Peter; Borini, Stefano; Koppens, Frank H. L.; Palermo, Vincenzo; Pugno, Nicola; Garrido, Jose A.; Sordan, Roman; Bianco, Alberto; Ballerini, Laura; Prato, Maurizio; Lidorikis, Elefterios; Kivioja, Jani; Marinelli, Claudio; Ryhaenen, Tapani; Morpurgo, Alberto; Coleman, Jonathan N.; Nicolosi, Valeria; Colombo, Luigi; Fert, Albert; Garcia-Hernandez, Mar; Bachtold, Adrian; Schneider, Gregory F.; Guinea, Francisco; Dekker, Cees; Barbone, Matteo; Sun, Zhipei; Galiotis, Costas; Grigorenko, Alexander N.; Konstantatos, Gerasimos; Kis, Andras; Katsnelson, Mikhail; Vandersypen, Lieven; Loiseau, Annick; Morandi, Vittorio; Neumaier, Daniel; Treossi, Emanuele; Pellegrini, Vittorio; Polini, Marco; Tredicucci, Alessandro; Williams, Gareth M.; Hong, Byung Hee; Ahn, Jong-Hyun; Kim, Jong Min; Zirath, Herbert; van Wees, Bart J.; van der Zant, Herre; Occhipinti, Luigi; Di Matteo, Andrea; Kinloch, Ian A.; Seyller, Thomas; Quesnel, Etienne; Feng, Xinliang; Teo, Ken; Rupesinghe, Nalin; Hakonen, Pertti; Neil, Simon R. T.; Tannock, Quentin; Loefwander, Tomas; Kinaret, Jari								Science and technology roadmap for graphene, related two-dimensional crystals, and hybrid systems								NANOSCALE				7	11			4598	4810		10.1039/c4nr01600a			2015	2015										1204							WOS:000351061700001		
