PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Castro Neto, A. H.; Guinea, F.; Peres, N. M. R.; Novoselov, K. S.; Geim, A. K.								The electronic properties of graphene								REVIEWS OF MODERN PHYSICS				81	1			109	162		10.1103/RevModPhys.81.109			JAN-MAR 2009	2009										14150							WOS:000264764600004		
J	Zhang, YB; Tan, YW; Stormer, HL; Kim, P								Experimental observation of the quantum Hall effect and Berry's phase in graphene								NATURE				438	7065			201	204		10.1038/nature04235			NOV 10 2005	2005										9329							WOS:000233133500043		
J	Hasan, M. Z.; Kane, C. L.								Colloquium: Topological insulators								REVIEWS OF MODERN PHYSICS				82	4			3045	3067		10.1103/RevModPhys.82.3045			NOV 8 2010	2010										8565							WOS:000283929800001		
J	Qi, Xiao-Liang; Zhang, Shou-Cheng								Topological insulators and superconductors								REVIEWS OF MODERN PHYSICS				83	4						10.1103/RevModPhys.83.1057			OCT 14 2011	2011										6050							WOS:000308825700001		
J	Son, Young-Woo; Cohen, Marvin L.; Louie, Steven G.								Half-metallic graphene nanoribbons								NATURE				444	7117			347	349		10.1038/nature05180			NOV 16 2006	2006										2997							WOS:000242018300043		
J	Fu, Liang; Kane, C. L.; Mele, E. J.								Topological insulators in three dimensions								PHYSICAL REVIEW LETTERS				98	10					106803	10.1103/PhysRevLett.98.106803			MAR 9 2007	2007										2403							WOS:000244792400042		
J	Rotter, Marianne; Tegel, Marcus; Johrendt, Dirk								Superconductivity at 38 K in the iron arsenide (Ba1-xKx)Fe2As2								PHYSICAL REVIEW LETTERS				101	10					107006	10.1103/PhysRevLett.101.107006			SEP 5 2008	2008										2306							WOS:000258975100055		
J	Butler, Sheneve Z.; Hollen, Shawna M.; Cao, Linyou; Cui, Yi; Gupta, Jay A.; Gutierrez, Humberto R.; Heinz, Tony F.; Hong, Seung Sae; Huang, Jiaxing; Ismach, Ariel F.; Johnston-Halperin, Ezekiel; Kuno, Masaru; Plashnitsa, Vladimir V.; Robinson, Richard D.; Ruoff, Rodney S.; Salahuddin, Sayeef; Shan, Jie; Shi, Li; Spencer, Michael G.; Terrones, Mauricio; Windl, Wolfgang; Goldberger, Joshua E.								Progress, Challenges, and Opportunities in Two-Dimensional Materials Beyond Graphene								ACS NANO				7	4			2898	2926		10.1021/nn400280c			APR 2013	2013										2282							WOS:000318143300005		
J	Damascelli, A; Hussain, Z; Shen, ZX								Angle-resolved photoemission studies of the cuprate superconductors								REVIEWS OF MODERN PHYSICS				75	2			473	541		10.1103/RevModPhys.75.473			APR 2003	2003										2258							WOS:000182718200004		
J	Xu, Mingsheng; Liang, Tao; Shi, Minmin; Chen, Hongzheng								Graphene-Like Two-Dimensional Materials								CHEMICAL REVIEWS				113	5			3766	3798		10.1021/cr300263a			MAY 2013	2013										2115							WOS:000318892600022		
J	Xiao, Di; Liu, Gui-Bin; Feng, Wanxiang; Xu, Xiaodong; Yao, Wang								Coupled Spin and Valley Physics in Monolayers of MoS2 and Other Group-VI Dichalcogenides								PHYSICAL REVIEW LETTERS				108	19					196802	10.1103/PhysRevLett.108.196802			MAY 7 2012	2012										1957							WOS:000303662500015		
J	Das Sarma, S.; Adam, Shaffique; Hwang, E. H.; Rossi, Enrico								Electronic transport in two-dimensional graphene								REVIEWS OF MODERN PHYSICS				83	2			407	470		10.1103/RevModPhys.83.407			MAY 16 2011	2011										1891							WOS:000290730200001		
J	Qi, Xiao-Liang; Hughes, Taylor L.; Zhang, Shou-Cheng								Topological field theory of time-reversal invariant insulators								PHYSICAL REVIEW B				78	19					195424	10.1103/PhysRevB.78.195424			NOV 2008	2008										1719							WOS:000262607800110		
J	Tokura, Y; Nagaosa, N								Orbital physics in transition-metal oxides								SCIENCE				288	5465			462	468		10.1126/science.288.5465.462			APR 21 2000	2000										1650							WOS:000086626000033		
J	Moore, Joel E.								The birth of topological insulators								NATURE				464	7286			194	198		10.1038/nature08916			MAR 11 2010	2010										1588							WOS:000275366100032		
J	Nagaosa, Naoto; Sinova, Jairo; Onoda, Shigeki; MacDonald, A. H.; Ong, N. P.								Anomalous Hall effect								REVIEWS OF MODERN PHYSICS				82	2			1539	1592		10.1103/RevModPhys.82.1539			MAY 13 2010	2010										1454							WOS:000278228900001		
J	Cococcioni, M; de Gironcoli, S								Linear response approach to the calculation of the effective interaction parameters in the LDA+U method								PHYSICAL REVIEW B				71	3					035105	10.1103/PhysRevB.71.035105			JAN 2005	2005										1420							WOS:000226735900036		
J	Xiao, Di; Chang, Ming-Che; Niu, Qian								Berry phase effects on electronic properties								REVIEWS OF MODERN PHYSICS				82	3			1959	2007		10.1103/RevModPhys.82.1959			JUL 6 2010	2010										1410							WOS:000279557500001		
J	Xu, Su-Yang; Belopolski, Ilya; Alidoust, Nasser; Neupane, Madhab; Bian, Guang; Zhang, Chenglong; Sankar, Raman; Chang, Guoqing; Yuan, Zhujun; Lee, Chi-Cheng; Huang, Shin-Ming; Zheng, Hao; Ma, Jie; Sanchez, Daniel S.; Wang, BaoKai; Bansil, Arun; Chou, Fangcheng; Shibayev, Pavel P.; Lin, Hsin; Jia, Shuang; Hasan, M. Zahid								Discovery of a Weyl fermion semimetal and topological Fermi arcs								SCIENCE				349	6248			613	617		10.1126/science.aaa9297			AUG 7 2015	2015										1341							WOS:000359092900034		
J	Mackenzie, AP; Maeno, Y								The superconductivity of Sr2RuO4 and the physics of spin-triplet pairing								REVIEWS OF MODERN PHYSICS				75	2			657	712		10.1103/RevModPhys.75.657			APR 2003	2003										1311							WOS:000182718200008		
J	Liu, Cheng-Cheng; Feng, Wanxiang; Yao, Yugui								Quantum Spin Hall Effect in Silicene and Two-Dimensional Germanium								PHYSICAL REVIEW LETTERS				107	7					076802	10.1103/PhysRevLett.107.076802			AUG 9 2011	2011										1307							WOS:000293705600018		
J	Kuroki, Kazuhiko; Onari, Seiichiro; Arita, Ryotaro; Usui, Hidetomo; Tanaka, Yukio; Kontani, Hiroshi; Aoki, Hideo								Unconventional pairing originating from the disconnected Fermi surfaces of superconducting LaFeAsO1-xFx								PHYSICAL REVIEW LETTERS				101	8					087004	10.1103/PhysRevLett.101.087004			AUG 22 2008	2008										1305							WOS:000258643600061		
J	Alicea, Jason								New directions in the pursuit of Majorana fermions in solid state systems								REPORTS ON PROGRESS IN PHYSICS				75	7					076501	10.1088/0034-4885/75/7/076501			JUL 2012	2012										1296							WOS:000305907700002		
J	Hsieh, D.; Xia, Y.; Qian, D.; Wray, L.; Dil, J. H.; Meier, F.; Osterwalder, J.; Patthey, L.; Checkelsky, J. G.; Ong, N. P.; Fedorov, A. V.; Lin, H.; Bansil, A.; Grauer, D.; Hor, Y. S.; Cava, R. J.; Hasan, M. Z.								A tunable topological insulator in the spin helical Dirac transport regime								NATURE				460	7259			1101	U59		10.1038/nature08234			AUG 27 2009	2009										1241							WOS:000269314000032		
J	Johnston, David C.								The puzzle of high temperature superconductivity in layered iron pnictides and chalcogenides								ADVANCES IN PHYSICS				59	6			803	1061	PII 927730316	10.1080/00018732.2010.513480			2010	2010										1233							WOS:000282683200001		
J	Das, Saptarshi; Chen, Hong-Yan; Penumatcha, Ashish Verma; Appenzeller, Joerg								High Performance Multilayer MoS2 Transistors with Scandium Contacts								NANO LETTERS				13	1			100	105		10.1021/nl303583v			JAN 2013	2013										1213							WOS:000313142300018		
J	Szot, K; Speier, W; Bihlmayer, G; Waser, R								Switching the electrical resistance of individual dislocations in single-crystalline SrTiO3								NATURE MATERIALS				5	4			312	320		10.1038/nmat1614			APR 2006	2006										1193							WOS:000236530400023		
