PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Landy, N. I.; Sajuyigbe, S.; Mock, J. J.; Smith, D. R.; Padilla, W. J.								Perfect metamaterial absorber								PHYSICAL REVIEW LETTERS				100	20					207402	10.1103/PhysRevLett.100.207402			MAY 23 2008	2008										2821							WOS:000256206400069		
J	Schuller, Jon A.; Barnard, Edward S.; Cai, Wenshan; Jun, Young Chul; White, Justin S.; Brongersma, Mark L.								Plasmonics for extreme light concentration and manipulation								NATURE MATERIALS				9	3			193	204		10.1038/NMAT2630			MAR 2010	2010										2500							WOS:000274700900013		
J	Smith, DR; Pendry, JB; Wiltshire, MCK								Metamaterials and negative refractive index								SCIENCE				305	5685			788	792		10.1126/science.1096796			AUG 6 2004	2004										2352							WOS:000223104900029		
J	Shalaev, Vladimir M.								Optical negative-index metamaterials								NATURE PHOTONICS				1	1			41	48		10.1038/nphoton.2006.49			JAN 2007	2007										1915							WOS:000246293200016		
J	Yu, Nanfang; Capasso, Federico								Flat optics with designer metasurfaces								NATURE MATERIALS				13	2			139	150		10.1038/nmat3839			FEB 2014	2014										1852							WOS:000330182700019		
J	Vakil, Ashkan; Engheta, Nader								Transformation Optics Using Graphene								SCIENCE				332	6035			1291	1294		10.1126/science.1202691			JUN 10 2011	2011										1620							WOS:000291441700037		
J	Gansel, Justyna K.; Thiel, Michael; Rill, Michael S.; Decker, Manuel; Bade, Klaus; Saile, Volker; von Freymann, Georg; Linden, Stefan; Wegener, Martin								Gold Helix Photonic Metamaterial as Broadband Circular Polarizer								SCIENCE				325	5947			1513	1515		10.1126/science.1177031			SEP 18 2009	2009										1326							WOS:000269887900030		
J	Cai, Wenshan; Chettiar, Uday K.; Kildishev, Alexander V.; Shalaev, Vladimir M.								Optical cloaking with metamaterials								NATURE PHOTONICS				1	4			224	227		10.1038/nphoton.2007.28			APR 2007	2007										1320							WOS:000246367300012		
J	West, Paul R.; Ishii, Satoshi; Naik, Gururaj V.; Emani, Naresh K.; Shalaev, Vladimir M.; Boltasseva, Alexandra								Searching for better plasmonic materials								LASER & PHOTONICS REVIEWS				4	6			795	808		10.1002/lpor.200900055			NOV 2010	2010										1010							WOS:000284017900007		
J	Liu, R.; Ji, C.; Mock, J. J.; Chin, J. Y.; Cui, T. J.; Smith, D. R.								Broadband Ground-Plane Cloak								SCIENCE				323	5912			366	369		10.1126/science.1166949			JAN 16 2009	2009										962							WOS:000262481400034		
J	Li, Jensen; Pendry, J. B.								Hiding under the Carpet: A New Strategy for Cloaking								PHYSICAL REVIEW LETTERS				101	20					203901	10.1103/PhysRevLett.101.203901			NOV 14 2008	2008										950							WOS:000260936100025		
J	Soukoulis, Costas M.; Wegener, Martin								Past achievements and future challenges in the development of three-dimensional photonic metamaterials								NATURE PHOTONICS				5	9			523	530		10.1038/NPHOTON.2011.154			SEP 2011	2011										947							WOS:000294412700009		
J	Valentine, Jason; Li, Jensen; Zentgraf, Thomas; Bartal, Guy; Zhang, Xiang								An optical cloak made of dielectrics								NATURE MATERIALS				8	7			568	571		10.1038/NMAT2461			JUL 2009	2009										899							WOS:000267204600015		
J	Zheludev, Nikolay I.; Kivshar, Yuri S.								From metamaterials to metadevices								NATURE MATERIALS				11	11			917	924		10.1038/NMAT3431			NOV 2012	2012										877							WOS:000310434600013		
J	Watts, Claire M.; Liu, Xianliang; Padilla, Willie J.								Metamaterial Electromagnetic Wave Absorbers								ADVANCED MATERIALS				24	23			OP98	OP120		10.1002/adma.201200674			JUN 19 2012	2012										876							WOS:000305121100002		
J	Sun, Shulin; He, Qiong; Xiao, Shiyi; Xu, Qin; Li, Xin; Zhou, Lei								Gradient-index meta-surfaces as a bridge linking propagating waves and surface waves								NATURE MATERIALS				11	5			426	431		10.1038/NMAT3292			MAY 2012	2012										802							WOS:000303108500020		
J	Tao, Hu; Landy, Nathan I.; Bingham, Christopher M.; Zhang, Xin; Averitt, Richard D.; Padilla, Willie J.								A metamaterial absorber for the terahertz regime: Design, fabrication and characterization								OPTICS EXPRESS				16	10			7181	7188		10.1364/OE.16.007181			MAY 12 2008	2008										775							WOS:000256469800043		
J	Holloway, Christopher L.; Kuester, Edward F.; Gordon, Joshua A.; O'Hara, John; Booth, Jim; Smith, David R.								An Overview of the Theory and Applications of Metasurfaces: The Two-Dimensional Equivalents of Metamaterials								IEEE ANTENNAS AND PROPAGATION MAGAZINE				54	2			10	35		10.1109/MAP.2012.6230714			APR 2012	2012										774							WOS:000309409800002		
J	Grady, Nathaniel K.; Heyes, Jane E.; Chowdhury, Dibakar Roy; Zeng, Yong; Reiten, Matthew T.; Azad, Abul K.; Taylor, Antoinette J.; Dalvit, Diego A. R.; Chen, Hou-Tong								Terahertz Metamaterials for Linear Polarization Conversion and Anomalous Refraction								SCIENCE				340	6138			1304	1307		10.1126/science.1235399			JUN 14 2013	2013										765							WOS:000320320200037		
