PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Hasan, M. Z.; Kane, C. L.								Colloquium: Topological insulators								REVIEWS OF MODERN PHYSICS				82	4			3045	3067		10.1103/RevModPhys.82.3045			NOV 8 2010	2010										8570							WOS:000283929800001		
J	Qi, Xiao-Liang; Zhang, Shou-Cheng								Topological insulators and superconductors								REVIEWS OF MODERN PHYSICS				83	4						10.1103/RevModPhys.83.1057			OCT 14 2011	2011										6058							WOS:000308825700001		
J	Bernevig, B. Andrei; Hughes, Taylor L.; Zhang, Shou-Cheng								Quantum spin Hall effect and topological phase transition in HgTe quantum wells								SCIENCE				314	5806			1757	1761		10.1126/science.1133734			DEC 15 2006	2006										3363							WOS:000242833600053		
J	Zhang, Haijun; Liu, Chao-Xing; Qi, Xiao-Liang; Dai, Xi; Fang, Zhong; Zhang, Shou-Cheng								Topological insulators in Bi2Se3, Bi2Te3 and Sb2Te3 with a single Dirac cone on the surface								NATURE PHYSICS				5	6			438	442		10.1038/NPHYS1270			JUN 2009	2009										3329							WOS:000266544800024		
J	Koenig, Markus; Wiedmann, Steffen; Bruene, Christoph; Roth, Andreas; Buhmann, Hartmut; Molenkamp, Laurens W.; Qi, Xiao-Liang; Zhang, Shou-Cheng								Quantum spin hall insulator state in HgTe quantum wells								SCIENCE				318	5851			766	770		10.1126/science.1148047			NOV 2 2007	2007										3139							WOS:000250583900033		
J	Butler, Sheneve Z.; Hollen, Shawna M.; Cao, Linyou; Cui, Yi; Gupta, Jay A.; Gutierrez, Humberto R.; Heinz, Tony F.; Hong, Seung Sae; Huang, Jiaxing; Ismach, Ariel F.; Johnston-Halperin, Ezekiel; Kuno, Masaru; Plashnitsa, Vladimir V.; Robinson, Richard D.; Ruoff, Rodney S.; Salahuddin, Sayeef; Shan, Jie; Shi, Li; Spencer, Michael G.; Terrones, Mauricio; Windl, Wolfgang; Goldberger, Joshua E.								Progress, Challenges, and Opportunities in Two-Dimensional Materials Beyond Graphene								ACS NANO				7	4			2898	2926		10.1021/nn400280c			APR 2013	2013										2282							WOS:000318143300005		
J	Xia, Y.; Qian, D.; Hsieh, D.; Wray, L.; Pal, A.; Lin, H.; Bansil, A.; Grauer, D.; Hor, Y. S.; Cava, R. J.; Hasan, M. Z.								Observation of a large-gap topological-insulator class with a single Dirac cone on the surface								NATURE PHYSICS				5	6			398	402		10.1038/NPHYS1274			JUN 2009	2009										2254							WOS:000266544800016		
J	Xu, Mingsheng; Liang, Tao; Shi, Minmin; Chen, Hongzheng								Graphene-Like Two-Dimensional Materials								CHEMICAL REVIEWS				113	5			3766	3798		10.1021/cr300263a			MAY 2013	2013										2116							WOS:000318892600022		
J	Fu, Liang; Kane, C. L.								Topological insulators with inversion symmetry								PHYSICAL REVIEW B				76	4					045302	10.1103/PhysRevB.76.045302			JUL 2007	2007										2106							WOS:000248540000055		
J	Wan, Xiangang; Turner, Ari M.; Vishwanath, Ashvin; Savrasov, Sergey Y.								Topological semimetal and Fermi-arc surface states in the electronic structure of pyrochlore iridates								PHYSICAL REVIEW B				83	20					205101	10.1103/PhysRevB.83.205101			MAY 2 2011	2011										2105							WOS:000290120500002		
J	Chen, Y. L.; Analytis, J. G.; Chu, J. -H.; Liu, Z. K.; Mo, S. -K.; Qi, X. L.; Zhang, H. J.; Lu, D. H.; Dai, X.; Fang, Z.; Zhang, S. C.; Fisher, I. R.; Hussain, Z.; Shen, Z. -X.								Experimental Realization of a Three-Dimensional Topological Insulator, Bi2Te3								SCIENCE				325	5937			178	181		10.1126/science.1173034			JUL 10 2009	2009										2089							WOS:000267802000040		
J	Hsieh, D.; Qian, D.; Wray, L.; Xia, Y.; Hor, Y. S.; Cava, R. J.; Hasan, M. Z.								A topological Dirac insulator in a quantum spin Hall phase								NATURE				452	7190			970	U5		10.1038/nature06843			APR 24 2008	2008										2057							WOS:000255208600034		
J	Amico, Luigi; Fazio, Rosario; Osterloh, Andreas; Vedral, Vlatko								Entanglement in many-body systems								REVIEWS OF MODERN PHYSICS				80	2			517	576		10.1103/RevModPhys.80.517			APR-JUN 2008	2008										1893							WOS:000256528500006		
J	Qi, Xiao-Liang; Hughes, Taylor L.; Zhang, Shou-Cheng								Topological field theory of time-reversal invariant insulators								PHYSICAL REVIEW B				78	19					195424	10.1103/PhysRevB.78.195424			NOV 2008	2008										1720							WOS:000262607800110		
J	Schnyder, Andreas P.; Ryu, Shinsei; Furusaki, Akira; Ludwig, Andreas W. W.								Classification of topological insulators and superconductors in three spatial dimensions								PHYSICAL REVIEW B				78	19					195125	10.1103/PhysRevB.78.195125			NOV 2008	2008										1583							WOS:000262607800049		
J	Oreg, Yuval; Refael, Gil; von Oppen, Felix								Helical Liquids and Majorana Bound States in Quantum Wires								PHYSICAL REVIEW LETTERS				105	17					177002	10.1103/PhysRevLett.105.177002			OCT 20 2010	2010										1551							WOS:000283234600006		
J	Xiao, Di; Chang, Ming-Che; Niu, Qian								Berry phase effects on electronic properties								REVIEWS OF MODERN PHYSICS				82	3			1959	2007		10.1103/RevModPhys.82.1959			JUL 6 2010	2010										1410							WOS:000279557500001		
J	Lewenstein, Maciej; Sanpera, Anna; Ahufinger, Veronica; Damski, Bogdan; Sen(De), Aditi; Sen, Ujjwal								Ultracold atomic gases in optical lattices: mimicking condensed matter physics and beyond								ADVANCES IN PHYSICS				56	2			243	379		10.1080/00018730701223200			2007	2007										1335							WOS:000246721000001		
J	Liu, Cheng-Cheng; Feng, Wanxiang; Yao, Yugui								Quantum Spin Hall Effect in Silicene and Two-Dimensional Germanium								PHYSICAL REVIEW LETTERS				107	7					076802	10.1103/PhysRevLett.107.076802			AUG 9 2011	2011										1311							WOS:000293705600018		
J	Alicea, Jason								New directions in the pursuit of Majorana fermions in solid state systems								REPORTS ON PROGRESS IN PHYSICS				75	7					076501	10.1088/0034-4885/75/7/076501			JUL 2012	2012										1296							WOS:000305907700002		
J	Polkovnikov, Anatoli; Sengupta, Krishnendu; Silva, Alessandro; Vengalattore, Mukund								Colloquium: Nonequilibrium dynamics of closed interacting quantum systems								REVIEWS OF MODERN PHYSICS				83	3			863	883		10.1103/RevModPhys.83.863			AUG 15 2011	2011										1267							WOS:000294069000001		
J	Ferrari, Andrea C.; Bonaccorso, Francesco; Fal'ko, Vladimir; Novoselov, Konstantin S.; Roche, Stephan; Boggild, Peter; Borini, Stefano; Koppens, Frank H. L.; Palermo, Vincenzo; Pugno, Nicola; Garrido, Jose A.; Sordan, Roman; Bianco, Alberto; Ballerini, Laura; Prato, Maurizio; Lidorikis, Elefterios; Kivioja, Jani; Marinelli, Claudio; Ryhaenen, Tapani; Morpurgo, Alberto; Coleman, Jonathan N.; Nicolosi, Valeria; Colombo, Luigi; Fert, Albert; Garcia-Hernandez, Mar; Bachtold, Adrian; Schneider, Gregory F.; Guinea, Francisco; Dekker, Cees; Barbone, Matteo; Sun, Zhipei; Galiotis, Costas; Grigorenko, Alexander N.; Konstantatos, Gerasimos; Kis, Andras; Katsnelson, Mikhail; Vandersypen, Lieven; Loiseau, Annick; Morandi, Vittorio; Neumaier, Daniel; Treossi, Emanuele; Pellegrini, Vittorio; Polini, Marco; Tredicucci, Alessandro; Williams, Gareth M.; Hong, Byung Hee; Ahn, Jong-Hyun; Kim, Jong Min; Zirath, Herbert; van Wees, Bart J.; van der Zant, Herre; Occhipinti, Luigi; Di Matteo, Andrea; Kinloch, Ian A.; Seyller, Thomas; Quesnel, Etienne; Feng, Xinliang; Teo, Ken; Rupesinghe, Nalin; Hakonen, Pertti; Neil, Simon R. T.; Tannock, Quentin; Loefwander, Tomas; Kinaret, Jari								Science and technology roadmap for graphene, related two-dimensional crystals, and hybrid systems								NANOSCALE				7	11			4598	4810		10.1039/c4nr01600a			2015	2015										1242							WOS:000351061700001		
J	Hsieh, D.; Xia, Y.; Qian, D.; Wray, L.; Dil, J. H.; Meier, F.; Osterwalder, J.; Patthey, L.; Checkelsky, J. G.; Ong, N. P.; Fedorov, A. V.; Lin, H.; Bansil, A.; Grauer, D.; Hor, Y. S.; Cava, R. J.; Hasan, M. Z.								A tunable topological insulator in the spin helical Dirac transport regime								NATURE				460	7259			1101	U59		10.1038/nature08234			AUG 27 2009	2009										1242							WOS:000269314000032		
J	Eisert, J.; Cramer, M.; Plenio, M. B.								Colloquium: Area laws for the entanglement entropy								REVIEWS OF MODERN PHYSICS				82	1			277	306		10.1103/RevModPhys.82.277			JAN-MAR 2010	2010										1098							WOS:000276184000006		
J	Burkov, A. A.; Balents, Leon								Weyl Semimetal in a Topological Insulator Multilayer								PHYSICAL REVIEW LETTERS				107	12					127205	10.1103/PhysRevLett.107.127205			SEP 16 2011	2011										1090							WOS:000295003400011		
J	Minnich, A. J.; Dresselhaus, M. S.; Ren, Z. F.; Chen, G.								Bulk nanostructured thermoelectric materials: current research and future prospects								ENERGY & ENVIRONMENTAL SCIENCE				2	5			466	479		10.1039/b822664b			2009	2009										1073							WOS:000265856800003		
J	Hochbaum, Allon I.; Yang, Peidong								Semiconductor Nanowires for Energy Conversion								CHEMICAL REVIEWS				110	1			527	546		10.1021/cr900075v			JAN 2010	2010										1009							WOS:000274255700017		
J	Kitaev, Alexei								Periodic table for topological insulators and superconductors								AIP Conference Proceedings				1134				22	30					2009	2009						Landau Memorial Conference on Advances in Theoretical Physics	JUN 22-26, 2008	Russian Fdn Basic Res; Dynasty Fdn; Russian Acad Sci; RAO UES Russia	Chernogolovka, RUSSIA	1001							WOS:000268615300003		
J	Liu, Z. K.; Zhou, B.; Zhang, Y.; Wang, Z. J.; Weng, H. M.; Prabhakaran, D.; Mo, S-K; Shen, Z. X.; Fang, Z.; Dai, X.; Hussain, Z.; Chen, Y. L.								Discovery of a Three-Dimensional Topological Dirac Semimetal, Na3Bi								SCIENCE				343	6173			864	867		10.1126/science.1245085			FEB 21 2014	2014										995							WOS:000331552600040		
J	Wang, Zheng; Chong, Yidong; Joannopoulos, J. D.; Soljacic, Marin								Observation of unidirectional backscattering-immune topological electromagnetic states								NATURE				461	7265			772	U20		10.1038/nature08293			OCT 8 2009	2009										917							WOS:000270547500031		
J	Guinea, F.; Katsnelson, M. I.; Geim, A. K.								Energy gaps and a zero-field quantum Hall effect in graphene by strain engineering								NATURE PHYSICS				6	1			30	33		10.1038/NPHYS1420			JAN 2010	2010										881							WOS:000273088500014		
