AUTHOR IDENTIFIERS: (H-3171-2014)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Electric field effect in atomically thin carbon films","Novoselov, KS; Geim, AK; Morozov, SV; Jiang, D; Zhang, Y; Dubonos, SV; Grigorieva, IV; Firsov, AA","","","","SCIENCE","OCT 22 2004","2004","306","5696","","","","666","669","","10.1126/science.1102896","","","35452","2215.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","22","110","323","643","1070","1696","2492","3106","3524","3798","3811","3956","4177","3996","2727","0"
"Two-dimensional gas of massless Dirac fermions in graphene","Novoselov, KS; Geim, AK; Morozov, SV; Jiang, D; Katsnelson, MI; Grigorieva, IV; Dubonos, SV; Firsov, AA","","","","NATURE","NOV 10 2005","2005","438","7065","","","","197","200","","10.1038/nature04233","","","13686","912.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","122","407","572","759","963","1167","1292","1270","1301","1320","1358","1238","1168","748","0"
"Two-dimensional atomic crystals","Novoselov, KS; Jiang, D; Schedin, F; Booth, TJ; Khotkevich, VV; Morozov, SV; Geim, AK","","","","PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA","JUL 26 2005","2005","102","30","","","","10451","10453","","10.1073/pnas.0502848102","","","6853","456.87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","37","105","174","222","333","384","508","639","745","845","794","837","756","471","0"
"Detection of individual gas molecules adsorbed on graphene","Schedin, F.; Geim, A. K.; Morozov, S. V.; Hill, E. W.; Blake, P.; Katsnelson, M. I.; Novoselov, K. S.","","","","NATURE MATERIALS","SEP 2007","2007","6","9","","","","652","655","","10.1038/nmat1967","","","4956","381.23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","98","192","329","417","477","513","615","549","516","499","430","306","0"
"Control of Graphene's Properties by Reversible Hydrogenation: Evidence for Graphane","Elias, D. C.; Nair, R. R.; Mohiuddin, T. M. G.; Morozov, S. V.; Blake, P.; Halsall, M. P.; Ferrari, A. C.; Boukhvalov, D. W.; Katsnelson, M. I.; Geim, A. K.; Novoselov, K. S.","","","","SCIENCE","JAN 30 2009","2009","323","5914","","","","610","613","","10.1126/science.1167130","","","2745","249.55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","216","312","331","324","319","284","274","230","217","138","0"
"Giant intrinsic carrier mobilities in graphene and its bilayer","Morozov, S. V.; Novoselov, K. S.; Katsnelson, M. I.; Schedin, F.; Elias, D. C.; Jaszczak, J. A.; Geim, A. K.","","","","PHYSICAL REVIEW LETTERS","JAN 11 2008","2008","100","1","","","","","","016602","10.1103/PhysRevLett.100.016602","","","2044","170.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54","111","161","165","181","214","213","201","216","207","195","126","0"
"Room-temperature quantum hall effect in graphene","Novoselov, K. S.; Jiang, Z.; Zhang, Y.; Morozov, S. V.; Stormer, H. L.; Zeitler, U.; Maan, J. C.; Boebinger, G. S.; Kim, P.; Geim, A. K.","","","","SCIENCE","MAR 9 2007","2007","315","5817","","","","1379","1379","","10.1126/science.1137201","","","2004","154.15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","90","127","191","183","209","208","194","176","180","181","133","104","0"
"Field-Effect Tunneling Transistor Based on Vertical Graphene Heterostructures","Britnell, L.; Gorbachev, R. V.; Jalil, R.; Belle, B. D.; Schedin, F.; Mishchenko, A.; Georgiou, T.; Katsnelson, M. I.; Eaves, L.; Morozov, S. V.; Peres, N. M. R.; Leist, J.; Geim, A. K.; Novoselov, K. S.; Ponomarenko, L. A.","","","","SCIENCE","FEB 24 2012","2012","335","6071","","","","947","950","","10.1126/science.1218461","","","1499","187.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53","173","257","230","223","243","194","126","0"
"Unconventional quantum Hall effect and Berry's phase of 2 pi in bilayer graphene","Novoselov, KS; McCann, E; Morozov, SV; Fal'ko, VI; Katsnelson, MI; Zeitler, U; Jiang, D; Schedin, F; Geim, AK","","","","NATURE PHYSICS","MAR 2006","2006","2","3","","","","177","180","","10.1038/nphys245","","","1384","98.86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","90","106","123","152","164","139","124","108","80","85","70","74","40","0"
"Biased bilayer graphene: Semiconductor with a gap tunable by the electric field effect","Castro, Eduardo V.; Novoselov, K. S.; Morozov, S. V.; Peres, N. M. R.; Dos Santos, J. M. B. Lopes; Nilsson, Johan; Guinea, F.; Geim, A. K.; Castro Neto, A. H.","","","","PHYSICAL REVIEW LETTERS","NOV 23 2007","2007","99","21","","","","","","216802","10.1103/PhysRevLett.99.216802","","","1280","98.46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55","101","112","133","131","133","124","118","123","110","84","56","0"
