PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Lou, Jie; Tanaka, Shu; Katsura, Hosho; Kawashima, Naoki								Entanglement spectra of the two-dimensional Affleck-Kennedy-Lieb-Tasaki model: Correspondence between the valence-bond-solid state and conformal field theory								PHYSICAL REVIEW B				84	24					245128	10.1103/PhysRevB.84.245128			DEC 27 2011	2011										30							WOS:000298563100006		
J	Nishimoto, Satoshi								Tomonaga-Luttinger-liquid criticality: Numerical entanglement entropy approach								PHYSICAL REVIEW B				84	19					195108	10.1103/PhysRevB.84.195108			NOV 4 2011	2011										30							WOS:000296865600004		
J	Lin, H.; Das, Tanmoy; Wray, L. A.; Xu, S-Y; Hasan, M. Z.; Bansil, A.								An isolated Dirac cone on the surface of ternary tetradymite-like topological insulators								NEW JOURNAL OF PHYSICS				13						095005	10.1088/1367-2630/13/9/095005			SEP 9 2011	2011										30							WOS:000296651800002		
J	Chang, Cui-Zu; He, Ke; Wang, Li-Li; Ma, Xu-Cun; Liu, Min-Hao; Zhang, Zuo-Cheng; Chen, Xi; Wang, Ya-Yu; Xue, Qi-Kun								GROWTH OF QUANTUM WELL FILMS OF TOPOLOGICAL INSULATOR Bi2Se3 ON INSULATING SUBSTRATE								SPIN				1	1			21	25		10.1142/S2010324711000033			JUN 2011	2011										30							WOS:000209956000002		
J	Wang, Jing; Li, Rundong; Zhang, Shou-Cheng; Qi, Xiao-Liang								Topological Magnetic Insulators with Corundum Structure								PHYSICAL REVIEW LETTERS				106	12					126403	10.1103/PhysRevLett.106.126403			MAR 24 2011	2011										30							WOS:000288794200005		
J	Liu, H. W.; Yuan, H. T.; Fukui, N.; Zhang, L.; Jia, J. F.; Iwasa, Y.; Chen, M. W.; Hashizume, T.; Sakurai, T.; Xue, Q. K.								Growth of Topological Insulator Bi2Te3 Ultrathin Films on Si(111) Investigated by Low-Energy Electron Microscopy								CRYSTAL GROWTH & DESIGN				10	10			4491	4493		10.1021/cg1007457			OCT 2010	2010										30							WOS:000282535800044		
J	Moon, Eun Gook; Sachdev, Subir								Quantum critical point shifts under superconductivity: Pnictides and cuprates								PHYSICAL REVIEW B				82	10					104516	10.1103/PhysRevB.82.104516			SEP 20 2010	2010										30							WOS:000282006100008		
J	Imura, Ken-Ichiro; Yamakage, Ai; Mao, Shijun; Hotta, Akira; Kuramoto, Yoshio								Zigzag edge modes in a Z(2) topological insulator: Reentrance and completely flat spectrum								PHYSICAL REVIEW B				82	8					085118	10.1103/PhysRevB.82.085118			AUG 27 2010	2010										30							WOS:000208477100001		
J	Wang, Zhigang; Fu, Zhen-Guo; Wang, Shuang-Xi; Zhang, Ping								Magnetic quantum oscillations for the surface states of topological insulator Bi2Se3								PHYSICAL REVIEW B				82	8					085429	10.1103/PhysRevB.82.085429			AUG 19 2010	2010										30							WOS:000281064900007		
J	Liu, Qin; Yao, Hong; Ma, Tianxing								Spontaneous symmetry breaking in a two-dimensional kagome lattice								PHYSICAL REVIEW B				82	4					045102	10.1103/PhysRevB.82.045102			JUL 6 2010	2010										30							WOS:000279545200001		
J	Manoharan, Hari C.								TOPOLOGICAL INSULATORS A romance with many dimensions								NATURE NANOTECHNOLOGY				5	7			477	479		10.1038/nnano.2010.138			JUL 2010	2010										30							WOS:000280529800003		
J	Wang, Jing; Zhu, Bang-Fen; Liu, Ren-Bao								Second-Order Nonlinear Optical Effects of Spin Currents								PHYSICAL REVIEW LETTERS				104	25					256601	10.1103/PhysRevLett.104.256601			JUN 25 2010	2010										30							WOS:000279180300001		
J	Fauque, Benoit; Vignolle, Baptiste; Proust, Cyril; Issi, Jean-Paul; Behnia, Kamran								Electronic instability in bismuth far beyond the quantum limit								NEW JOURNAL OF PHYSICS				11						113012	10.1088/1367-2630/11/11/113012			NOV 6 2009	2009										30							WOS:000271649100002		
J	Papic, Z.; Regnault, N.; Das Sarma, S.								Interaction-tuned compressible-to-incompressible phase transitions in quantum Hall systems								PHYSICAL REVIEW B				80	20					201303	10.1103/PhysRevB.80.201303			NOV 2009	2009										30							WOS:000272311400009		
J	Hankiewicz, E. M.; Vignale, G.								Spin-Hall effect and spin-Coulomb drag in doped semiconductors								JOURNAL OF PHYSICS-CONDENSED MATTER				21	25					253202	10.1088/0953-8984/21/25/253202			JUN 24 2009	2009										30							WOS:000266581600004		
J	Schmidt, M. J.; Novik, E. G.; Kindermann, M.; Trauzettel, B.								Optical manipulation of edge-state transport in HgTe quantum wells in the quantum Hall regime								PHYSICAL REVIEW B				79	24					241306	10.1103/PhysRevB.79.241306			JUN 2009	2009										30							WOS:000267699700019		
J	Schulz, Andreas; De Martino, Alessandro; Ingenhoven, Philip; Egger, Reinhold								Low-energy theory and RKKY interaction for interacting quantum wires with Rashba spin-orbit coupling								PHYSICAL REVIEW B				79	20					205432	10.1103/PhysRevB.79.205432			MAY 2009	2009										30							WOS:000266501500113		
J	Hu, Ming-Liang; Hu, Xueyuan; Wang, Jieci; Peng, Yi; Zhang, Yu-Ran; Fan, Heng								Quantum coherence and geometric quantum discord								PHYSICS REPORTS-REVIEW SECTION OF PHYSICS LETTERS				762				1	100		10.1016/j.physrep.2018.07.004			NOV 6 2018	2018										29							WOS:000451930400001		
J	Wen, Xueda; He, Huan; Tiwari, Apoorv; Zheng, Yunqin; Ye, Peng								Entanglement entropy for (3+1)-dimensional topological order with excitations								PHYSICAL REVIEW B				97	8					085147	10.1103/PhysRevB.97.085147			FEB 26 2018	2018										29							WOS:000426042800001		
J	Feng, Xing; Yue, Changming; Song, Zhida; Wu, QuanSheng; Wen, Bin								Topological Dirac nodal-net fermions in AlB2-type TiB2 and ZrB2								PHYSICAL REVIEW MATERIALS				2	1					014202	10.1103/PhysRevMaterials.2.014202			JAN 24 2018	2018										29							WOS:000423333700001		
J	Yang, Shuo-Ying; Yang, Hao; Derunova, Elena; Parkin, Stuart S. P.; Yan, Binghai; Ali, Mazhar N.								Symmetry demanded topological nodal-line materials								ADVANCES IN PHYSICS-X				3	1					UNSP 1414631	10.1080/23746149.2017.1414631			2018	2018										29							WOS:000434402100001		
J	Wang, Shan-Shan; Liu, Ying; Yu, Zhi-Ming; Sheng, Xian-Lei; Yang, Shengyuan A.								Hourglass Dirac chain metal in rhenium dioxide								NATURE COMMUNICATIONS				8						1844	10.1038/s41467-017-01986-3			NOV 29 2017	2017										29							WOS:000416410700003		
J	Haubold, E.; Koepernik, K.; Efremov, D.; Khim, S.; Fedorov, A.; Kushnirenko, Y.; van den Brink, J.; Wurmehl, S.; Buechner, B.; Kim, T. K.; Hoesch, M.; Sumida, K.; Taguchi, K.; Yoshikawa, T.; Kimura, A.; Okuda, T.; Borisenko, S. V.								Experimental realization of type-II Weyl state in noncentrosymmetric TaIrTe4								PHYSICAL REVIEW B				95	24					241108	10.1103/PhysRevB.95.241108			JUN 12 2017	2017										29							WOS:000403072400001		
J	Rajamathi, Catherine R.; Gupta, Uttam; Kumar, Nitesh; Yang, Hao; Sun, Yan; Suess, Vicky; Shekhar, Chandra; Schmidt, Marcus; Blumtritt, Horst; Werner, Peter; Yan, Binghai; Parkin, Stuart; Felser, Claudia; Rao, C. N. R.								Weyl Semimetals as Hydrogen Evolution Catalysts								ADVANCED MATERIALS				29	19					1606202	10.1002/adma.201606202			MAY 17 2017	2017										29							WOS:000401170600019		
J	Hell, Michael; Leijnse, Martin; Flensberg, Karsten								Two-Dimensional Platform for Networks of Majorana Bound States								PHYSICAL REVIEW LETTERS				118	10					107701	10.1103/PhysRevLett.118.107701			MAR 10 2017	2017										29							WOS:000396047700013		
J	Lim, Lih-King; Moessner, Roderich								Pseudospin Vortex Ring with a Nodal Line in Three Dimensions								PHYSICAL REVIEW LETTERS				118	1					016401	10.1103/PhysRevLett.118.016401			JAN 3 2017	2017										29							WOS:000391472000009		
J	Stewart, G. R.								Unconventional superconductivity								ADVANCES IN PHYSICS				66	2			75	196		10.1080/00018732.2017.1331615			2017	2017										29							WOS:000402853800001		
J	Muechler, Lukas; Alexandradinata, A.; Neupert, Titus; Car, Roberto								Topological Nonsymmorphic Metals from Band Inversion								PHYSICAL REVIEW X				6	4					041069	10.1103/PhysRevX.6.041069			DEC 29 2016	2016										29							WOS:000391029300002		
J	Xu, Yong; Duan, L. -M.								Type-II Weyl points in three-dimensional cold-atom optical lattices								PHYSICAL REVIEW A				94	5					053619	10.1103/PhysRevA.94.053619			NOV 21 2016	2016										29							WOS:000388462900009		
J	Li, Tommy; Sushkov, Oleg P.								Chern insulating state in laterally patterned semiconductor heterostructures								PHYSICAL REVIEW B				94	15					155311	10.1103/PhysRevB.94.155311			OCT 28 2016	2016										29							WOS:000387016300007		
J	Viyuela, O.; Vodola, D.; Pupillo, G.; Martin-Delgado, M. A.								Topological massive Dirac edge modes and long-range superconducting Hamiltonians								PHYSICAL REVIEW B				94	12					125121	10.1103/PhysRevB.94.125121			SEP 13 2016	2016										29							WOS:000383145500004		
J	Wu, Yun; Kong, Tai; Wang, Lin-Lin; Johnson, D. D.; Mou, Daixiang; Huang, Lunan; Schrunk, Benjamin; Bud'ko, S. L.; Canfield, P. C.; Kaminski, Adam								Asymmetric mass acquisition in LaBi: Topological semimetal candidate								PHYSICAL REVIEW B				94	8					081108	10.1103/PhysRevB.94.081108			AUG 18 2016	2016										29							WOS:000381600800002		
J	Wang, Luyang; Jian, Shao-Kai; Yao, Hong								Topological photonic crystal with equifrequency Weyl points								PHYSICAL REVIEW A				93	6					061801	10.1103/PhysRevA.93.061801			JUN 27 2016	2016										29							WOS:000378802700002		
J	Hyart, T.; Heikkila, T. T.								Momentum-space structure of surface states in a topological semimetal with a nexus point of Dirac lines								PHYSICAL REVIEW B				93	23					235147	10.1103/PhysRevB.93.235147			JUN 22 2016	2016										29							WOS:000378199000003		
J	Yuen-Zhou, Joel; Saikin, Semion K.; Zhu, Tony; Onbasli, Mehmet C.; Ross, Caroline A.; Bulovic, Vladimir; Baldo, Marc A.								Plexciton Dirac points and topological modes								NATURE COMMUNICATIONS				7						11783	10.1038/ncomms11783			JUN 2016	2016										29							WOS:000377911800001		
J	Sterdyniak, A.; Cooper, Nigel R.; Regnault, N.								Bosonic Integer Quantum Hall Effect in Optical Flux Lattices								PHYSICAL REVIEW LETTERS				115	11					116802	10.1103/PhysRevLett.115.116802			SEP 10 2015	2015										29							WOS:000360964600011		
J	Zhong, Shudan; Orenstein, Joseph; Moore, Joel E.								Optical Gyrotropy from Axion Electrodynamics in Momentum Space								PHYSICAL REVIEW LETTERS				115	11					117403	10.1103/PhysRevLett.115.117403			SEP 9 2015	2015										29							WOS:000360894300014		
J	Milsted, A.; Seabra, L.; Fulga, I. C.; Beenakker, C. W. J.; Cobanera, E.								Statistical translation invariance protects a topological insulator from interactions								PHYSICAL REVIEW B				92	8					085139	10.1103/PhysRevB.92.085139			AUG 24 2015	2015										29							WOS:000359943400005		
J	Gori, Giacomo; Paganelli, Simone; Sharma, Auditya; Sodano, Pasquale; Trombettoni, Andrea								Explicit Hamiltonians inducing volume law for entanglement entropy in fermionic lattices								PHYSICAL REVIEW B				91	24					245138	10.1103/PhysRevB.91.245138			JUN 17 2015	2015										29							WOS:000356405100002		
J	Karzig, Torsten; Pientka, Falko; Refael, Gil; von Oppen, Felix								Shortcuts to non-Abelian braiding								PHYSICAL REVIEW B				91	20					201102	10.1103/PhysRevB.91.201102			MAY 12 2015	2015										29							WOS:000354365100001		
J	Ma, Eric Yue; Calvo, M. Reyes; Wang, Jing; Lian, Biao; Muehlbauer, Mathias; Bruene, Christoph; Cui, Yong-Tao; Lai, Keji; Kundhikanjana, Worasom; Yang, Yongliang; Baenninger, Matthias; Koenig, Markus; Ames, Christopher; Buhmann, Hartmut; Leubner, Philipp; Molenkamp, Laurens W.; Zhang, Shou-Cheng; Goldhaber-Gordon, David; Kelly, Michael A.; Shen, Zhi-Xun								Unexpected edge conduction in mercury telluride quantum wells under broken time-reversal symmetry								NATURE COMMUNICATIONS				6						7252	10.1038/ncomms8252			MAY 2015	2015										29							WOS:000355539500001		
J	Olshanetsky, E. B.; Kvon, Z. D.; Gusev, G. M.; Levin, A. D.; Raichev, O. E.; Mikhailov, N. N.; Dvoretsky, S. A.								Persistence of a Two-Dimensional Topological Insulator State in Wide HgTe Quantum Wells								PHYSICAL REVIEW LETTERS				114	12					126802	10.1103/PhysRevLett.114.126802			MAR 24 2015	2015										29							WOS:000353916300009		
J	Beugeling, W.; Kalesaki, E.; Delerue, C.; Niquet, Y. -M.; Vanmaekelbergh, D.; Smith, C. Morais								Topological states in multi-orbital HgTe honeycomb lattices								NATURE COMMUNICATIONS				6						6316	10.1038/ncomms7316			MAR 2015	2015										29							WOS:000352635200001		
J	Das, Suprem R.; Kwon, Jiseok; Prakash, Abhijith; Delker, Collin J.; Das, Saptarshi; Janes, David B.								Low-frequency noise in MoSe2 field effect transistors								APPLIED PHYSICS LETTERS				106	8					083507	10.1063/1.4913714			FEB 23 2015	2015										29							WOS:000350546600081		
J	Tafti, F. F.; Ouellet, A.; Juneau-Fecteau, A.; Faucher, S.; Lapointe-Major, M.; Doiron-Leyraud, N.; Wang, A. F.; Luo, X. -G.; Chen, X. H.; Taillefer, Louis								Universal V-shaped temperature-pressure phase diagram in the iron-based superconductors KFe2As2, RbFe2As2, and CsFe2As2								PHYSICAL REVIEW B				91	5					054511	10.1103/PhysRevB.91.054511			FEB 17 2015	2015										29							WOS:000352301900008		
J	Bellec, Matthieu; Kuhl, Ulrich; Montambaux, Gilles; Mortessagne, Fabrice								Manipulation of edge states in microwave artificial graphene								NEW JOURNAL OF PHYSICS				16						113023	10.1088/1367-2630/16/11/113023			NOV 11 2014	2014										29							WOS:000346763000003		
J	Hung, Hsiang-Hsuan; Chua, Victor; Wang, Lei; Fiete, Gregory A.								Interaction effects on topological phase transitions via numerically exact quantum Monte Carlo calculations								PHYSICAL REVIEW B				89	23					235104	10.1103/PhysRevB.89.235104			JUN 4 2014	2014										29							WOS:000336916400001		
J	Yang, Gang; Liu, Junwei; Fu, Liang; Duan, Wenhui; Liu, Chaoxing								Weak topological insulators in PbTe/SnTe superlattices								PHYSICAL REVIEW B				89	8					085312	10.1103/PhysRevB.89.085312			FEB 24 2014	2014										29							WOS:000332409100006		
J	Li, Wei; Wei, Xin-Yuan; Zhu, Jian-Xin; Ting, C. S.; Chen, Yan								Pressure-induced topological quantum phase transition in Sb2Se3								PHYSICAL REVIEW B				89	3					035101	10.1103/PhysRevB.89.035101			JAN 2 2014	2014										29							WOS:000332168900001		
J	Lado, J. L.; Pardo, V.; Baldomir, D.								Ab initio study of Z(2) topological phases in perovskite (111) (SrTiO3)(7)/(SrIrO3)(2) and (KTaO3)(7)/(KPtO3)(2) multilayers								PHYSICAL REVIEW B				88	15					155119	10.1103/PhysRevB.88.155119			OCT 18 2013	2013										29							WOS:000326084800001		
J	Zhu, W.; Sheng, D. N.; Haldane, F. D. M.								Minimal entangled states and modular matrix for fractional quantum Hall effect in topological flat bands								PHYSICAL REVIEW B				88	3					035122	10.1103/PhysRevB.88.035122			JUL 17 2013	2013										29							WOS:000321998800004		
J	Papic, Z.								Fractional quantum Hall effect in a tilted magnetic field								PHYSICAL REVIEW B				87	24					245315	10.1103/PhysRevB.87.245315			JUN 27 2013	2013										29							WOS:000321000300011		
J	Xu, Cenke								Three-dimensional symmetry-protected topological phase close to antiferromagnetic Neel order								PHYSICAL REVIEW B				87	14					144421	10.1103/PhysRevB.87.144421			APR 25 2013	2013										29							WOS:000318175300004		
J	Qiao, Zhenhua; Li, Xiao; Tse, Wang-Kong; Jiang, Hua; Yao, Yugui; Niu, Qian								Topological phases in gated bilayer graphene: Effects of Rashba spin-orbit coupling and exchange field								PHYSICAL REVIEW B				87	12					125405	10.1103/PhysRevB.87.125405			MAR 7 2013	2013										29							WOS:000315733700004		
J	Kargarian, Mehdi; Langari, Abdollah; Fiete, Gregory A.								Unusual magnetic phases in the strong interaction limit of two-dimensional topological band insulators in transition metal oxides								PHYSICAL REVIEW B				86	20					205124	10.1103/PhysRevB.86.205124			NOV 20 2012	2012										29							WOS:000311274900002		
J	Timm, Carsten								Transport through a quantum spin Hall quantum dot								PHYSICAL REVIEW B				86	15					155456	10.1103/PhysRevB.86.155456			OCT 31 2012	2012										29							WOS:000310435700008		
J	Allan, Guy; Delerue, Christophe								Tight-binding calculations of the optical properties of HgTe nanocrystals								PHYSICAL REVIEW B				86	16					165437	10.1103/PhysRevB.86.165437			OCT 23 2012	2012										29							WOS:000310131400003		
J	Guo, Huaiming; Shen, Shun-Qing; Feng, Shiping								Fractional topological phase in one-dimensional flat bands with nontrivial topology								PHYSICAL REVIEW B				86	8					085124	10.1103/PhysRevB.86.085124			AUG 17 2012	2012										29							WOS:000307723700004		
J	Zhang, Hongbin; Freimuth, Frank; Bihlmayer, Gustav; Bluegel, Stefan; Mokrousov, Yuriy								Topological phases of Bi(111) bilayer in an external exchange field								PHYSICAL REVIEW B				86	3					035104	10.1103/PhysRevB.86.035104			JUL 5 2012	2012										29							WOS:000306089200004		
J	Paul, I.								Magnetoelastic Quantum Fluctuations and Phase Transitions in the Iron Superconductors								PHYSICAL REVIEW LETTERS				107	4					047004	10.1103/PhysRevLett.107.047004			JUL 22 2011	2011										29							WOS:000293131500011		
J	Agarwal, Amit; Chesi, Stefano; Jungwirth, T.; Sinova, Jairo; Vignale, G.; Polini, Marco								Plasmon mass and Drude weight in strongly spin-orbit-coupled two-dimensional electron gases								PHYSICAL REVIEW B				83	11					115135	10.1103/PhysRevB.83.115135			MAR 29 2011	2011										29							WOS:000288896400005		
J	Zhang, Xiaohang; Saha, Shanta R.; Butch, Nicholas P.; Kirshenbaum, Kevin; Paglione, Johnpierre; Greene, Richard L.; Liu, Yong; Yan, Liqin; Oh, Yoon Seok; Kim, Kee Hoon; Takeuchi, Ichiro								Josephson effect between electron-doped and hole-doped iron pnictide single crystals								APPLIED PHYSICS LETTERS				95	6					062510	10.1063/1.3205123			AUG 10 2009	2009										29							WOS:000269060600039		
J	Laad, M. S.; Craco, L.								Theory of Multiband Superconductivity in Iron Pnictides								PHYSICAL REVIEW LETTERS				103	1					017002	10.1103/PhysRevLett.103.017002			JUL 3 2009	2009										29							WOS:000267697900048		
J	Chubukov, Andrey V.; Eremin, Ilya; Korshunov, Maxim M.								Theory of Raman response of a superconductor with extended s-wave symmetry: Application to the iron pnictides								PHYSICAL REVIEW B				79	22					220501	10.1103/PhysRevB.79.220501			JUN 2009	2009										29							WOS:000267699300009		
J	Bang, Yunkyu								Superfluid density of the +/- s-wave state for the iron-based superconductors								EPL				86	4					47001	10.1209/0295-5075/86/47001			MAY 2009	2009										29							WOS:000267292000027		
J	Wu, Congjun; Arovas, Daniel; Hung, Hsiang-Hsuan								Gamma-matrix generalization of the Kitaev model								PHYSICAL REVIEW B				79	13					134427	10.1103/PhysRevB.79.134427			APR 2009	2009										29							WOS:000265942800088		
J	Ma, J-Z.; He, J-B.; Xu, Y-F.; Lv, B. Q.; Chen, D.; Zhu, W-L.; Zhang, S.; Kong, L-Y.; Gao, X.; Rong, L-Y.; Huang, Y-B.; Richard, P.; Xi, C-Y.; Choi, E. S.; Shao, Y.; Wang, Y-L.; Gao, H-J.; Dai, X.; Fang, C.; Weng, H-M.; Chen, G-F.; Qian, T.; Ding, H.								Three-component fermions with surface Fermi arcs in tungsten carbide								NATURE PHYSICS				14	4			349	+		10.1038/s41567-017-0021-8			APR 2018	2018										28							WOS:000429434100013		
J	Shao, Yan; Liu, Zhong-Liu; Cheng, Cai; Wu, Xu; Liu, Hang; Liu, Chen; Wang, Jia-Ou; Zhu, Shi-Yu; Wang, Yu-Qi; Shi, Dong-Xia; Ibrahim, Kurash; Sun, Jia-Tao; Wang, Ye-Liang; Gao, Hong-Jun								Epitaxial Growth of Flat Antimonene Monolayer: A New Honeycomb Analogue of Graphene								NANO LETTERS				18	3			2133	2139		10.1021/acs.nanolett.8b00429			MAR 2018	2018										28							WOS:000427910600080		
J	Zhang, Xiaoming; Jin, Lei; Dai, Xuefang; Liu, Guodong								Topological Type-II Nodal Line Semimetal and Dirac Semimetal State in Stable Kagome Compound Mg3Bi2								JOURNAL OF PHYSICAL CHEMISTRY LETTERS				8	19			4814	4819		10.1021/acs.jpclett.7b02129			OCT 5 2017	2017										28							WOS:000412720100029		
J	Kepenekian, Mikael; Even, Jacky								Rashba and Dresselhaus Couplings in Halide Perovskites: Accomplishments and Opportunities for Spintronics and Spin-Orbitronics								JOURNAL OF PHYSICAL CHEMISTRY LETTERS				8	14			3362	3370		10.1021/acs.jpclett.7b01015			JUL 20 2017	2017										28							WOS:000406358000032		
J	Pientka, Falko; Keselman, Anna; Berg, Erez; Yacoby, Amir; Stern, Ady; Halperin, Bertrand I.								Topological Superconductivity in a Planar Josephson Junction								PHYSICAL REVIEW X				7	2					021032	10.1103/PhysRevX.7.021032			MAY 30 2017	2017										28							WOS:000402478700001		
J	Gulevich, D. R.; Yudin, D.; Skryabin, D. V.; Iorsh, I. V.; Shelykh, I. A.								Exploring nonlinear topological states of matter with exciton-polaritons: Edge solitons in kagome lattice								SCIENTIFIC REPORTS				7						1780	10.1038/s41598-017-01646-y			MAY 11 2017	2017										28							WOS:000400959000047		
J	Rhim, Jun-Won; Behrends, Jan; Bardarson, Jens H.								Bulk-boundary correspondence from the intercellular Zak phase								PHYSICAL REVIEW B				95	3					035421	10.1103/PhysRevB.95.035421			JAN 23 2017	2017										28							WOS:000399333100010		
J	Schliemann, John								Colloquium: Persistent spin textures in semiconductor nanostructures								REVIEWS OF MODERN PHYSICS				89	1					011001	10.1103/RevModPhys.89.011001			JAN 5 2017	2017										28							WOS:000391485200001		
J	Zhang, Kenan; Bao, Changhua; Gu, Qiangqiang; Ren, Xiao; Zhang, Haoxiong; Deng, Ke; Wu, Yang; Li, Yuan; Feng, Ji; Zhou, Shuyun								Raman signatures of inversion symmetry breaking and structural phase transition in type-II Weyl semimetal MoTe2								NATURE COMMUNICATIONS				7						13552	10.1038/ncomms13552			DEC 9 2016	2016										28							WOS:000389697100001		
J	Feldman, Benjamin E.; Randeria, Mallika T.; Gyenis, Andras; Wu, Fengcheng; Ji, Huiwen; Cava, R. J.; MacDonald, Allan H.; Yazdani, Ali								Observation of a nematic quantum Hall liquid on the surface of bismuth								SCIENCE				354	6310			316	321		10.1126/science.aag1715			OCT 21 2016	2016										28							WOS:000387777100042		
J	Izquierdo, Eva; Robin, Adrien; Keuleyan, Sean; Lequeux, Nicolas; Lhuillier, Emmanuel; Ithurria, Sandrine								Strongly Confined HgTe 2D Nanoplatelets as Narrow Near-Infrared Emitters								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				138	33			10496	10501		10.1021/jacs.6b04429			AUG 24 2016	2016										28							WOS:000382181900023		
J	Behrends, Jan; Grushin, Adolfo G.; Ojanen, Teemu; Bardarson, Jens H.								Visualizing the chiral anomaly in Dirac and Weyl semimetals with photoemission spectroscopy								PHYSICAL REVIEW B				93	7					075114	10.1103/PhysRevB.93.075114			FEB 8 2016	2016										28							WOS:000369727700001		
J	Zhang, Long; Song, Xue-Yang; Wang, Fa								Quantum Oscillation in Narrow-Gap Topological Insulators								PHYSICAL REVIEW LETTERS				116	4					046404	10.1103/PhysRevLett.116.046404			JAN 29 2016	2016										28							WOS:000369338700007		
J	Pellegrino, Francesco M. D.; Katsnelson, Mikhail I.; Polini, Marco								Helicons in Weyl semimetals								PHYSICAL REVIEW B				92	20					201407	10.1103/PhysRevB.92.201407			NOV 10 2015	2015										28							WOS:000364408300005		
J	Sun, Yan; Felser, Claudia; Yan, Binghai								Graphene-like Dirac states and quantum spin Hall insulators in square-octagonal MX2 (M = Mo, W; X = S, Se, Te) isomers								PHYSICAL REVIEW B				92	16					165421	10.1103/PhysRevB.92.165421			OCT 16 2015	2015										28							WOS:000362897500008		
J	Fang, Yimei; Huang, Zhi-Quan; Hsu, Chia-Hsiu; Li, Xiaodan; Xu, Yixu; Zhou, Yinghui; Wu, Shunqing; Chuang, Feng-Chuan; Zhu, Zi-Zhong								Quantum Spin Hall States in Stanene/Ge(111)								SCIENTIFIC REPORTS				5						14196	10.1038/srep14196			SEP 16 2015	2015										28							WOS:000361292800001		
J	Ramamurthy, Srinidhi T.; Hughes, Taylor L.								Patterns of electromagnetic response in topological semimetals								PHYSICAL REVIEW B				92	8					085105	10.1103/PhysRevB.92.085105			AUG 3 2015	2015										28							WOS:000358932600006		
J	Peter, David; Yao, Norman Y.; Lang, Nicolai; Huber, Sebastian D.; Lukin, Mikhail D.; Buechler, Hans Peter								Topological bands with a Chern number C=2 by dipolar exchange interactions								PHYSICAL REVIEW A				91	5					053617	10.1103/PhysRevA.91.053617			MAY 18 2015	2015										28							WOS:000354969800013		
J	Ruiz-Tijerina, David A.; Vernek, E.; Dias da Silva, Luis G. G. V.; Egues, J. C.								Interaction effects on a Majorana zero mode leaking into a quantum dot								PHYSICAL REVIEW B				91	11					115435	10.1103/PhysRevB.91.115435			MAR 26 2015	2015										28							WOS:000352017800005		
J	Wang, Yilin; Wang, Zhijun; Fang, Zhong; Dai, Xi								Interaction-induced quantum anomalous Hall phase in (111) bilayer of LaCoO3								PHYSICAL REVIEW B				91	12					125139	10.1103/PhysRevB.91.125139			MAR 25 2015	2015										28							WOS:000351875800003		
J	Vaezi, Abolhassan; Barkeshli, Maissam								Fibonacci Anyons From Abelian Bilayer Quantum Hall States								PHYSICAL REVIEW LETTERS				113	23					236804	10.1103/PhysRevLett.113.236804			DEC 3 2014	2014										28							WOS:000348133700016		
J	He, Huan; Moradi, Heidar; Wen, Xiao-Gang								Modular matrices as topological order parameter by a gauge-symmetry-preserved tensor renormalization approach								PHYSICAL REVIEW B				90	20					205114	10.1103/PhysRevB.90.205114			NOV 10 2014	2014										28							WOS:000344915800005		
J	van Heck, B.; Mi, S.; Akhmerov, A. R.								Single fermion manipulation via superconducting phase differences in multiterminal Josephson junctions								PHYSICAL REVIEW B				90	15					155450	10.1103/PhysRevB.90.155450			OCT 28 2014	2014										28							WOS:000344031100005		
J	Gibertini, Marco; Pizzi, Giovanni; Marzari, Nicola								Engineering polar discontinuities in honeycomb lattices								NATURE COMMUNICATIONS				5						5157	10.1038/ncomms6157			OCT 2014	2014										28							WOS:000343980700021		
J	Koshino, Mikito; Morimoto, Takahiro; Sato, Masatoshi								Topological zero modes and Dirac points protected by spatial symmetry and chiral symmetry								PHYSICAL REVIEW B				90	11					115207	10.1103/PhysRevB.90.115207			SEP 22 2014	2014										28							WOS:000344015700007		
J	Suzuki, Katsuhiro; Usui, Hidetomo; Iimura, Soshi; Sato, Yoshiyasu; Matsuishi, Satoru; Hosono, Hideo; Kuroki, Kazuhiko								Model of the Electronic Structure of Electron-Doped Iron-Based Superconductors: Evidence for Enhanced Spin Fluctuations by Diagonal Electron Hopping								PHYSICAL REVIEW LETTERS				113	2					027002	10.1103/PhysRevLett.113.027002			JUL 11 2014	2014										28							WOS:000341315100015		
J	Murray, James M.; Vafek, Oskar								Renormalization group study of interaction-driven quantum anomalous Hall and quantum spin Hall phases in quadratic band crossing systems								PHYSICAL REVIEW B				89	20					201110	10.1103/PhysRevB.89.201110			MAY 14 2014	2014										28							WOS:000335914500002		
