PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Castro Neto, A. H.; Guinea, F.; Peres, N. M. R.; Novoselov, K. S.; Geim, A. K.								The electronic properties of graphene								REVIEWS OF MODERN PHYSICS				81	1			109	162		10.1103/RevModPhys.81.109			JAN-MAR 2009	2009										14150							WOS:000264764600004		
J	Wang, Qing Hua; Kalantar-Zadeh, Kourosh; Kis, Andras; Coleman, Jonathan N.; Strano, Michael S.								Electronics and optoelectronics of two-dimensional transition metal dichalcogenides								NATURE NANOTECHNOLOGY				7	11			699	712		10.1038/NNANO.2012.193			NOV 2012	2012										6919							WOS:000310791900008		
J	Novoselov, K. S.; Fal'ko, V. I.; Colombo, L.; Gellert, P. R.; Schwab, M. G.; Kim, K.								A roadmap for graphene								NATURE				490	7419			192	200		10.1038/nature11458			OCT 11 2012	2012										4560							WOS:000309733300037		
J	Geim, A. K.; Grigorieva, I. V.								Van der Waals heterostructures								NATURE				499	7459			419	425		10.1038/nature12385			JUL 25 2013	2013										3870							WOS:000322157900029		
J	Butler, Sheneve Z.; Hollen, Shawna M.; Cao, Linyou; Cui, Yi; Gupta, Jay A.; Gutierrez, Humberto R.; Heinz, Tony F.; Hong, Seung Sae; Huang, Jiaxing; Ismach, Ariel F.; Johnston-Halperin, Ezekiel; Kuno, Masaru; Plashnitsa, Vladimir V.; Robinson, Richard D.; Ruoff, Rodney S.; Salahuddin, Sayeef; Shan, Jie; Shi, Li; Spencer, Michael G.; Terrones, Mauricio; Windl, Wolfgang; Goldberger, Joshua E.								Progress, Challenges, and Opportunities in Two-Dimensional Materials Beyond Graphene								ACS NANO				7	4			2898	2926		10.1021/nn400280c			APR 2013	2013										2282							WOS:000318143300005		
J	Xu, Mingsheng; Liang, Tao; Shi, Minmin; Chen, Hongzheng								Graphene-Like Two-Dimensional Materials								CHEMICAL REVIEWS				113	5			3766	3798		10.1021/cr300263a			MAY 2013	2013										2115							WOS:000318892600022		
J	Yin, Zongyou; Li, Hai; Li, Hong; Jiang, Lin; Shi, Yumeng; Sun, Yinghui; Lu, Gang; Zhang, Qing; Chen, Xiaodong; Zhang, Hua								Single-Layer MoS2 Phototransistors								ACS NANO				6	1			74	80		10.1021/nn2024557			JAN 2012	2012										1984							WOS:000299368300010		
J	Das Sarma, S.; Adam, Shaffique; Hwang, E. H.; Rossi, Enrico								Electronic transport in two-dimensional graphene								REVIEWS OF MODERN PHYSICS				83	2			407	470		10.1103/RevModPhys.83.407			MAY 16 2011	2011										1891							WOS:000290730200001		
J	Grigorenko, A. N.; Polini, M.; Novoselov, K. S.								Graphene plasmonics								NATURE PHOTONICS				6	11			749	758		10.1038/NPHOTON.2012.262			NOV 2012	2012										1563							WOS:000310848300014		
J	Xia, Fengnian; Wang, Han; Jia, Yichen								Rediscovering black phosphorus as an anisotropic layered material for optoelectronics and electronics								NATURE COMMUNICATIONS				5						4458	10.1038/ncomms5458			JUL 2014	2014										1540							WOS:000340623400003		
J	Bonaccorso, Francesco; Colombo, Luigi; Yu, Guihua; Stoller, Meryl; Tozzini, Valentina; Ferrari, Andrea C.; Ruoff, Rodney S.; Pellegrini, Vittorio								Graphene, related two-dimensional crystals, and hybrid systems for energy conversion and storage								SCIENCE				347	6217					UNSP 1246501	10.1126/science.1246501			JAN 2 2015	2015										1451							WOS:000347102300040		
J	Xiao, Di; Chang, Ming-Che; Niu, Qian								Berry phase effects on electronic properties								REVIEWS OF MODERN PHYSICS				82	3			1959	2007		10.1103/RevModPhys.82.1959			JUL 6 2010	2010										1410							WOS:000279557500001		
J	Koppens, F. H. L.; Mueller, T.; Avouris, Ph.; Ferrari, A. C.; Vitiello, M. S.; Polini, M.								Photodetectors based on graphene, other two-dimensional materials and hybrid systems								NATURE NANOTECHNOLOGY				9	10			780	793		10.1038/NNANO.2014.215			OCT 2014	2014										1254							WOS:000343617200018		
J	Ferrari, Andrea C.; Bonaccorso, Francesco; Fal'ko, Vladimir; Novoselov, Konstantin S.; Roche, Stephan; Boggild, Peter; Borini, Stefano; Koppens, Frank H. L.; Palermo, Vincenzo; Pugno, Nicola; Garrido, Jose A.; Sordan, Roman; Bianco, Alberto; Ballerini, Laura; Prato, Maurizio; Lidorikis, Elefterios; Kivioja, Jani; Marinelli, Claudio; Ryhaenen, Tapani; Morpurgo, Alberto; Coleman, Jonathan N.; Nicolosi, Valeria; Colombo, Luigi; Fert, Albert; Garcia-Hernandez, Mar; Bachtold, Adrian; Schneider, Gregory F.; Guinea, Francisco; Dekker, Cees; Barbone, Matteo; Sun, Zhipei; Galiotis, Costas; Grigorenko, Alexander N.; Konstantatos, Gerasimos; Kis, Andras; Katsnelson, Mikhail; Vandersypen, Lieven; Loiseau, Annick; Morandi, Vittorio; Neumaier, Daniel; Treossi, Emanuele; Pellegrini, Vittorio; Polini, Marco; Tredicucci, Alessandro; Williams, Gareth M.; Hong, Byung Hee; Ahn, Jong-Hyun; Kim, Jong Min; Zirath, Herbert; van Wees, Bart J.; van der Zant, Herre; Occhipinti, Luigi; Di Matteo, Andrea; Kinloch, Ian A.; Seyller, Thomas; Quesnel, Etienne; Feng, Xinliang; Teo, Ken; Rupesinghe, Nalin; Hakonen, Pertti; Neil, Simon R. T.; Tannock, Quentin; Loefwander, Tomas; Kinaret, Jari								Science and technology roadmap for graphene, related two-dimensional crystals, and hybrid systems								NANOSCALE				7	11			4598	4810		10.1039/c4nr01600a			2015	2015										1241							WOS:000351061700001		
J	Novoselov, K. S.; Mishchenko, A.; Carvalho, A.; Castro Neto, A. H.								2D materials and van der Waals heterostructures								SCIENCE				353	6298					aac9439	10.1126/science.aac9439			JUL 29 2016	2016										1188							WOS:000380583600031		
J	Jariwala, Deep; Sangwan, Vinod K.; Lauhon, Lincoln J.; Marks, Tobin J.; Hersam, Mark C.								Emerging Device Applications for Semiconducting Two-Dimensional Transition Metal Dichalcogenides								ACS NANO				8	2			1102	1120		10.1021/nn500064s			FEB 2014	2014										1187							WOS:000332059200004		
J	Huang, Xiao; Zeng, Zhiyuan; Zhang, Hua								Metal dichalcogenide nanosheets: preparation, properties and applications								CHEMICAL SOCIETY REVIEWS				42	5			1934	1946		10.1039/c2cs35387c			2013	2013										1174							WOS:000314701000002		
J	van der Zande, Arend M.; Huang, Pinshane Y.; Chenet, Daniel A.; Berkelbach, Timothy C.; You, YuMeng; Lee, Gwan-Hyoung; Heinz, Tony F.; Reichman, David R.; Muller, David A.; Hone, James C.								Grains and grain boundaries in highly crystalline monolayer molybdenum disulphide								NATURE MATERIALS				12	6			554	561		10.1038/nmat3633			JUN 2013	2013										1104							WOS:000319402200026		
J	Bao, Qiaoliang; Loh, Kian Ping								Graphene Photonics, Plasmonics, and Broadband Optoelectronic Devices								ACS NANO				6	5			3677	3694		10.1021/nn300989g			MAY 2012	2012										1079							WOS:000304231700006		
J	Fiori, Gianluca; Bonaccorso, Francesco; Iannaccone, Giuseppe; Palacios, Tomas; Neumaier, Daniel; Seabaugh, Alan; Banerjee, Sanjay K.; Colombo, Luigi								Electronics based on two-dimensional materials								NATURE NANOTECHNOLOGY				9	10			768	779		10.1038/NNANO.2014.207			OCT 2014	2014										1074							WOS:000343617200017		
J	Konstantatos, Gerasimos; Badioli, Michela; Gaudreau, Louis; Osmond, Johann; Bernechea, Maria; Garcia de Arquer, F. Pelayo; Gatti, Fabio; Koppens, Frank H. L.								Hybrid graphene-quantum dot phototransistors with ultrahigh gain								NATURE NANOTECHNOLOGY				7	6			363	368		10.1038/NNANO.2012.60			JUN 2012	2012										1045							WOS:000305008200008		
J	Tan, Chaoliang; Cao, Xiehong; Wu, Xue-Jun; He, Qiyuan; Yang, Jian; Zhang, Xiao; Chen, Junze; Zhao, Wei; Han, Shikui; Nam, Gwang-Hyeon; Sindoro, Melinda; Zhang, Hua								Recent Advances in Ultrathin Two-Dimensional Nanomaterials								CHEMICAL REVIEWS				117	9			6225	6331		10.1021/acs.chemrev.6b00558			MAY 10 2017	2017										985							WOS:000401307500004		
J	Yu, Qingkai; Jauregui, Luis A.; Wu, Wei; Colby, Robert; Tian, Jifa; Su, Zhihua; Cao, Helin; Liu, Zhihong; Pandey, Deepak; Wei, Dongguang; Chung, Ting Fung; Peng, Peng; Guisinger, Nathan P.; Stach, Eric A.; Bao, Jiming; Pei, Shin-Shem; Chen, Yong P.								Control and characterization of individual grains and grain boundaries in graphene grown by chemical vapour deposition								NATURE MATERIALS				10	6			443	449		10.1038/NMAT3010			JUN 2011	2011										969							WOS:000290855100019		
J	Wang, L.; Meric, I.; Huang, P. Y.; Gao, Q.; Gao, Y.; Tran, H.; Taniguchi, T.; Watanabe, K.; Campos, L. M.; Muller, D. A.; Guo, J.; Kim, P.; Hone, J.; Shepard, K. L.; Dean, C. R.								One-Dimensional Electrical Contact to a Two-Dimensional Material								SCIENCE				342	6158			614	617		10.1126/science.1244358			NOV 1 2013	2013										968							WOS:000326334300047		
J	Lee, Chul-Ho; Lee, Gwan-Hyoung; van der Zande, Arend M.; Chen, Wenchao; Li, Yilei; Han, Minyong; Cui, Xu; Arefe, Ghidewon; Nuckolls, Colin; Heinz, Tony F.; Guo, Jing; Hone, James; Kim, Philip								Atomically thin p-n junctions with van der Waals heterointerfaces								NATURE NANOTECHNOLOGY				9	9			676	681		10.1038/NNANO.2014.150			SEP 2014	2014										949							WOS:000341814400009		
J	Gong, Yongji; Lin, Junhao; Wang, Xingli; Shi, Gang; Lei, Sidong; Lin, Zhong; Zou, Xiaolong; Ye, Gonglan; Vajtai, Robert; Yakobson, Boris I.; Terrones, Humberto; Terrones, Mauricio; Tay, Beng Kang; Lou, Jun; Pantelides, Sokrates T.; Liu, Zheng; Zhou, Wu; Ajayan, Pulickel M.								Vertical and in-plane heterostructures from WS2/MoS2 monolayers								NATURE MATERIALS				13	12			1135	1142		10.1038/NMAT4091			DEC 2014	2014										941							WOS:000345432200017		
J	Fang, Hui; Chuang, Steven; Chang, Ting Chia; Takei, Kuniharu; Takahashi, Toshitake; Javey, Ali								High-Performance Single Layered WSe2 p-FETs with Chemically Doped Contacts								NANO LETTERS				12	7			3788	3792		10.1021/nl301702r			JUL 2012	2012										940							WOS:000306296200073		
J	Xia, Fengnian; Wang, Han; Xiao, Di; Dubey, Madan; Ramasubramaniam, Ashwin								Two-dimensional material nanophotonics								NATURE PHOTONICS				8	12			899	907		10.1038/NPHOTON.2010.271			DEC 2014	2014										935							WOS:000345818600008		
J	Guinea, F.; Katsnelson, M. I.; Geim, A. K.								Energy gaps and a zero-field quantum Hall effect in graphene by strain engineering								NATURE PHYSICS				6	1			30	33		10.1038/NPHYS1420			JAN 2010	2010										880							WOS:000273088500014		
J	Bernardi, Marco; Palummo, Maurizia; Grossman, Jeffrey C.								Extraordinary Sunlight Absorption and One Nanometer Thick Photovoltaics Using Two-Dimensional Monolayer Materials								NANO LETTERS				13	8			3664	3670		10.1021/nl401544y			AUG 2013	2013										872							WOS:000323241000035		
J	Xiao, Di; Yao, Wang; Niu, Qian								Valley-contrasting physics in graphene: Magnetic moment and topological transport								PHYSICAL REVIEW LETTERS				99	23					236809	10.1103/PhysRevLett.99.236809			DEC 7 2007	2007										815							WOS:000251451000055		
J	Hong, Xiaoping; Kim, Jonghwan; Shi, Su-Fei; Zhang, Yu; Jin, Chenhao; Sun, Yinghui; Tongay, Sefaattin; Wu, Junqiao; Zhang, Yanfeng; Wang, Feng								Ultrafast charge transfer in atomically thin MoS2/WS2 heterostructures								NATURE NANOTECHNOLOGY				9	9			682	686		10.1038/NNANO.2014.167			SEP 2014	2014										806							WOS:000341814400010		
J	Bhimanapati, Ganesh R.; Lin, Zhong; Meunier, Vincent; Jung, Yeonwoong; Cha, Judy; Das, Saptarshi; Xiao, Di; Son, Youngwoo; Strano, Michael S.; Cooper, Valentino R.; Liang, Liangbo; Louie, Steven G.; Ringe, Emilie; Zhou, Wu; Kim, Steve S.; Naik, Rajesh R.; Sumpter, Bobby G.; Terrones, Humberto; Xia, Fengnian; Wang, Yeliang; Zhu, Jun; Akinwande, Deji; Alem, Nasim; Schuller, Jon A.; Schaak, Raymond E.; Terrones, Mauricio; Robinson, Joshua A.								Recent Advances in Two-Dimensional Materials beyond Graphene								ACS NANO				9	12			11509	11539		10.1021/acsnano.5b05556			DEC 2015	2015										787							WOS:000367280100002		
J	Mak, Kin Fai; Shan, Jie								Photonics and optoelectronics of 2D semiconductor transition metal dichalcogenides								NATURE PHOTONICS				10	4			216	226		10.1038/NPHOTON.2015.282			APR 2016	2016										772							WOS:000372978900009		
J	Khomyakov, P. A.; Giovannetti, G.; Rusu, P. C.; Brocks, G.; van den Brink, J.; Kelly, P. J.								First-principles study of the interaction and charge transfer between graphene and metals								PHYSICAL REVIEW B				79	19					195425	10.1103/PhysRevB.79.195425			MAY 2009	2009										762							WOS:000266501300124		
J	Tan, Chaoliang; Zhang, Hua								Two-dimensional transition metal dichalcogenide nanosheet-based composites								CHEMICAL SOCIETY REVIEWS				44	9			2713	2731		10.1039/c4cs00182f			2015	2015										731							WOS:000353658000010		
J	Eckmann, Axel; Felten, Alexandre; Mishchenko, Artem; Britnell, Liam; Krupke, Ralph; Novoselov, Kostya S.; Casiraghi, Cinzia								Probing the Nature of Defects in Graphene by Raman Spectroscopy								NANO LETTERS				12	8			3925	3930		10.1021/nl300901a			AUG 2012	2012										731							WOS:000307211000009		
J	Chernikov, Alexey; Berkelbach, Timothy C.; Hill, Heather M.; Rigosi, Albert; Li, Yilei; Aslan, Ozgur Burak; Reichman, David R.; Hybertsen, Mark S.; Heinz, Tony F.								Exciton Binding Energy and Nonhydrogenic Rydberg Series in Monolayer WS2								PHYSICAL REVIEW LETTERS				113	7					076802	10.1103/PhysRevLett.113.076802			AUG 13 2014	2014										724							WOS:000341115700020		
J	Roy, Kallol; Padmanabhan, Medini; Goswami, Srijit; Sai, T. Phanindra; Ramalingam, Gopalakrishnan; Raghavan, Srinivasan; Ghosh, Arindam								Graphene-MoS2 hybrid structures for multifunctional photoresponsive memory devices								NATURE NANOTECHNOLOGY				8	11			826	830		10.1038/NNANO.2013.206			NOV 2013	2013										706							WOS:000326927200016		
J	Young, Andrea F.; Kim, Philip								Quantum interference and Klein tunnelling in graphene heterojunctions								NATURE PHYSICS				5	3			222	226		10.1038/NPHYS1198			MAR 2009	2009										691							WOS:000264446600019		
J	Akinwande, Deji; Petrone, Nicholas; Hone, James								Two-dimensional flexible nanoelectronics								NATURE COMMUNICATIONS				5						5678	10.1038/ncomms6678			DEC 2014	2014										682							WOS:000347228400001		
J	Hunt, B.; Sanchez-Yamagishi, J. D.; Young, A. F.; Yankowitz, M.; LeRoy, B. J.; Watanabe, K.; Taniguchi, T.; Moon, P.; Koshino, M.; Jarillo-Herrero, P.; Ashoori, R. C.								Massive Dirac Fermions and Hofstadter Butterfly in a van der Waals Heterostructure								SCIENCE				340	6139			1427	1430		10.1126/science.1237240			JUN 21 2013	2013										678							WOS:000320647000035		
J	Ugeda, Miguel M.; Bradley, Aaron J.; Shi, Su-Fei; da Jornada, Felipe H.; Zhang, Yi; Qiu, Diana Y.; Ruan, Wei; Mo, Sung-Kwan; Hussain, Zahid; Shen, Zhi-Xun; Wang, Feng; Louie, Steven G.; Crommie, Michael F.								Giant bandgap renormalization and excitonic effects in a monolayer transition metal dichalcogenide semiconductor								NATURE MATERIALS				13	12			1091	1095		10.1038/NMAT4061			DEC 2014	2014										677							WOS:000345432200009		
J	Abergel, D. S. L.; Apalkov, V.; Berashevich, J.; Ziegler, K.; Chakraborty, Tapash								Properties of graphene: a theoretical perspective								ADVANCES IN PHYSICS				59	4			261	482		10.1080/00018732.2010.487978			2010	2010										668							WOS:000280611900001		
J	Sinova, Jairo; Valenzuela, Sergio O.; Wunderlich, J.; Back, C. H.; Jungwirth, T.								Spin Hall effects								REVIEWS OF MODERN PHYSICS				87	4			1213	1259		10.1103/RevModPhys.87.1213			OCT 27 2015	2015										665							WOS:000363508800001		
J	Kotov, Valeri N.; Uchoa, Bruno; Pereira, Vitor M.; Guinea, F.; Castro Neto, A. H.								Electron-Electron Interactions in Graphene: Current Status and Perspectives								REVIEWS OF MODERN PHYSICS				84	3			1067	1125		10.1103/RevModPhys.84.1067			JUL 19 2012	2012										665							WOS:000306549100001		
J	Pospischil, Andreas; Furchi, Marco M.; Mueller, Thomas								Solar-energy conversion and light emission in an atomic monolayer p-n diode								NATURE NANOTECHNOLOGY				9	4			257	261		10.1038/NNANO.2014.14			APR 2014	2014										647							WOS:000334068800009		
J	Withers, F.; Del Pozo-Zamudio, O.; Mishchenko, A.; Rooney, A. P.; Gholinia, A.; Watanabe, K.; Taniguchi, T.; Haigh, S. J.; Geim, A. K.; Tartakovskii, A. I.; Novoselov, K. S.								Light-emitting diodes by band-structure engineering in van der Waals heterostructures								NATURE MATERIALS				14	3			301	306		10.1038/nmat4205			MAR 2015	2015										637							WOS:000350136400017		
J	Gao, Xingfa; Jang, Joonkyung; Nagase, Shigeru								Hydrazine and Thermal Reduction of Graphene Oxide: Reaction Mechanisms, Product Structures, and Reaction Design								JOURNAL OF PHYSICAL CHEMISTRY C				114	2			832	842		10.1021/jp909284g			JAN 21 2010	2010										634							WOS:000273400400020		
J	Huang, Xiao; Zeng, Zhiyuan; Fan, Zhanxi; Liu, Juqing; Zhang, Hua								Graphene-Based Electrodes								ADVANCED MATERIALS				24	45			5979	6004		10.1002/adma.201201587			NOV 27 2012	2012										631							WOS:000312130300001		
J	Ganatra, Rudren; Zhang, Qing								Few-Layer MoS2: A Promising Layered Semiconductor								ACS NANO				8	5			4074	4099		10.1021/nn405938z			MAY 2014	2014										628							WOS:000336640600004		
J	Jariwala, Deep; Sangwan, Vinod K.; Lauhon, Lincoln J.; Marks, Tobin J.; Hersam, Mark C.								Carbon nanomaterials for electronics, optoelectronics, photovoltaics, and sensing								CHEMICAL SOCIETY REVIEWS				42	7			2824	2860		10.1039/c2cs35335k			2013	2013										628							WOS:000316869500017		
