AUTHOR IDENTIFIERS: (B-4275-2014)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Advances in the science and technology of carbon nanotubes and their composites: a review","Thostenson, ET; Ren, ZF; Chou, TW","","","","COMPOSITES SCIENCE AND TECHNOLOGY","2001","2001","61","13","","","","1899","1912","","10.1016/S0266-3538(01)00094-X","","","3270","172.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","71","111","131","145","191","180","203","208","241","201","262","234","209","262","227","216","157","0"
"High-thermoelectric performance of nanostructured bismuth antimony telluride bulk alloys","Poudel, Bed; Hao, Qing; Ma, Yi; Lan, Yucheng; Minnich, Austin; Yu, Bo; Yan, Xiao; Wang, Dezhi; Muto, Andrew; Vashaee, Daryoosh; Chen, Xiaoyuan; Liu, Junming; Dresselhaus, Mildred S.; Chen, Gang; Ren, Zhifeng","","","","SCIENCE","MAY 2 2008","2008","320","5876","","","","634","638","","10.1126/science.1156446","","","3115","259.58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","89","193","195","285","257","306","361","382","408","383","239","0"
"New directions for low-dimensional thermoelectric materials","Dresselhaus, Mildred S.; Chen, Gang; Tang, Ming Y.; Yang, Ronggui; Lee, Hohyun; Wang, Dezhi; Ren, Zhifeng; Fleurial, Jean-Pierre; Gogna, Pawan","","","","ADVANCED MATERIALS","APR 20 2007","2007","19","8","","","","1043","1053","","10.1002/adma.200600527","","","2321","178.54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","53","106","146","171","239","212","232","231","269","255","241","161","0"
"Synthesis of large arrays of well-aligned carbon nanotubes on glass","Ren, ZF; Huang, ZP; Xu, JW; Wang, JH; Bush, P; Siegal, MP; Provencio, PN","","","","SCIENCE","NOV 6 1998","1998","282","5391","","","","1105","1107","","10.1126/science.282.5391.1105","","","2218","100.82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","28","85","145","161","188","173","170","178","182","145","120","116","96","78","68","59","54","47","59","34","30","0"
"Bulk nanostructured thermoelectric materials: current research and future prospects","Minnich, A. J.; Dresselhaus, M. S.; Ren, Z. F.; Chen, G.","","","","ENERGY & ENVIRONMENTAL SCIENCE","2009","2009","2","5","","","","466","479","","10.1039/b822664b","","","1073","97.55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","39","55","94","101","120","146","142","131","143","99","0"
"Multiferroicity: the coupling between magnetic and polarization orders","Wang, K. F.; Liu, J. -M.; Ren, Z. F.","","","","ADVANCES IN PHYSICS","2009","2009","58","4","","","","321","448","","10.1080/00018730902920554","","","990","90.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","78","98","119","105","123","126","87","99","84","58","0"
"Hierarchical ZnO nanostructures","Lao, JY; Wen, JG; Ren, ZF","","","","NANO LETTERS","NOV 2002","2002","2","11","","","","1287","1291","","10.1021/nl025753t","","","823","45.72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","47","76","63","75","88","79","70","64","55","42","30","41","32","14","24","6","0"
"Glucose biosensors based on carbon nanotube nanoelectrode ensembles","Lin, YH; Lu, F; Tu, Y; Ren, ZF","","","","NANO LETTERS","FEB 2004","2004","4","2","","","","191","195","","10.1021/nl0347233","","","730","45.63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","44","57","65","59","54","51","63","56","51","44","42","43","44","27","23","0"
"Perspectives on thermoelectrics: from fundamentals to device applications","Zebarjadi, M.; Esfarjani, K.; Dresselhaus, M. S.; Ren, Z. F.; Chen, G.","","","","ENERGY & ENVIRONMENTAL SCIENCE","JAN 2012","2012","5","1","","","","5147","5162","","10.1039/c1ee02497c","","","623","77.88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34","55","90","94","95","99","89","67","0"
"Enhanced Thermoelectric Figure-of-Merit in Nanostructured p-type Silicon Germanium Bulk Alloys","Joshi, Giri; Lee, Hohyun; Lan, Yucheng; Wang, Xiaowei; Zhu, Gaohua; Wang, Dezhi; Gould, Ryan W.; Cuff, Diana C.; Tang, Ming Y.; Dresselhaus, Mildred S.; Chen, Gang; Ren, Zhifeng","","","","NANO LETTERS","DEC 2008","2008","8","12","","","","4670","4674","","10.1021/nl8026795","","","612","51.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","36","40","65","64","59","77","68","71","69","50","0"
