AUTHOR IDENTIFIERS: (F-3796-2010)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"First lasing and operation of an angstrom-wavelength free-electron laser","Emma, P.; Akre, R.; Arthur, J.; Bionta, R.; Bostedt, C.; Bozek, J.; Brachmann, A.; Bucksbaum, P.; Coffee, R.; Decker, F. -J.; Ding, Y.; Dowell, D.; Edstrom, S.; Fisher, A.; Frisch, J.; Gilevich, S.; Hastings, J.; Hays, G.; Hering, Ph.; Huang, Z.; Iverson, R.; Loos, H.; Messerschmidt, M.; Miahnahri, A.; Moeller, S.; Nuhn, H. -D.; Pile, G.; Ratner, D.; Rzepiela, J.; Schultz, D.; Smith, T.; Stefan, P.; Tompkins, H.; Turner, J.; Welch, J.; White, W.; Wu, J.; Yocky, G.; Galayda, J.","","","","NATURE PHOTONICS","SEP 2010","2010","4","9","","","","641","647","","10.1038/NPHOTON.2010.176","","","1706","170.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","126","187","218","223","222","205","205","183","118","0"
"Femtosecond X-ray protein nanocrystallography","Chapman, Henry N.; Fromme, Petra; Barty, Anton; White, Thomas A.; Kirian, Richard A.; Aquila, Andrew; Hunter, Mark S.; Schulz, Joachim; DePonte, Daniel P.; Weierstall, Uwe; Doak, R. Bruce; Maia, Filipe R. N. C.; Martin, Andrew V.; Schlichting, Ilme; Lomb, Lukas; Coppola, Nicola; Shoeman, Robert L.; Epp, Sascha W.; Hartmann, Robert; Rolles, Daniel; Rudenko, Artem; Foucar, Lutz; Kimmel, Nils; Weidenspointner, Georg; Holl, Peter; Liang, Mengning; Barthelmess, Miriam; Caleman, Carl; Boutet, Sebastien; Bogan, Michael J.; Krzywinski, Jacek; Bostedt, Christoph; Bajt, Sasa; Gumprecht, Lars; Rudek, Benedikt; Erk, Benjamin; Schmidt, Carlo; Hoemke, Andre; Reich, Christian; Pietschner, Daniel; Strueder, Lothar; Hauser, Guenter; Gorke, Hubert; Ullrich, Joachim; Herrmann, Sven; Schaller, Gerhard; Schopper, Florian; Soltau, Heike; Kuehnel, Kai-Uwe; Messerschmidt, Marc; Bozek, John D.; Hau-Riege, Stefan P.; Frank, Matthias; Hampton, Christina Y.; Sierra, Raymond G.; Starodub, Dmitri; Williams, Garth J.; Hajdu, Janos; Timneanu, Nicusor; Seibert, M. Marvin; Andreasson, Jakob; Rocker, Andrea; Joensson, Olof; Svenda, Martin; Stern, Stephan; Nass, Karol; Andritschke, Robert; Schroeter, Claus-Dieter; Krasniqi, Faton; Bott, Mario; Schmidt, Kevin E.; Wang, Xiaoyu; Grotjohann, Ingo; Holton, James M.; Barends, Thomas R. M.; Neutze, Richard; Marchesini, Stefano; Fromme, Raimund; Schorb, Sebastian; Rupp, Daniela; Adolph, Marcus; Gorkhover, Tais; Andersson, Inger; Hirsemann, Helmut; Potdevin, Guillaume; Graafsma, Heinz; Nilsson, Bjoern; Spence, John C. H.","","","","NATURE","FEB 3 2011","2011","470","7332","","","","73","U81","","10.1038/nature09750","","","1092","121.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54","123","112","175","162","145","128","114","79","0"
"Single mimivirus particles intercepted and imaged with an X-ray laser","Seibert, M. Marvin; Ekeberg, Tomas; Maia, Filipe R. N. C.; Svenda, Martin; Andreasson, Jakob; Joensson, Olof; Odic, Dusko; Iwan, Bianca; Rocker, Andrea; Westphal, Daniel; Hantke, Max; DePonte, Daniel P.; Barty, Anton; Schulz, Joachim; Gumprecht, Lars; Coppola, Nicola; Aquila, Andrew; Liang, Mengning; White, Thomas A.; Martin, Andrew; Caleman, Carl; Stern, Stephan; Abergel, Chantal; Seltzer, Virginie; Claverie, Jean-Michel; Bostedt, Christoph; Bozek, John D.; Boutet, Sebastien; Miahnahri, A. Alan; Messerschmidt, Marc; Krzywinski, Jacek; Williams, Garth; Hodgson, Keith O.; Bogan, Michael J.; Hampton, Christina Y.; Sierra, Raymond G.; Starodub, Dmitri; Andersson, Inger; Bajt, Sasa; Barthelmess, Miriam; Spence, John C. H.; Fromme, Petra; Weierstall, Uwe; Kirian, Richard; Hunter, Mark; Doak, R. Bruce; Marchesini, Stefano; Hau-Riege, Stefan P.; Frank, Matthias; Shoeman, Robert L.; Lomb, Lukas; Epp, Sascha W.; Hartmann, Robert; Rolles, Daniel; Rudenko, Artem; Schmidt, Carlo; Foucar, Lutz; Kimmel, Nils; Holl, Peter; Rudek, Benedikt; Erk, Benjamin; Hoemke, Andre; Reich, Christian; Pietschner, Daniel; Weidenspointner, Georg; Strueder, Lothar; Hauser, Guenter; Gorke, Hubert; Ullrich, Joachim; Schlichting, Ilme; Herrmann, Sven; Schaller, Gerhard; Schopper, Florian; Soltau, Heike; Kuehnel, Kai-Uwe; Andritschke, Robert; Schroeter, Claus-Dieter; Krasniqi, Faton; Bott, Mario; Schorb, Sebastian; Rupp, Daniela; Adolph, Marcus; Gorkhover, Tais; Hirsemann, Helmut; Potdevin, Guillaume; Graafsma, Heinz; Nilsson, Bjoern; Chapman, Henry N.; Hajdu, Janos","","","","NATURE","FEB 3 2011","2011","470","7332","","","","78","U86","","10.1038/nature09748","","","518","57.56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43","82","66","74","64","66","47","57","19","0"
"Femtosecond electronic response of atoms to ultra-intense X-rays","Young, L.; Kanter, E. P.; Kraessig, B.; Li, Y.; March, A. M.; Pratt, S. T.; Santra, R.; Southworth, S. H.; Rohringer, N.; DiMauro, L. F.; Doumy, G.; Roedig, C. A.; Berrah, N.; Fang, L.; Hoener, M.; Bucksbaum, P. H.; Cryan, J. P.; Ghimire, S.; Glownia, J. M.; Reis, D. A.; Bozek, J. D.; Bostedt, C.; Messerschmidt, M.","","","","NATURE","JUL 1 2010","2010","466","7302","","","","56","U66","","10.1038/nature09177","","","492","49.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","64","71","77","54","56","57","35","42","23","0"
"High-Resolution Protein Structure Determination by Serial Femtosecond Crystallography","Boutet, Sebastien; Lomb, Lukas; Williams, Garth J.; Barends, Thomas R. M.; Aquila, Andrew; Doak, R. Bruce; Weierstall, Uwe; DePonte, Daniel P.; Steinbrener, Jan; Shoeman, Robert L.; Messerschmidt, Marc; Barty, Anton; White, Thomas A.; Kassemeyer, Stephan; Kirian, Richard A.; Seibert, M. Marvin; Montanez, Paul A.; Kenney, Chris; Herbst, Ryan; Hart, Philip; Pines, Jack; Haller, Gunther; Gruner, Sol M.; Philipp, Hugh T.; Tate, Mark W.; Hromalik, Marianne; Koerner, Lucas J.; van Bakel, Niels; Morse, John; Ghonsalves, Wilfred; Arnlund, David; Bogan, Michael J.; Caleman, Carl; Fromme, Raimund; Hampton, Christina Y.; Hunter, Mark S.; Johansson, Linda C.; Katona, Gergely; Kupitz, Christopher; Liang, Mengning; Martin, Andrew V.; Nass, Karol; Redecke, Lars; Stellato, Francesco; Timneanu, Nicusor; Wang, Dingjie; Zatsepin, Nadia A.; Schafer, Donald; Defever, James; Neutze, Richard; Fromme, Petra; Spence, John C. H.; Chapman, Henry N.; Schlichting, Ilme","","","","SCIENCE","JUL 20 2012","2012","337","6092","","","","362","364","","10.1126/science.1217737","","","457","57.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","60","83","92","62","61","45","35","0"
"Crystal structure of rhodopsin bound to arrestin by femtosecond X-ray laser","Kang, Yanyong; Zhou, X. Edward; Gao, Xiang; He, Yuanzheng; Liu, Wei; Ishchenko, Andrii; Barty, Anton; Sathish, D.; Yefanov, Oleksandr; Han, Gye Won; Xu, Qingping; de Waal, Parker W.; Ke, Jiyuan; Tan, M. H. Eileen; Zhang, Chenghai; Moeller, Arne; West, Graham M.; Pascal, Bruce D.; Van Eps, Ned; Caro, Lydia N.; Vishnivetskiy, Sergey A.; Lee, Regina J.; Suino-Powell, Kelly M.; Gu, Xin; Pal, Kuntal; Ma, Jinming; Zhi, Xiaoyong; Boutet, Sebastien; Williams, Garth J.; Messerschmidt, Marc; Gati, Cornelius; Zatsepin, Nadia A.; Wang, Dingjie; James, Daniel; Basu, Shibom; Roy-Chowdhury, Shatabdi; Conrad, Chelsie E.; Coe, Jesse; Liu, Haiguang; Lisova, Stella; Kupitz, Christopher; Grotjohann, Ingo; Fromme, Raimund; Jiang, Yi; Tan, Minjia; Yang, Huaiyu; Li, Jun; Wang, Meitian; Zheng, Zhong; Li, Dianfan; Howe, Nicole; Zhao, Yingming; Standfuss, Joerg; Diederichs, Kay; Dong, Yuhui; Potter, Clinton S.; Carragher, Bridget; Caffrey, Martin; Jiang, Hualiang; Chapman, Henry N.; Spence, John C. H.; Fromme, Petra; Weierstall, Uwe; Ernst, Oliver P.; Katritch, Vsevolod; Gurevich, Vsevolod V.; Griffin, Patrick R.; Hubbell, Wayne L.; Stevens, Raymond C.; Cherezov, Vadim; Melcher, Karsten; Xu, H. Eric","","","","NATURE","JUL 30 2015","2015","523","7562","","","","561","+","","10.1038/nature14656","","","320","64.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","85","101","81","39","0"
"Natively Inhibited Trypanosoma brucei Cathepsin B Structure Determined by Using an X-ray Laser","Redecke, Lars; Nass, Karol; DePonte, Daniel P.; White, Thomas A.; Rehders, Dirk; Barty, Anton; Stellato, Francesco; Liang, Mengning; Barends, Thomas R. M.; Boutet, Sebastien; Williams, Garth J.; Messerschmidt, Marc; Seibert, M. Marvin; Aquila, Andrew; Arnlund, David; Bajt, Sasa; Barth, Torsten; Bogan, Michael J.; Caleman, Carl; Chao, Tzu-Chiao; Doak, R. Bruce; Fleckenstein, Holger; Frank, Matthias; Fromme, Raimund; Galli, Lorenzo; Grotjohann, Ingo; Hunter, Mark S.; Johansson, Linda C.; Kassemeyer, Stephan; Katona, Gergely; Kirian, Richard A.; Koopmann, Rudolf; Kupitz, Chris; Lomb, Lukas; Martin, Andrew V.; Mogk, Stefan; Neutze, Richard; Shoeman, Robert L.; Steinbrener, Jan; Timneanu, Nicusor; Wang, Dingjie; Weierstall, Uwe; Zatsepin, Nadia A.; Spence, John C. H.; Fromme, Petra; Schlichting, Ilme; Duszenko, Michael; Betzel, Christian; Chapman, Henry N.","","","","SCIENCE","JAN 11 2013","2013","339","6116","","","","227","230","","10.1126/science.1229663","","","270","38.57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","70","61","47","31","20","16","0"
"Creation and diagnosis of a solid-density plasma with an X-ray free-electron laser","Vinko, S. M.; Ciricosta, O.; Cho, B. I.; Engelhorn, K.; Chung, H-K; Brown, C. R. D.; Burian, T.; Chalupsky, J.; Falcone, R. W.; Graves, C.; Hajkova, V.; Higginbotham, A.; Juha, L.; Krzywinski, J.; Lee, H. J.; Messerschmidt, M.; Murphy, C. D.; Ping, Y.; Scherz, A.; Schlotter, W.; Toleikis, S.; Turner, J. J.; Vysin, L.; Wang, T.; Wu, B.; Zastrau, U.; Zhu, D.; Lee, R. W.; Heimann, P. A.; Nagler, B.; Wark, J. S.","","","","NATURE","FEB 2 2012","2012","482","7383","","","","59","U75","","10.1038/nature10746","","","260","32.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","44","32","47","35","40","32","11","0"
"Lipidic cubic phase injector facilitates membrane protein serial femtosecond crystallography","Weierstall, Uwe; James, Daniel; Wang, Chong; White, Thomas A.; Wang, Dingjie; Liu, Wei; Spence, John C. H.; Doak, R. Bruce; Nelson, Garrett; Fromme, Petra; Fromme, Raimund; Grotjohann, Ingo; Kupitz, Christopher; Zatsepin, Nadia A.; Liu, Haiguang; Basu, Shibom; Wacker, Daniel; Han, Gye Won; Katritch, Vsevolod; Boutet, Sebastien; Messerschmidt, Marc; Williams, Garth J.; Koglin, Jason E.; Seibert, M. Marvin; Klinker, Markus; Gati, Cornelius; Shoeman, Robert L.; Barty, Anton; Chapman, Henry N.; Kirian, Richard A.; Beyerlein, Kenneth R.; Stevens, Raymond C.; Li, Dianfan; Shah, Syed T. A.; Howe, Nicole; Caffrey, Martin; Cherezov, Vadim","","","","NATURE COMMUNICATIONS","FEB 2014","2014","5","","","","","","","3309","10.1038/ncomms4309","","","258","43.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","61","48","49","42","33","0"
"Serial Femtosecond Crystallography of G Protein-Coupled Receptors","Liu, Wei; Wacker, Daniel; Gati, Cornelius; Han, Gye Won; James, Daniel; Wang, Dingjie; Nelson, Garrett; Weierstall, Uwe; Katritch, Vsevolod; Barty, Anton; Zatsepin, Nadia A.; Li, Dianfan; Messerschmidt, Marc; Boutet, Sebastien; Williams, Garth J.; Koglin, Jason E.; Seibert, M. Marvin; Wang, Chong; Shah, Syed T. A.; Basu, Shibom; Fromme, Raimund; Kupitz, Christopher; Rendek, Kimberley N.; Grotjohann, Ingo; Fromme, Petra; Kirian, Richard A.; Beyerlein, Kenneth R.; White, Thomas A.; Chapman, Henry N.; Caffrey, Martin; Spence, John C. H.; Stevens, Raymond C.; Cherezov, Vadim","","","","SCIENCE","DEC 20 2013","2013","342","6165","","","","1521","1524","","10.1126/science.1244142","","","249","35.57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36","65","54","39","27","28","0"
