AUTHOR IDENTIFIERS: (L-9825-2016)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Graphene-based transparent strain sensor","Bae, Sang-Hoon; Lee, Youngbin; Sharma, Bhupendra K.; Lee, Hak-Joo; Kim, Jae-Hyun; Ahn, Jong-Hyun","","","","CARBON","JAN 2013","2013","51","","","","","236","242","","10.1016/j.carbon.2012.08.048","","","377","53.86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","30","47","53","76","100","54"
"High-Performance Flexible Graphene Field Effect Transistors with Ion Gel Gate Dielectrics","Kim, Beom Joon; Jang, Houk; Lee, Seoung-Ki; Hong, Byung Hee; Ahn, Jong-Hyun; Cho, Jeong Ho","","","","NANO LETTERS","SEP 2010","2010","10","9","","","","3464","3466","","10.1021/nl101559n","","","282","28.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","28","43","35","42","38","26","29","28"
"High-Performance Graphene-Based Transparent Flexible Heaters","Kang, Junmo; Kim, Hyeongkeun; Kim, Keun Soo; Lee, Seoung-Ki; Bae, Sukang; Ahn, Jong-Hyun; Kim, Young-Jin; Choi, Jae-Boong; Hong, Byung Hee","","","","NANO LETTERS","DEC 2011","2011","11","12","","","","5154","5158","","10.1021/nl202311v","","","251","27.89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","9","33","32","45","43","38","35"
"Stretchable Graphene Transistors with Printed Dielectrics and Gate Electrodes","Lee, Seoung-Ki; Kim, Beom Joon; Jang, Houk; Yoon, Sung Cheol; Lee, Changjin; Hong, Byung Hee; Rogers, John A.; Cho, Jeong Ho; Ahn, Jong-Hyun","","","","NANO LETTERS","NOV 2011","2011","11","11","","","","4642","4646","","10.1021/nl202134z","","","248","27.56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","32","42","42","23","32","31","20"
"Chemical Vapor Deposition-Grown Graphene: The Thinnest Solid Lubricant","Kim, Kwang-Seop; Lee, Hee-Jung; Lee, Changgu; Lee, Seoung-Ki; Jang, Houk; Ahn, Jong-Hyun; Kim, Jae-Hyun; Lee, Hak-Joo","","","","ACS NANO","JUN 2011","2011","5","6","","","","5107","5114","","10.1021/nn2011865","","","243","27.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","9","15","35","37","28","45","39","34"
"Theoretical and Experimental Studies of Bending of Inorganic Electronic Materials on Plastic Substrates","Park, Sang-Il; Ahn, Jong-Hyun; Feng, Xue; Wang, Shuodao; Huang, Yonggang; Rogers, John A.","","","","ADVANCED FUNCTIONAL MATERIALS","SEP 23 2008","2008","18","18","","","","2673","2684","","10.1002/adfm.200800306","","","228","19.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","10","14","7","24","31","29","41","32","26","12"
"Semiconductor wires and ribbons for high-performance flexible electronics","Baca, Alfred J.; Ahn, Jong-Hyun; Sun, Yugang; Meitl, Matthew A.; Menard, Etienne; Kim, Hoon-Sik; Choi, Won Mook; Kim, Dae-Hyeong; Huang, Young; Rogers, John A.","","","","ANGEWANDTE CHEMIE-INTERNATIONAL EDITION","2008","2008","47","30","","","","5524","5542","","10.1002/anie.200703238","","","204","17.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","12","28","24","27","20","17","19","21","17","11","6"
"Graphene-Based Flexible and Stretchable Electronics","Jang, Houk; Park, Yong Ju; Chen, Xiang; Das, Tanmoy; Kim, Min-Seok; Ahn, Jong-Hyun","","","","ADVANCED MATERIALS","JUN 8 2016","2016","28","22","","","SI","4184","4202","","10.1002/adma.201504245","","","172","43.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","60","75","28"
"All Graphene-Based Thin Film Transistors on Flexible Plastic Substrates","Lee, Seoung-Ki; Jang, Ho Young; Jang, Sukjae; Choi, Euiyoung; Hong, Byung Hee; Lee, Jaichan; Park, Sungho; Ahn, Jong-Hyun","","","","NANO LETTERS","JUL 2012","2012","12","7","","","","3472","3476","","10.1021/nl300948c","","","149","18.63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","27","26","26","20","23","20","5"
"A facile approach to the fabrication of graphene/polystyrene nanocomposite by in situ microemulsion polymerization","Patole, Archana S.; Patole, Shashikant P.; Kang, Hyuck; Yoo, Ji-Beom; Kim, Tae-Ho; Ahn, Jeong-Ho","","","","JOURNAL OF COLLOID AND INTERFACE SCIENCE","OCT 15 2010","2010","350","2","","","","530","537","","10.1016/j.jcis.2010.01.035","","","133","13.30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","20","14","26","17","13","17","15","5"
"Graphene-P(VDF-TrFE) Multilayer Film for Flexible Applications","Bae, Sang-Hoon; Kahya, Orhan; Sharma, Bhupendra K.; Kwon, Junggou; Cho, Hyoung J.; Ozyilmaz, Barbaros; Ahn, Jong-Hyun","","","","ACS NANO","APR 2013","2013","7","4","","","","3130","3138","","10.1021/nn400848j","","","130","18.57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","10","29","28","24","17","17"
"High-speed mechanically flexible single-crystal silicon thin-film transistors on plastic substrates","Ahn, Jong-Hyun; Kim, Hoon-Sik; Lee, Keon Jae; Zhu, Zhengtao; Menard, Etienne; Nuzzo, Ralph G.; Rogers, John A.","","","","IEEE ELECTRON DEVICE LETTERS","JUN 2006","2006","27","6","","","","460","462","","10.1109/LED.2006.874764","","","124","8.86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","18","13","9","9","8","10","9","11","7","9","10","6","2"
"Synthesis of wafer-scale uniform molybdenum disulfide films with control over the layer number using a gas phase sulfur precursor","Lee, Youngbin; Lee, Jinhwan; Bark, Hunyoung; Oh, Il-Kwon; Ryu, Gyeong Hee; Lee, Zonghoon; Kim, Hyungjun; Cho, Jeong Ho; Ahn, Jong-Hyun; Lee, Changgu","","","","NANOSCALE","2014","2014","6","5","","","","2821","2826","","10.1039/c3nr05993f","","","114","19.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","27","28","26","16","12"
"Graphenes Converted from Polymers","Byun, Sun-Jung; Lim, Hyunseob; Shin, Ga-Young; Han, Tae-Hee; Oh, Sang Ho; Ahn, Jong-Hyun; Choi, Hee Cheul; Lee, Tae-Woo","","","","JOURNAL OF PHYSICAL CHEMISTRY LETTERS","MAR 3 2011","2011","2","5","","","","493","497","","10.1021/jz200001g","","","113","12.56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","15","14","16","18","22","12","8","4"
"Stretchable electronics: materials, architectures and integrations","Ahn, Jong-Hyun; Je, Jung Ho","","","","JOURNAL OF PHYSICS D-APPLIED PHYSICS","MAR 14 2012","2012","45","10","","","","","","103001","10.1088/0022-3727/45/10/103001","","","110","13.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","8","14","13","21","19","24","9"
"MoS2-Based Tactile Sensor for Electronic Skin Applications","Park, Minhoon; Park, Yong Ju; Chen, Xiang; Park, Yon-Kyu; Kim, Min-Seok; Ahn, Jong-Hyun","","","","ADVANCED MATERIALS","APR 6 2016","2016","28","13","","","","2556","+","","10.1002/adma.201505124","","","105","26.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","21","54","22"
"Graphene-based flexible and stretchable thin film transistors","Yan, Chao; Cho, Jeong Ho; Ahn, Jong-Hyun","","","","NANOSCALE","2012","2012","4","16","","","","4870","4882","","10.1039/c2nr30994g","","","102","12.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","12","18","19","16","15","11","10"
"Giant spin Hall effect in graphene grown by chemical vapour deposition","Balakrishnan, Jayakumar; Koon, Gavin Kok Wai; Avsar, Ahmet; Ho, Yuda; Lee, Jong Hak; Jaiswal, Manu; Baeck, Seung-Jae; Ahn, Jong-Hyun; Ferreira, Aires; Cazalilla, Miguel A.; Neto, Antonio H. Castro; Oezyilmaz, Barbaros","","","","NATURE COMMUNICATIONS","SEP 2014","2014","5","","","","","","","4748","10.1038/ncomms5748","","","99","16.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","23","21","25","18","10"
"Graphene-Based Bimorph Microactuators","Zhu, Shou-En; Shabani, Roxana; Rho, Jonghyun; Kim, Youngsoo; Hong, Byung Hee; Ahn, Jong-Hyun; Cho, Hyoung J.","","","","NANO LETTERS","MAR 2011","2011","11","3","","","","977","981","","10.1021/nl103618e","","","97","10.78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","12","20","11","8","14","15","10","3"
