PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Ozgur, U; Alivov, YI; Liu, C; Teke, A; Reshchikov, MA; Dogan, S; Avrutin, V; Cho, SJ; Morkoc, H								A comprehensive review of ZnO materials and devices								JOURNAL OF APPLIED PHYSICS				98	4					041301	10.1063/1.1992666			AUG 15 2005	2005										7380							WOS:000231551700001		
J	Kudo, Akihiko; Miseki, Yugo								Heterogeneous photocatalyst materials for water splitting								CHEMICAL SOCIETY REVIEWS				38	1			253	278		10.1039/b800489g			2009	2009										5773							WOS:000261768900018		
J	Chen, Xiaobo; Shen, Shaohua; Guo, Liejin; Mao, Samuel S.								Semiconductor-based Photocatalytic Hydrogen Generation								CHEMICAL REVIEWS				110	11			6503	6570		10.1021/cr1001645			NOV 2010	2010										4386							WOS:000284134300004		
J	Ni, Meng; Leung, Michael K. H.; Leung, Dennis Y. C.; Sumathy, K.								A review and recent developments in photocatalytic water-splitting using TiO2 for hydrogen production								RENEWABLE & SUSTAINABLE ENERGY REVIEWS				11	3			401	425		10.1016/j.rser.2005.01.009			APR 2007	2007										2385							WOS:000242038100002		
J	Rotter, Marianne; Tegel, Marcus; Johrendt, Dirk								Superconductivity at 38 K in the iron arsenide (Ba1-xKx)Fe2As2								PHYSICAL REVIEW LETTERS				101	10					107006	10.1103/PhysRevLett.101.107006			SEP 5 2008	2008										2306							WOS:000258975100055		
J	Butler, Sheneve Z.; Hollen, Shawna M.; Cao, Linyou; Cui, Yi; Gupta, Jay A.; Gutierrez, Humberto R.; Heinz, Tony F.; Hong, Seung Sae; Huang, Jiaxing; Ismach, Ariel F.; Johnston-Halperin, Ezekiel; Kuno, Masaru; Plashnitsa, Vladimir V.; Robinson, Richard D.; Ruoff, Rodney S.; Salahuddin, Sayeef; Shan, Jie; Shi, Li; Spencer, Michael G.; Terrones, Mauricio; Windl, Wolfgang; Goldberger, Joshua E.								Progress, Challenges, and Opportunities in Two-Dimensional Materials Beyond Graphene								ACS NANO				7	4			2898	2926		10.1021/nn400280c			APR 2013	2013										2282							WOS:000318143300005		
J	Mazin, I. I.; Singh, D. J.; Johannes, M. D.; Du, M. H.								Unconventional superconductivity with a sign reversal in the order parameter of LaFeAsO(1-x)F(x)								PHYSICAL REVIEW LETTERS				101	5					057003	10.1103/PhysRevLett.101.057003			AUG 1 2008	2008										1981							WOS:000258384700047		
J	Hsu, Fong-Chi; Luo, Jiu-Yong; Yeh, Kuo-Wei; Chen, Ta-Kun; Huang, Tzu-Wen; Wu, Phillip M.; Lee, Yong-Chi; Huang, Yi-Lin; Chu, Yan-Yi; Yan, Der-Chung; Wu, Maw-Kuen								Superconductivity in the PbO-type structure alpha-FeSe								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				105	38			14262	14264		10.1073/pnas.0807325105			SEP 23 2008	2008										1947							WOS:000259592400008		
J	Davis, KM; Miura, K; Sugimoto, N; Hirao, K								Writing waveguides in glass with a femtosecond laser								OPTICS LETTERS				21	21			1729	1731		10.1364/OL.21.001729			NOV 1 1996	1996										1871							WOS:A1996VP37200008		
J	Janotti, Anderson; Van de Walle, Chris G.								Fundamentals of zinc oxide as a semiconductor								REPORTS ON PROGRESS IN PHYSICS				72	12					126501	10.1088/0034-4885/72/12/126501			DEC 2009	2009										1868							WOS:000272076800006		
J	Osterloh, Frank E.								Inorganic materials as catalysts for photochemical splitting of water								CHEMISTRY OF MATERIALS				20	1			35	54		10.1021/cm7024203			JAN 8 2008	2008										1568							WOS:000252047600013		
J	de la Cruz, Clarina; Huang, Q.; Lynn, J. W.; Li, Jiying; Ratcliff, W., II; Zarestky, J. L.; Mook, H. A.; Chen, G. F.; Luo, J. L.; Wang, N. L.; Dai, Pengcheng								Magnetic order close to superconductivity in the iron-based layered LaO(1-x)F(x)FeAs systems								NATURE				453	7197			899	902		10.1038/nature07057			JUN 12 2008	2008										1546							WOS:000256632000038		
J	Batzill, M; Diebold, U								The surface and materials science of tin oxide								PROGRESS IN SURFACE SCIENCE				79	2-4			47	154		10.1016/j.progsurf.2005.09.002			2005	2005										1532							WOS:000234120200001		
J	Fortunato, E.; Barquinha, P.; Martins, R.								Oxide Semiconductor Thin-Film Transistors: A Review of Recent Advances								ADVANCED MATERIALS				24	22			2945	2986		10.1002/adma.201103228			JUN 12 2012	2012										1459							WOS:000304750400001		
J	Pearton, SJ; Norton, DP; Ip, K; Heo, YW; Steiner, T								Recent progress in processing and properties of ZnO								PROGRESS IN MATERIALS SCIENCE				50	3			293	340		10.1016/j.pmatsci.2004.04.001			MAR 2005	2005										1450							WOS:000226319700001		
J	Chen, X. H.; Wu, T.; Wu, G.; Liu, R. H.; Chen, H.; Fang, D. F.								Superconductivity at 43 K in SmFeAsO(1-x)F(x)								NATURE				453	7196			761	762		10.1038/nature07045			JUN 5 2008	2008										1438							WOS:000256415300038		
J	Shirota, Yasuhiko; Kageyama, Hiroshi								Charge carrier transporting molecular materials and their applications in devices								CHEMICAL REVIEWS				107	4			953	1010		10.1021/cr050143+			APR 2007	2007										1418							WOS:000245600000003		
J	Kuroki, Kazuhiko; Onari, Seiichiro; Arita, Ryotaro; Usui, Hidetomo; Tanaka, Yukio; Kontani, Hiroshi; Aoki, Hideo								Unconventional pairing originating from the disconnected Fermi surfaces of superconducting LaFeAsO1-xFx								PHYSICAL REVIEW LETTERS				101	8					087004	10.1103/PhysRevLett.101.087004			AUG 22 2008	2008										1305							WOS:000258643600061		
J	Ren Zhi-An; Lu Wei; Yang Jie; Yi Wei; Shen Xiao-Li; Li Zheng-Cai; Che Guang-Can; Dong Xiao-Li; Sun Li-Ling; Zhou Fang; Zhao Zhong-Xian								Superconductivity at 55K in iron-based F-doped layered quaternary compound Sm[O1-xFx]FeAs								CHINESE PHYSICS LETTERS				25	6			2215	2216					JUN 2008	2008										1305							WOS:000256252600080		
J	Minami, T								Transparent conducting oxide semiconductors for transparent electrodes								SEMICONDUCTOR SCIENCE AND TECHNOLOGY				20	4			S35	S44		10.1088/0268-1242/20/4/004			APR 2005	2005										1248							WOS:000228840900005		
J	Johnston, David C.								The puzzle of high temperature superconductivity in layered iron pnictides and chalcogenides								ADVANCES IN PHYSICS				59	6			803	1061	PII 927730316	10.1080/00018732.2010.513480			2010	2010										1233							WOS:000282683200001		
J	Jariwala, Deep; Sangwan, Vinod K.; Lauhon, Lincoln J.; Marks, Tobin J.; Hersam, Mark C.								Emerging Device Applications for Semiconducting Two-Dimensional Transition Metal Dichalcogenides								ACS NANO				8	2			1102	1120		10.1021/nn500064s			FEB 2014	2014										1187							WOS:000332059200004		
J	Hoffman, RL; Norris, BJ; Wager, JF								ZnO-based transparent thin-film transistors								APPLIED PHYSICS LETTERS				82	5			733	735		10.1063/1.1542677			FEB 3 2003	2003										1142							WOS:000180687600024		
J	Sirringhaus, Henning								25th Anniversary Article: Organic Field-Effect Transistors: The Path Beyond Amorphous Silicon								ADVANCED MATERIALS				26	9			1319	1335		10.1002/adma.201304346			MAR 2014	2014										1088							WOS:000332330400001		
J	Fiori, Gianluca; Bonaccorso, Francesco; Iannaccone, Giuseppe; Palacios, Tomas; Neumaier, Daniel; Seabaugh, Alan; Banerjee, Sanjay K.; Colombo, Luigi								Electronics based on two-dimensional materials								NATURE NANOTECHNOLOGY				9	10			768	779		10.1038/NNANO.2014.207			OCT 2014	2014										1074							WOS:000343617200017		
J	Ginley, DS; Bright, C								Transparent conducting oxides								MRS BULLETIN				25	8			15	18		10.1557/mrs2000.256			AUG 2000	2000										1052							WOS:000088862100021		
J	Granqvist, CG								Electrochromic tungsten oxide films: Review of progress 1993-1998								SOLAR ENERGY MATERIALS AND SOLAR CELLS				60	3			201	262		10.1016/S0927-0248(99)00088-4			JAN 31 2000	2000										1030							WOS:000084825800001		
J	Hochbaum, Allon I.; Yang, Peidong								Semiconductor Nanowires for Energy Conversion								CHEMICAL REVIEWS				110	1			527	546		10.1021/cr900075v			JAN 2010	2010										1009							WOS:000274255700017		
J	Granqvist, Claes G.								Transparent conductors as solar energy materials: A panoramic review								SOLAR ENERGY MATERIALS AND SOLAR CELLS				91	17			1529	1598		10.1016/j.solmat.2007.04.031			OCT 15 2007	2007										1002							WOS:000249835800001		
J	Irwin, Michael D.; Buchholz, Bruce; Hains, Alexander W.; Chang, Robert P. H.; Marks, Tobin J.								p-Type semiconducting nickel oxide as an efficiency-enhancing anode interfacial layer in polymer bulk-heterojunction solar cells								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				105	8			2783	2787		10.1073/pnas.0711990105			FEB 26 2008	2008										989							WOS:000253567900009		
J	Skuja, L								Optically active oxygen-deficiency-related centers in amorphous silicon dioxide								JOURNAL OF NON-CRYSTALLINE SOLIDS				239	1-3			16	48		10.1016/S0022-3093(98)00720-0			OCT 1998	1998						Glass and Optical Materials Division / Bragg Gratings, Photosensitivity and Poling in Glass Fibers and Waveguides - Applications and Fundamentals Meeting	OCT 25-31, 1997	Amer Ceramic Soc; Optical Soc Amer (OSA); BGPP; IEEE/Laser & Electro-Soc; Corning Inc; Honeywell Inc; Fed Highway Adm; Colonial Williamsburg Fdn	WILLIAMSBURG, VIRGINIA	974							WOS:000076714900003		
J	Ellmer, Klaus								Past achievements and future challenges in the development of optically transparent electrodes								NATURE PHOTONICS				6	12			808	816		10.1038/NPHOTON.2012.282			DEC 2012	2012										971							WOS:000311892000008		
J	Paglione, Johnpierre; Greene, Richard L.								High-temperature superconductivity in iron-based materials								NATURE PHYSICS				6	9			645	658		10.1038/NPHYS1759			SEP 10 2010	2010										959							WOS:000281540200011		
J	Kim, Sunkook; Konar, Aniruddha; Hwang, Wan-Sik; Lee, Jong Hak; Lee, Jiyoul; Yang, Jaehyun; Jung, Changhoon; Kim, Hyoungsub; Yoo, Ji-Beom; Choi, Jae-Young; Jin, Yong Wan; Lee, Sang Yoon; Jena, Debdeep; Choi, Woong; Kim, Kinam								High-mobility and low-power thin-film transistors based on multilayer MoS2 crystals								NATURE COMMUNICATIONS				3						1011	10.1038/ncomms2018			AUG 2012	2012										958							WOS:000308801100027		
J	Chen, G. F.; Li, Z.; Wu, D.; Li, G.; Hu, W. Z.; Dong, J.; Zheng, P.; Luo, J. L.; Wang, N. L.								Superconductivity at 41 K and its competition with spin-density-wave instability in layered CeO(1-x)F(x)FeAs								PHYSICAL REVIEW LETTERS				100	24					247002	10.1103/PhysRevLett.100.247002			JUN 20 2008	2008										957							WOS:000256942400063		
J	Brow, RK								Review: the structure of simple phosphate glasses								JOURNAL OF NON-CRYSTALLINE SOLIDS				263	1-4			1	28		10.1016/S0022-3093(99)00620-1			MAR 2000	2000						15th University Conference on Glass Science	JUN 20-23, 1999	Univ Missouri Rolla	UNIV MISSOURI ROLLA, ROLLA, MO	950							WOS:000085654500002		
J	Singh, D. J.; Du, M. -H.								Density functional study of LaFeAsO(1-x)F(x): A low carrier density superconductor near itinerant magnetism								PHYSICAL REVIEW LETTERS				100	23					237003	10.1103/PhysRevLett.100.237003			JUN 13 2008	2008										945							WOS:000256708100065		
J	Stewart, G. R.								Superconductivity in iron compounds								REVIEWS OF MODERN PHYSICS				83	4			1589	1652		10.1103/RevModPhys.83.1589			DEC 13 2011	2011										940							WOS:000298133800001		
J	Ruparelia, Jayesh P.; Chatteriee, Arup Kumar; Duttagupta, Siddhartha P.; Mukherji, Suparna								Strain specificity in antimicrobial activity of silver and copper nanoparticles								ACTA BIOMATERIALIA				4	3			707	716		10.1016/j.actbio.2007.11.006			MAY 2008	2008										916							WOS:000255790500027		
J	Rotter, Marianne; Tegel, Marcus; Johrendt, Dirk; Schellenberg, Inga; Hermes, Wilfried; Poettgen, Rainer								Spin-density-wave anomaly at 140 K in the ternary iron arsenide BaFe(2)As(2)								PHYSICAL REVIEW B				78	2					020503	10.1103/PhysRevB.78.020503			JUL 2008	2008										867							WOS:000258190200016		
J	Sefat, Athena S.; Jin, Rongying; McGuire, Michael A.; Sales, Brian C.; Singh, David J.; Mandrus, David								Superconductivity at 22 K in Co-doped BaFe(2)As(2) crystals								PHYSICAL REVIEW LETTERS				101	11					117004	10.1103/PhysRevLett.101.117004			SEP 12 2008	2008										863							WOS:000259188700054		
J	Vineis, Christopher J.; Shakouri, Ali; Majumdar, Arun; Kanatzidis, Mercouri G.								Nanostructured Thermoelectrics: Big Efficiency Gains from Small Features								ADVANCED MATERIALS				22	36			3970	3980		10.1002/adma.201000839			NOV 22 2010	2010										843							WOS:000283104600001		
J	Guo, Jiangang; Jin, Shifeng; Wang, Gang; Wang, Shunchong; Zhu, Kaixing; Zhou, Tingting; He, Meng; Chen, Xiaolong								Superconductivity in the iron selenide KxFe2Se2 (0 <= x <= 1.0)								PHYSICAL REVIEW B				82	18					180520	10.1103/PhysRevB.82.180520			NOV 29 2010	2010										842							WOS:000291462500002		
J	Mannhart, J.; Schlom, D. G.								Oxide Interfaces-An Opportunity for Electronics								SCIENCE				327	5973			1607	1611		10.1126/science.1181862			MAR 26 2010	2010										824							WOS:000275970600033		
J	Lao, JY; Wen, JG; Ren, ZF								Hierarchical ZnO nanostructures								NANO LETTERS				2	11			1287	1291		10.1021/nl025753t			NOV 2002	2002										823							WOS:000179301800022		
