AUTHOR IDENTIFIERS: (D-5244-2011)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"The chemistry of two-dimensional layered transition metal dichalcogenide nanosheets","Chhowalla, Manish; Shin, Hyeon Suk; Eda, Goki; Li, Lain-Jong; Loh, Kian Ping; Zhang, Hua","","","","NATURE CHEMISTRY","APR 2013","2013","5","4","","","","263","275","","10.1038/NCHEM.1589","","","4132","590.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","72","358","578","716","859","941","608","0"
"Synthesis of Large-Area MoS2 Atomic Layers with Chemical Vapor Deposition","Lee, Yi-Hsien; Zhang, Xin-Quan; Zhang, Wenjing; Chang, Mu-Tung; Lin, Cheng-Te; Chang, Kai-Di; Yu, Ya-Chu; Wang, Jacob Tse-Wei; Chang, Chia-Seng; Li, Lain-Jong; Lin, Tsung-Wu","","","","ADVANCED MATERIALS","MAY 2 2012","2012","24","17","","","","2320","2325","","10.1002/adma.201104798","","","1825","228.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","88","197","294","295","370","357","210","0"
"Growth of Large-Area and Highly Crystalline MoS2 Thin Layers on Insulating Substrates","Liu, Keng-Ku; Zhang, Wenjing; Lee, Yi-Hsien; Lin, Yu-Chuan; Chang, Mu-Tung; Su, ChingYuan; Chang, Chia-Seng; Li, Hai; Shi, Yumeng; Zhang, Hua; Lai, Chao-Sung; Li, Lain-Jong","","","","NANO LETTERS","MAR 2012","2012","12","3","","","","1538","1544","","10.1021/nl2043612","","","1144","143.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","99","150","208","200","191","177","97","0"
"Integrated Circuits Based on Bilayer MoS2 Transistors","Wang, Han; Yu, Lili; Lee, Yi-Hsien; Shi, Yumeng; Hsu, Allen; Chin, Matthew L.; Li, Lain-Jong; Dubey, Madan; Kong, Jing; Palacios, Tomas","","","","NANO LETTERS","SEP 2012","2012","12","9","","","","4674","4680","","10.1021/nl302015v","","","1014","126.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","90","147","177","164","156","176","100","0"
"Synthesis of Few-Layer Hexagonal Boron Nitride Thin Film by Chemical Vapor Deposition","Shi, Yumeng; Hamsen, Christoph; Jia, Xiaoting; Kim, Ki Kang; Reina, Alfonso; Hofmann, Mario; Hsu, Allen Long; Zhang, Kai; Li, Henan; Juang, Zhen-Yu; Dresselhaus, Mildred. S.; Li, Lain-Jong; Kong, Jing","","","","NANO LETTERS","OCT 2010","2010","10","10","","","","4134","4139","","10.1021/nl1023707","","","635","63.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","20","46","48","74","80","80","105","111","70","0"
"van der Waals Epitaxy of MoS2 Layers Using Graphene As Growth Templates","Shi, Yumeng; Zhou, Wu; Lu, Ang-Yu; Fang, Wenjing; Lee, Yi-Hsien; Hsu, Allen Long; Kim, Soo Min; Kim, Ki Kang; Yang, Hui Ying; Li, Lain-Jong; Idrobo, Juan-Carlos; Kong, Jing","","","","NANO LETTERS","JUN 2012","2012","12","6","","","","2784","2791","","10.1021/nl204562J","","","598","74.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","52","85","120","107","99","85","45","0"
"Priming effect of C-13-labelled wheat straw in no-tillage soil under drying and wetting cycles in the Loess Plateau of China","Liu, Enke; Wang, Jianbo; Zhang, Yanqing; Angers, Denis A.; Yan, Changrong; Oweis, Theib; He, Wenqing; Liu, Qin; Chen, Baoqing","","","","SCIENTIFIC REPORTS","SEP 8 2015","2015","5","","","","","","","13826","10.1038/srep13826","","","515","103.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48","93","103","110","106","55","0"
"Ultrahigh-Gain Photodetectors Based on Atomically Thin Graphene-MoS2 Heterostructures","Zhang, Wenjing; Chuu, Chih-Piao; Huang, Jing-Kai; Chen, Chang-Hsiao; Tsai, Meng-Lin; Chang, Yung-Huang; Liang, Chi-Te; Chen, Yu-Ze; Chueh, Yu-Lun; He, Jr-Hau; Chou, Mei-Yin; Li, Lain-Jong","","","","SCIENTIFIC REPORTS","JAN 23 2014","2014","4","","","","","","","3826","10.1038/srep03826","","","515","85.83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48","93","103","110","106","55","0"
"Monolayer MoS2 Heterojunction Solar Cells","Tsai, Meng-Lin; Su, Sheng-Han; Chang, Jan-Kai; Tsai, Dung-Sheng; Chen, Chang-Hsiao; Wu, Chih-I; Li, Lain-Jong; Chen, Lih-Juann; He, Jr-Hau","","","","ACS NANO","AUG 2014","2014","8","8","","","","8317","8322","","10.1021/nn502776h","","","511","85.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","49","97","121","152","89","0"
"High-Gain Phototransistors Based on a CVD MoS2 Monolayer","Zhang, Wenjing; Huang, Jing-Kai; Chen, Chang-Hsiao; Chang, Yung-Huang; Cheng, Yuh-Jen; Li, Lain-Jong","","","","ADVANCED MATERIALS","JUL 5 2013","2013","25","25","","","","3456","3461","","10.1002/adma.201301244","","","494","70.57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","50","62","85","106","119","69","0"
