PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	HOFFMANN, MR; MARTIN, ST; CHOI, WY; BAHNEMANN, DW								ENVIRONMENTAL APPLICATIONS OF SEMICONDUCTOR PHOTOCATALYSIS								CHEMICAL REVIEWS				95	1			69	96		10.1021/cr00033a004			JAN-FEB 1995	1995										13887							WOS:A1995QG96000005		
J	Daniel, MC; Astruc, D								Gold nanoparticles: Assembly, supramolecular chemistry, quantum-size-related properties, and applications toward biology, catalysis, and nanotechnology								CHEMICAL REVIEWS				104	1			293	346		10.1021/cr030698+			JAN 2004	2004										9684							WOS:000188217400009		
J	BECK, JS; VARTULI, JC; ROTH, WJ; LEONOWICZ, ME; KRESGE, CT; SCHMITT, KD; CHU, CTW; OLSON, DH; SHEPPARD, EW; MCCULLEN, SB; HIGGINS, JB; SCHLENKER, JL								A NEW FAMILY OF MESOPOROUS MOLECULAR-SIEVES PREPARED WITH LIQUID-CRYSTAL TEMPLATES								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				114	27			10834	10843		10.1021/ja00053a020			DEC 30 1992	1992										9368							WOS:A1992KF88200020		
J	Nie, SM; Emery, SR								Probing single molecules and single nanoparticles by surface-enhanced Raman scattering								SCIENCE				275	5303			1102	1106		10.1126/science.275.5303.1102			FEB 21 1997	1997										7508							WOS:A1997WJ50300037		
J	Xia, YN; Yang, PD; Sun, YG; Wu, YY; Mayers, B; Gates, B; Yin, YD; Kim, F; Yan, YQ								One-dimensional nanostructures: Synthesis, characterization, and applications								ADVANCED MATERIALS				15	5			353	389		10.1002/adma.200390087			MAR 4 2003	2003										7316							WOS:000181713900002		
J	MURRAY, CB; NORRIS, DJ; BAWENDI, MG								SYNTHESIS AND CHARACTERIZATION OF NEARLY MONODISPERSE CDE (E = S, SE, TE) SEMICONDUCTOR NANOCRYSTALLITES								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				115	19			8706	8715		10.1021/ja00072a025			SEP 22 1993	1993										7084							WOS:A1993LZ13300025		
J	Chen, Xiaobo; Mao, Samuel S.								Titanium dioxide nanomaterials: Synthesis, properties, modifications, and applications								CHEMICAL REVIEWS				107	7			2891	2959		10.1021/cr0500535			JUL 2007	2007										6973							WOS:000247926600003		
J	Chan, WCW; Nie, SM								Quantum dot bioconjugates for ultrasensitive nonisotopic detection								SCIENCE				281	5385			2016	2018		10.1126/science.281.5385.2016			SEP 25 1998	1998										6049							WOS:000076161800052		
J	Michalet, X; Pinaud, FF; Bentolila, LA; Tsay, JM; Doose, S; Li, JJ; Sundaresan, G; Wu, AM; Gambhir, SS; Weiss, S								Quantum dots for live cells, in vivo imaging, and diagnostics								SCIENCE				307	5709			538	544		10.1126/science.1104274			JAN 28 2005	2005										5863							WOS:000226694000036		
J	Love, JC; Estroff, LA; Kriebel, JK; Nuzzo, RG; Whitesides, GM								Self-assembled monolayers of thiolates on metals as a form of nanotechnology								CHEMICAL REVIEWS				105	4			1103	1169		10.1021/cr0300789			APR 2005	2005										5701							WOS:000228412800003		
J	Burda, C; Chen, XB; Narayanan, R; El-Sayed, MA								Chemistry and properties of nanocrystals of different shapes								CHEMICAL REVIEWS				105	4			1025	1102		10.1021/cr030063a			APR 2005	2005										5587							WOS:000228412800002		
J	Burschka, Julian; Pellet, Norman; Moon, Soo-Jin; Humphry-Baker, Robin; Gao, Peng; Nazeeruddin, Mohammad K.; Graetzel, Michael								Sequential deposition as a route to high-performance perovskite-sensitized solar cells								NATURE				499	7458			316	+		10.1038/nature12340			JUL 18 2013	2013										5329							WOS:000321910700031		
J	Sun, YG; Xia, YN								Shape-controlled synthesis of gold and silver nanoparticles								SCIENCE				298	5601			2176	2179		10.1126/science.1077229			DEC 13 2002	2002										5051							WOS:000179773700043		
J	Sun, SH; Murray, CB; Weller, D; Folks, L; Moser, A								Monodisperse FePt nanoparticles and ferromagnetic FePt nanocrystal superlattices								SCIENCE				287	5460			1989	1992		10.1126/science.287.5460.1989			MAR 17 2000	2000										4980							WOS:000085902800052		
J	Guenes, Serap; Neugebauer, Helmut; Sariciftci, Niyazi Serdar								Conjugated polymer-based organic solar cells								CHEMICAL REVIEWS				107	4			1324	1338		10.1021/cr050149z			APR 2007	2007										4790							WOS:000245600000012		
J	Lee, Haeshin; Dellatore, Shara M.; Miller, William M.; Messersmith, Phillip B.								Mussel-inspired surface chemistry for multifunctional coatings								SCIENCE				318	5849			426	430		10.1126/science.1147241			OCT 19 2007	2007										4696							WOS:000250230400039		
J	Law, M; Greene, LE; Johnson, JC; Saykally, R; Yang, PD								Nanowire dye-sensitized solar cells								NATURE MATERIALS				4	6			455	459		10.1038/nmat1387			JUN 2005	2005										4668							WOS:000229502700011		
J	Mirkin, CA; Letsinger, RL; Mucic, RC; Storhoff, JJ								A DNA-based method for rationally assembling nanoparticles into macroscopic materials								NATURE				382	6592			607	609		10.1038/382607a0			AUG 15 1996	1996										4587							WOS:A1996VC30300046		
J	HAGFELDT, A; GRATZEL, M								LIGHT-INDUCED REDOX REACTIONS IN NANOCRYSTALLINE SYSTEMS								CHEMICAL REVIEWS				95	1			49	68		10.1021/cr00033a003			JAN-FEB 1995	1995										4585							WOS:A1995QG96000004		
J	Anker, Jeffrey N.; Hall, W. Paige; Lyandres, Olga; Shah, Nilam C.; Zhao, Jing; Van Duyne, Richard P.								Biosensing with plasmonic nanosensors								NATURE MATERIALS				7	6			442	453		10.1038/nmat2162			JUN 2008	2008										4453							WOS:000256110200016		
J	Liu, Mingzhen; Johnston, Michael B.; Snaith, Henry J.								Efficient planar heterojunction perovskite solar cells by vapour deposition								NATURE				501	7467			395	+		10.1038/nature12509			SEP 19 2013	2013										4386							WOS:000324545700040		
J	Medintz, IL; Uyeda, HT; Goldman, ER; Mattoussi, H								Quantum dot bioconjugates for imaging, labelling and sensing								NATURE MATERIALS				4	6			435	446		10.1038/nmat1390			JUN 2005	2005										4377							WOS:000229502700008		
J	Chen, Xiaobo; Shen, Shaohua; Guo, Liejin; Mao, Samuel S.								Semiconductor-based Photocatalytic Hydrogen Generation								CHEMICAL REVIEWS				110	11			6503	6570		10.1021/cr1001645			NOV 2010	2010										4315							WOS:000284134300004		
J	Lu, An-Hui; Salabas, E. L.; Schueth, Ferdi								Magnetic nanoparticles: Synthesis, protection, functionalization, and application								ANGEWANDTE CHEMIE-INTERNATIONAL EDITION				46	8			1222	1244		10.1002/anie.200602866			2007	2007										4123							WOS:000244382200007		
J	Yu, WW; Qu, LH; Guo, WZ; Peng, XG								Experimental determination of the extinction coefficient of CdTe, CdSe, and CdS nanocrystals								CHEMISTRY OF MATERIALS				15	14			2854	2860		10.1021/cm034081k			JUL 15 2003	2003										3917							WOS:000184087000030		
J	Laurent, Sophie; Forge, Delphine; Port, Marc; Roch, Alain; Robic, Caroline; Elst, Luce Vander; Muller, Robert N.								Magnetic iron oxide nanoparticles: Synthesis, stabilization, vectorization, physicochemical characterizations, and biological applications								CHEMICAL REVIEWS				108	6			2064	2110		10.1021/cr068445e			JUN 2008	2008										3895							WOS:000256738100009		
J	Morales, AM; Lieber, CM								A laser ablation method for the synthesis of crystalline semiconductor nanowires								SCIENCE				279	5348			208	211		10.1126/science.279.5348.208			JAN 9 1998	1998										3812							WOS:000071408100036		
J	Allen, Matthew J.; Tung, Vincent C.; Kaner, Richard B.								Honeycomb Carbon: A Review of Graphene								CHEMICAL REVIEWS				110	1			132	145		10.1021/cr900070d			JAN 2010	2010										3756							WOS:000274255700006		
J	Rosi, NL; Mirkin, CA								Nanostructures in biodiagnostics								CHEMICAL REVIEWS				105	4			1547	1562		10.1021/cr030067f			APR 2005	2005										3604							WOS:000228412800011		
J	Huang, XH; El-Sayed, IH; Qian, W; El-Sayed, MA								Cancer cell imaging and photothermal therapy in the near-infrared region by using gold nanorods								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				128	6			2115	2120		10.1021/ja057254a			FEB 15 2006	2006										3568							WOS:000235452200054		
J	Xia, YN; Whitesides, GM								Soft lithography								ANGEWANDTE CHEMIE-INTERNATIONAL EDITION				37	5			550	575		10.1002/(SICI)1521-3773(19980316)37:5<550::AID-ANIE550>3.0.CO;2-G			MAR 16 1998	1998										3517							WOS:000072649300001		
J	Elghanian, R; Storhoff, JJ; Mucic, RC; Letsinger, RL; Mirkin, CA								Selective colorimetric detection of polynucleotides based on the distance-dependent optical properties of gold nanoparticles								SCIENCE				277	5329			1078	1081		10.1126/science.277.5329.1078			AUG 22 1997	1997										3502							WOS:A1997XT03300028		
J	Gao, XH; Cui, YY; Levenson, RM; Chung, LWK; Nie, SM								In vivo cancer targeting and imaging with semiconductor quantum dots								NATURE BIOTECHNOLOGY				22	8			969	976		10.1038/nbt994			AUG 2004	2004										3481							WOS:000223039500025		
J	Xia, Younan; Xiong, Yujie; Lim, Byungkwon; Skrabalak, Sara E.								Shape-Controlled Synthesis of Metal Nanocrystals: Simple Chemistry Meets Complex Physics?								ANGEWANDTE CHEMIE-INTERNATIONAL EDITION				48	1			60	103		10.1002/anie.200802248			2009	2009										3424							WOS:000262420700006		
J	Nikoobakht, B; El-Sayed, MA								Preparation and growth mechanism of gold nanorods (NRs) using seed-mediated growth method								CHEMISTRY OF MATERIALS				15	10			1957	1962		10.1021/cm020732l			MAY 20 2003	2003										3377							WOS:000182956200008		
J	Willets, Katherine A.; Van Duyne, Richard P.								Localized surface plasmon resonance spectroscopy and sensing								Annual Review of Physical Chemistry				58				267	297		10.1146/annurev.physchem.58.032806.104607			2007	2007										3285							WOS:000246652300011		
J	GLEITER, H								NANOCRYSTALLINE MATERIALS								PROGRESS IN MATERIALS SCIENCE				33	4			223	315		10.1016/0079-6425(89)90001-7			1989	1989										3219							WOS:A1989EF51900001		
J	Murray, CB; Kagan, CR; Bawendi, MG								Synthesis and characterization of monodisperse nanocrystals and close-packed nanocrystal assemblies								ANNUAL REVIEW OF MATERIALS SCIENCE				30				545	610		10.1146/annurev.matsci.30.1.545			2000	2000										3210							WOS:000089332400020		
J	Dabbousi, BO; RodriguezViejo, J; Mikulec, FV; Heine, JR; Mattoussi, H; Ober, R; Jensen, KF; Bawendi, MG								(CdSe)ZnS core-shell quantum dots: Synthesis and characterization of a size series of highly luminescent nanocrystallites								JOURNAL OF PHYSICAL CHEMISTRY B				101	46			9463	9475		10.1021/jp971091y			NOV 13 1997	1997										3204							WOS:A1997YG46300009		
J	Hu, JT; Odom, TW; Lieber, CM								Chemistry and physics in one dimension: Synthesis and properties of nanowires and nanotubes								ACCOUNTS OF CHEMICAL RESEARCH				32	5			435	445		10.1021/ar9700365			MAY 1999	1999										3081							WOS:000080583100008		
J	Sondi, I; Salopek-Sondi, B								Silver nanoparticles as antimicrobial agent: a case study on E-coli as a model for Gram-negative bacteria								JOURNAL OF COLLOID AND INTERFACE SCIENCE				275	1			177	182		10.1016/j.jcis.2004.02.012			JUL 1 2004	2004										3038							WOS:000221699900024		
J	Duan, XF; Huang, Y; Cui, Y; Wang, JF; Lieber, CM								Indium phosphide nanowires as building blocks for nanoscale electronic and optoelectronic devices								NATURE				409	6816			66	69		10.1038/35051047			JAN 4 2001	2001										3001							WOS:000166175600038		
J	Ferrari, M								Cancer nanotechnology: Opportunities and challenges								NATURE REVIEWS CANCER				5	3			161	171		10.1038/nrc1566			MAR 2005	2005										2914							WOS:000227302700011		
J	Reed, MA; Zhou, C; Muller, CJ; Burgin, TP; Tour, JM								Conductance of a molecular junction								SCIENCE				278	5336			252	254		10.1126/science.278.5336.252			OCT 10 1997	1997										2886							WOS:A1997YA56400034		
J	Link, S; El-Sayed, MA								Spectral properties and relaxation dynamics of surface plasmon electronic oscillations in gold and silver nanodots and nanorods								JOURNAL OF PHYSICAL CHEMISTRY B				103	40			8410	8426		10.1021/jp9917648			OCT 7 1999	1999										2877							WOS:000083151400002		
J	Chithrani, BD; Ghazani, AA; Chan, WCW								Determining the size and shape dependence of gold nanoparticle uptake into mammalian cells								NANO LETTERS				6	4			662	668		10.1021/nl052396o			APR 2006	2006										2814							WOS:000236916200014		
J	WHITESIDES, GM; MATHIAS, JP; SETO, CT								MOLECULAR SELF-ASSEMBLY AND NANOCHEMISTRY - A CHEMICAL STRATEGY FOR THE SYNTHESIS OF NANOSTRUCTURES								SCIENCE				254	5036			1312	1319		10.1126/science.1962191			NOV 29 1991	1991										2802							WOS:A1991GR77700041		
J	Cui, Y; Lieber, CM								Functional nanoscale electronic devices assembled using silicon nanowire building blocks								SCIENCE				291	5505			851	853		10.1126/science.291.5505.851			FEB 2 2001	2001										2765							WOS:000166771700037		
J	Jin, RC; Cao, YW; Mirkin, CA; Kelly, KL; Schatz, GC; Zheng, JG								Photoinduced conversion of silver nanospheres to nanoprisms								SCIENCE				294	5548			1901	1903		10.1126/science.1066541			NOV 30 2001	2001										2750							WOS:000172465000051		
J	Yang, Hua Gui; Sun, Cheng Hua; Qiao, Shi Zhang; Zou, Jin; Liu, Gang; Smith, Sean Campbell; Cheng, Hui Ming; Lu, Gao Qing								Anatase TiO2 single crystals with a large percentage of reactive facets								NATURE				453	7195			638	U4		10.1038/nature06964			MAY 29 2008	2008										2729							WOS:000256185200040		
J	Park, J; An, KJ; Hwang, YS; Park, JG; Noh, HJ; Kim, JY; Park, JH; Hwang, NM; Hyeon, T								Ultra-large-scale syntheses of monodisperse nanocrystals								NATURE MATERIALS				3	12			891	895		10.1038/nmat1251			DEC 2004	2004										2714							WOS:000225453200022		
J	Greiner, Andreas; Wendorff, Joachim H.								Electrospinning: A fascinating method for the preparation of ultrathin fibres								ANGEWANDTE CHEMIE-INTERNATIONAL EDITION				46	30			5670	5703		10.1002/anie.200604646			2007	2007										2713							WOS:000248386000006		
J	HENGLEIN, A								SMALL-PARTICLE RESEARCH - PHYSICOCHEMICAL PROPERTIES OF EXTREMELY SMALL COLLOIDAL METAL AND SEMICONDUCTOR PARTICLES								CHEMICAL REVIEWS				89	8			1861	1873		10.1021/cr00098a010			DEC 1989	1989										2673							WOS:A1989CG28800010		
J	Jain, PK; Lee, KS; El-Sayed, IH; El-Sayed, MA								Calculated absorption and scattering properties of gold nanoparticles of different size, shape, and composition: Applications in biological imaging and biomedicine								JOURNAL OF PHYSICAL CHEMISTRY B				110	14			7238	7248		10.1021/jp057170o			APR 13 2006	2006										2574							WOS:000236772900027		
J	Hashmi, A. Stephen K.; Hutchings, Graham J.								Gold catalysis								ANGEWANDTE CHEMIE-INTERNATIONAL EDITION				45	47			7896	7936		10.1002/anie.200602454			2006	2006										2570							WOS:000242781200008		
J	Sun, SH; Zeng, H; Robinson, DB; Raoux, S; Rice, PM; Wang, SX; Li, GX								Monodisperse MFe2O4 (M = Fe, Co, Mn) nanoparticles								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				126	1			273	279		10.1021/ja0380852			JAN 14 2004	2004										2558							WOS:000187945400063		
J	Derfus, AM; Chan, WCW; Bhatia, SN								Probing the cytotoxicity of semiconductor quantum dots								NANO LETTERS				4	1			11	18		10.1021/nl0347334			JAN 2004	2004										2505							WOS:000188233200003		
J	Talapin, Dmitri V.; Lee, Jong-Soo; Kovalenko, Maksym V.; Shevchenko, Elena V.								Prospects of Colloidal Nanocrystals for Electronic and Optoelectronic Applications								CHEMICAL REVIEWS				110	1			389	458		10.1021/cr900137k			JAN 2010	2010										2500							WOS:000274255700014		
J	Dubertret, B; Skourides, P; Norris, DJ; Noireaux, V; Brivanlou, AH; Libchaber, A								In vivo imaging of quantum dots encapsulated in phospholipid micelles								SCIENCE				298	5599			1759	1762		10.1126/science.1077194			NOV 29 2002	2002										2467							WOS:000179494800036		
J	Cao, YWC; Jin, RC; Mirkin, CA								Nanoparticles with Raman spectroscopic fingerprints for DNA and RNA detection								SCIENCE				297	5586			1536	1540		10.1126/science.297.5586.1536			AUG 30 2002	2002										2419							WOS:000177697300052		
J	Jain, Prashant K.; Huang, Xiaohua; El-Sayed, Ivan H.; El-Sayed, Mostafa A.								Noble Metals on the Nanoscale: Optical and Photothermal Properties and Some Applications in Imaging, Sensing, Biology, and Medicine								ACCOUNTS OF CHEMICAL RESEARCH				41	12			1578	1586		10.1021/ar7002804			DEC 2008	2008										2412							WOS:000261767600003		
J	Saha, Krishnendu; Agasti, Sarit S.; Kim, Chaekyu; Li, Xiaoning; Rotello, Vincent M.								Gold Nanoparticles in Chemical and Biological Sensing								CHEMICAL REVIEWS				112	5			2739	2779		10.1021/cr2001178			MAY 2012	2012										2386							WOS:000303698000006		
J	Peng, ZA; Peng, XG								Formation of high-quality CdTe, CdSe, and CdS nanocrystals using CdO as precursor								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				123	1			183	184		10.1021/ja003633m			JAN 10 2001	2001										2334							WOS:000166258800026		
J	Choi, Hak Soo; Liu, Wenhao; Misra, Preeti; Tanaka, Eiichi; Zimmer, John P.; Ipe, Binil Itty; Bawendi, Moungi G.; Frangioni, John V.								Renal clearance of quantum dots								NATURE BIOTECHNOLOGY				25	10			1165	1170		10.1038/nbt1340			OCT 2007	2007										2332							WOS:000250226600028		
J	Caruso, F								Nanoengineering of particle surfaces								ADVANCED MATERIALS				13	1			11	+		10.1002/1521-4095(200101)13:1<11::AID-ADMA11>3.0.CO;2-N			JAN 5 2001	2001										2277							WOS:000166615200001		
J	Tian, Bozhi; Zheng, Xiaolin; Kempa, Thomas J.; Fang, Ying; Yu, Nanfang; Yu, Guihua; Huang, Jinlin; Lieber, Charles M.								Coaxial silicon nanowires as solar cells and nanoelectronic power sources								NATURE				449	7164			885	U8		10.1038/nature06181			OCT 18 2007	2007										2265							WOS:000250230600042		
J	Lou, Xiong Wen (David); Archer, Lynden A.; Yang, Zichao								Hollow Micro-/Nanostructures: Synthesis and Applications								ADVANCED MATERIALS				20	21			3987	4019		10.1002/adma.200800854			NOV 3 2008	2008										2264							WOS:000261040000002		
J	Murphy, CJ; San, TK; Gole, AM; Orendorff, CJ; Gao, JX; Gou, L; Hunyadi, SE; Li, T								Anisotropic metal nanoparticles: Synthesis, assembly, and optical applications								JOURNAL OF PHYSICAL CHEMISTRY B				109	29			13857	13870		10.1021/jp0516846			JUL 28 2005	2005										2230							WOS:000230698100005		
J	Luk'yanchuk, Boris; Zheludev, Nikolay I.; Maier, Stefan A.; Halas, Naomi J.; Nordlander, Peter; Giessen, Harald; Chong, Chong Tow								The Fano resonance in plasmonic nanostructures and metamaterials								NATURE MATERIALS				9	9			707	715		10.1038/NMAT2810			SEP 2010	2010										2213							WOS:000281178400019		
J	Hines, MA; Guyot-Sionnest, P								Synthesis and characterization of strongly luminescing ZnS-Capped CdSe nanocrystals								JOURNAL OF PHYSICAL CHEMISTRY				100	2			468	471		10.1021/jp9530562			JAN 11 1996	1996										2206							WOS:A1996TP94200009		
J	Cullis, AG; Canham, LT; Calcott, PDJ								The structural and luminescence properties of porous silicon								JOURNAL OF APPLIED PHYSICS				82	3			909	965		10.1063/1.366536			AUG 1 1997	1997										2205							WOS:A1997XP10600001		
J	El-Sayed, MA								Some interesting properties of metals confined in time and nanometer space of different shapes								ACCOUNTS OF CHEMICAL RESEARCH				34	4			257	264		10.1021/ar960016n			APR 2001	2001										2192							WOS:000168254500001		
J	Ferrando, Riccardo; Jellinek, Julius; Johnston, Roy L.								Nanoalloys: From theory to applications of alloy clusters and nanoparticles								CHEMICAL REVIEWS				108	3			845	910		10.1021/cr040090g			MAR 2008	2008										2168							WOS:000253947800001		
J	Tong, Hua; Ouyang, Shuxin; Bi, Yingpu; Umezawa, Naoto; Oshikiri, Mitsutake; Ye, Jinhua								Nano-photocatalytic Materials: Possibilities and Challenges								ADVANCED MATERIALS				24	2			229	251		10.1002/adma.201102752			JAN 10 2012	2012										2163							WOS:000298788000008		
J	Resch-Genger, Ute; Grabolle, Markus; Cavaliere-Jaricot, Sara; Nitschke, Roland; Nann, Thomas								Quantum dots versus organic dyes as fluorescent labels								NATURE METHODS				5	9			763	775		10.1038/NMETH.1248			SEP 2008	2008										2135							WOS:000258912700009		
J	Han, MY; Gao, XH; Su, JZ; Nie, S								Quantum-dot-tagged microbeads for multiplexed optical coding of biomolecules								NATURE BIOTECHNOLOGY				19	7			631	635		10.1038/90228			JUL 2001	2001										2119							WOS:000169677200017		
J	Hong, Yuning; Lam, Jacky W. Y.; Tang, Ben Zhong								Aggregation-induced emission: phenomenon, mechanism and applications								CHEMICAL COMMUNICATIONS					29			4332	4353		10.1039/b904665h			2009	2009										2109							WOS:000268081300002		
J	Horcajada, Patricia; Gref, Ruxandra; Baati, Tarek; Allan, Phoebe K.; Maurin, Guillaume; Couvreur, Patrick; Ferey, Gerard; Morris, Russell E.; Serre, Christian								Metal-Organic Frameworks in Biomedicine								CHEMICAL REVIEWS				112	2			1232	1268		10.1021/cr200256v			FEB 2012	2012										2091							WOS:000300472300018		
J	Niemeyer, CM								Nanoparticles, proteins, and nucleic acids: Biotechnology meets materials science								ANGEWANDTE CHEMIE-INTERNATIONAL EDITION				40	22			4128	4158		10.1002/1521-3773(20011119)40:22<4128::AID-ANIE4128>3.0.CO;2-S			2001	2001										2055							WOS:000172329200001		
J	Cushing, BL; Kolesnichenko, VL; O'Connor, CJ								Recent advances in the liquid-phase syntheses of inorganic nanoparticles								CHEMICAL REVIEWS				104	9			3893	3946		10.1021/cr030027b			SEP 2004	2004										2045							WOS:000223812900006		
J	Wang, X; Zhuang, J; Peng, Q; Li, YD								A general strategy for nanocrystal synthesis								NATURE				437	7055			121	124		10.1038/nature03968			SEP 1 2005	2005										2038							WOS:000231560400053		
J	Katz, E; Willner, I								Integrated nanoparticle-biomolecule hybrid systems: Synthesis, properties, and applications								ANGEWANDTE CHEMIE-INTERNATIONAL EDITION				43	45			6042	6108		10.1002/anie.200400651			2004	2004										2034							WOS:000225445200004		
J	Zheng, M; Jagota, A; Semke, ED; Diner, BA; Mclean, RS; Lustig, SR; Richardson, RE; Tassi, NG								DNA-assisted dispersion and separation of carbon nanotubes								NATURE MATERIALS				2	5			338	342		10.1038/nmat877			MAY 2003	2003										2027							WOS:000182679900023		
J	Sun, SH; Zeng, H								Size-controlled synthesis of magnetite nanoparticles								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				124	28			8204	8205		10.1021/ja026501x			JUL 17 2002	2002										2020							WOS:000176843200011		
J	Wang, Feng; Han, Yu; Lim, Chin Seong; Lu, Yunhao; Wang, Juan; Xu, Jun; Chen, Hongyu; Zhang, Chun; Hong, Minghui; Liu, Xiaogang								Simultaneous phase and size control of upconversion nanocrystals through lanthanide doping								NATURE				463	7284			1061	1065		10.1038/nature08777			FEB 25 2010	2010										2014							WOS:000275108400032		
J	Coe, S; Woo, WK; Bawendi, M; Bulovic, V								Electroluminescence from single monolayers of nanocrystals in molecular organic devices								NATURE				420	6917			800	803		10.1038/nature01217			DEC 26 2002	2002										2012							WOS:000179897300052		
J	Braun, E; Eichen, Y; Sivan, U; Ben-Yoseph, G								DNA-templated assembly and electrode attachment of a conducting silver wire								NATURE				391	6669			775	778		10.1038/35826			FEB 19 1998	1998										2004							WOS:000072089500047		
J	Georgakilas, Vasilios; Otyepka, Michal; Bourlinos, Athanasios B.; Chandra, Vimlesh; Kim, Namdong; Kemp, K. Christian; Hobza, Pavel; Zboril, Radek; Kim, Kwang S.								Functionalization of Graphene: Covalent and Non-Covalent Approaches, Derivatives and Applications								CHEMICAL REVIEWS				112	11			6156	6214		10.1021/cr3000412			NOV 2012	2012										1988							WOS:000311239600017		
J	Kamat, Prashant V.								Quantum Dot Solar Cells. Semiconductor Nanocrystals as Light Harvesters								JOURNAL OF PHYSICAL CHEMISTRY C				112	48			18737	18753		10.1021/jp806791s			DEC 4 2008	2008										1951							WOS:000261218400007		
J	Schreiber, F								Structure and growth of self-assembling monolayers								PROGRESS IN SURFACE SCIENCE				65	5-8			151	256		10.1016/S0079-6816(00)00024-1			NOV-DEC 2000	2000										1939							WOS:000166558700001		
J	Paul, D. R.; Robeson, L. M.								Polymer nanotechnology: Nanocomposites								POLYMER				49	15			3187	3204		10.1016/j.polymer.2008.04.017			JUL 7 2008	2008										1938							WOS:000257827800001		
