IDENTIFICADORES DE AUTOR: (B-4818-2013)
Tempo estipulado=Todos os anos. Índices=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Título","Autores","Autorias compartilhadas","Editores","Editores de livros","Título da fonte","Data de publicação","Ano da publicação","Volume","Edição","Número da edição","Suplemento","Edição especial","Página inicial","Página final","Número do artigo","DOI","Título da conferência","Data da conferência","Total de citações","Média por ano","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"High-field quasiballistic transport in short carbon nanotubes","Javey, A; Guo, J; Paulsson, M; Wang, Q; Mann, D; Lundstrom, M; Dai, HJ","","","","PHYSICAL REVIEW LETTERS","MAR 12 2004","2004","92","10","","","","","","106804","10.1103/PhysRevLett.92.106804","","","442","27.63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","45","52","49","44","43","30","39","38","21","15","15","18","9","10","1","0"
"Layer-by-layer assembly of nanowires for three-dimensional, multifunctional electronics","Javey, Ali; Nam, SungWoo; Friedman, Robin S.; Yan, Hao; Lieber, Charles M.","","","","NANO LETTERS","MAR 2007","2007","7","3","","","","773","777","","10.1021/nl063056l","","","440","33.85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","57","54","40","45","51","46","28","23","34","19","20","13","0"
"Preferential growth of semiconducting single-walled carbon nanotubes by a plasma enhanced CVD method","Li, YM; Mann, D; Rolandi, M; Kim, W; Ural, A; Hung, S; Javey, A; Cao, J; Wang, DW; Yenilmez, E; Wang, Q; Gibbons, JF; Nishi, Y; Dai, HJ","","","","NANO LETTERS","FEB 2004","2004","4","2","","","","317","321","","10.1021/nl035097c","","","417","26.06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","26","37","30","30","48","42","42","44","25","23","20","9","14","4","9","0"
"Carbon nanotube field-effect transistors with integrated ohmic contacts and high-k gate dielectrics","Javey, A; Guo, J; Farmer, DB; Wang, Q; Wang, DW; Gordon, RG; Lundstrom, M; Dai, HJ","","","","NANO LETTERS","MAR 2004","2004","4","3","","","","447","450","","10.1021/nl035185x","","","409","25.56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","28","31","36","35","41","26","38","31","36","24","21","18","12","12","7","0"
"Near-unity photoluminescence quantum yield in MoS2","Amani, Matin; Lien, Der-Hsien; Kiriya, Daisuke; Xiao, Jun; Azcatl, Angelica; Noh, Jiyoung; Madhvapathy, Surabhi R.; Addou, Rafik; Santosh, K. C.; Dubey, Madan; Cho, Kyeongjae; Wallace, Robert M.; Lee, Si-Chen; He, Jr-Hau; Ager, Joel W., III; Zhang, Xiang; Yablonovitch, Eli; Javey, Ali","","","","SCIENCE","NOV 27 2015","2015","350","6264","","","","1065","1068","","10.1126/science.aad2114","","","404","80.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","73","125","130","76","0"
"Degenerate n-Doping of Few-Layer Transition Metal Dichalcogenides by Potassium","Fang, Hui; Tosun, Mahmut; Seol, Gyungseon; Chang, Ting Chia; Takei, Kuniharu; Guo, Jing; Javey, Ali","","","","NANO LETTERS","MAY 2013","2013","13","5","","","","1991","1995","","10.1021/nl400044m","","","404","57.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","53","68","71","70","81","51","0"
"Wafer-scale assembly of highly ordered semiconductor nanowire arrays by contact printing","Fan, Zhiyong; Ho, Johnny C.; Jacobson, Zachery A.; Yerushalmi, Roie; Alley, Robert L.; Razavi, Haleh; Javey, Ali","","","","NANO LETTERS","JAN 2008","2008","8","1","","","","20","25","","10.1021/nl071626r","","","381","31.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","28","41","51","46","43","42","30","26","23","30","7","0"
"Germanium nanowire field-effect transistors with SiO2 and high-kappa HfO2 gate dielectrics","Wang, DW; Wang, Q; Javey, A; Tu, R; Dai, HJ; Kim, H; McIntyre, PC; Krishnamohan, T; Saraswat, KC","","","","APPLIED PHYSICS LETTERS","SEP 22 2003","2003","83","12","","","","2432","2434","","10.1063/1.1611644","","","375","22.06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","20","35","34","39","34","32","34","29","18","17","15","23","13","14","9","0"
"Self-aligned ballistic molecular transistors and electrically parallel nanotube arrays","Javey, A; Guo, J; Farmer, DB; Wang, Q; Yenilmez, E; Gordon, RG; Lundstrom, M; Dai, HJ","","","","NANO LETTERS","JUL 2004","2004","4","7","","","","1319","1322","","10.1021/nl049222b","","","360","22.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","27","36","30","41","36","32","27","30","27","14","14","14","11","11","8","0"
"High performance n-type carbon nanotube field-effect transistors with chemically doped contacts","Javey, A; Tu, R; Farmer, DB; Guo, J; Gordon, RG; Dai, HJ","","","","NANO LETTERS","FEB 2005","2005","5","2","","","","345","348","","10.1021/nl047931j","","","354","23.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","31","38","32","27","29","23","22","27","23","25","16","15","18","11","0"
"MoS2 transistors with 1-nanometer gate lengths","Desai, Sujay B.; Madhvapathy, Surabhi R.; Sachid, Angada B.; Llinas, Juan Pablo; Wang, Qingxiao; Ahn, Geun Ho; Pitner, Gregory; Kim, Moon J.; Bokor, Jeffrey; Hu, Chenming; Wong, H. -S. Philip; Javey, Ali","","","","SCIENCE","OCT 7 2016","2016","354","6308","","","SI","99","102","","10.1126/science.aah4698","","","350","87.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","101","145","104","0"
"Ultra-high-yield growth of vertical single-walled carbon nanotubes: Hidden roles of hydrogen and oxygen","Zhang, GY; Mann, D; Zhang, L; Javey, A; Li, YM; Yenilmez, E; Wang, Q; McVittie, JP; Nishi, Y; Gibbons, J; Dai, HJ","","","","PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA","NOV 8 2005","2005","102","45","","","","16141","16145","","10.1073/pnas.0507064102","","","349","23.27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","44","48","39","39","34","26","24","15","15","14","15","9","6","0"
"Field-Effect Transistors Built from All Two-Dimensional Material Components","Roy, Tania; Tosun, Mahmut; Kang, Jeong Seuk; Sachid, Angada B.; Desai, Sujay B.; Hettick, Mark; Hu, Chenming C.; Javey, Ali","","","","ACS NANO","JUN 2014","2014","8","6","","","","6259","6264","","10.1021/nn501723y","","","332","55.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","57","67","66","77","60","0"
"Direct Chemical Vapor Deposition of Graphene on Dielectric Surfaces","Ismach, Ariel; Druzgalski, Clara; Penwell, Samuel; Schwartzberg, Adam; Zheng, Maxwell; Javey, Ali; Bokor, Jeffrey; Zhang, Yuegang","","","","NANO LETTERS","MAY 2010","2010","10","5","","","","1542","1548","","10.1021/nl9037714","","","324","32.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","31","43","49","41","43","36","30","27","16","0"
"Ballistic transport in metallic nanotubes with reliable Pd ohmic contacts","Mann, D; Javey, A; Kong, J; Wang, Q; Dai, HJ","","","","NANO LETTERS","NOV 2003","2003","3","11","","","","1541","1544","","10.1021/nl034700o","","","312","18.35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","20","24","25","30","29","25","24","28","23","21","14","17","9","5","4","0"
"Carbon nanotube transistor arrays for multistage complementary logic and ring oscillators","Javey, A; Wang, Q; Ural, A; Li, YM; Dai, HJ","","","","NANO LETTERS","SEP 2002","2002","2","9","","","","929","932","","10.1021/nl025647r","","","290","16.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","22","21","21","26","30","19","32","21","24","11","20","8","12","6","8","3","4","0"
"MoS2 P-type Transistors and Diodes Enabled by High Work Function MoOx Contacts","Chuang, Steven; Battaglia, Corsin; Azcatl, Angelica; McDonnell, Stephen; Kang, Jeong Seuk; Yin, Xingtian; Tosun, Mahmut; Kapadia, Rehan; Fang, Hui; Wallace, Robert M.; Javey, Ali","","","","NANO LETTERS","MAR 2014","2014","14","3","","","","1337","1342","","10.1021/nl4043505","","","282","47.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","45","54","60","55","40","0"
"Air-Stable Surface Charge Transfer Doping of MoS2 by Benzyl Viologen","Kiriya, Daisuke; Tosun, Mahmut; Zhao, Peida; Kang, Jeong Seuk; Javey, Ali","","","","JOURNAL OF THE AMERICAN CHEMICAL SOCIETY","JUN 4 2014","2014","136","22","","","","7853","7856","","10.1021/ja5033327","","","274","45.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","37","60","61","67","40","0"
"Ultrathin compound semiconductor on insulator layers for high-performance nanoscale transistors","Ko, Hyunhyub; Takei, Kuniharu; Kapadia, Rehan; Chuang, Steven; Fang, Hui; Leu, Paul W.; Ganapathi, Kartik; Plis, Elena; Kim, Ha Sul; Chen, Szu-Ying; Madsen, Morten; Ford, Alexandra C.; Chueh, Yu-Lun; Krishna, Sanjay; Salahuddin, Sayeef; Javey, Ali","","","","NATURE","NOV 11 2010","2010","468","7321","","","","286","289","","10.1038/nature09541","","","273","27.30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","24","48","48","27","30","26","23","29","17","0"
"Toward the Development of Printable Nanowire Electronics and Sensors","Fan, Zhiyong; Ho, Johnny C.; Takahashi, Toshitake; Yerushalmi, Roie; Takei, Kuniharu; Ford, Alexandra C.; Chueh, Yu-Lun; Javey, Ali","","","","ADVANCED MATERIALS","OCT 5 2009","2009","21","37","","","","3730","3743","","10.1002/adma.200900860","","","272","24.73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","24","49","41","27","27","31","28","16","13","0"
