IDENTIFICADORES DE AUTOR: (0000-0001-9764-6120)
Tempo estipulado=Todos os anos. Índices=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Título","Autores","Autorias compartilhadas","Editores","Editores de livros","Título da fonte","Data de publicação","Ano da publicação","Volume","Edição","Número da edição","Suplemento","Edição especial","Página inicial","Página final","Número do artigo","DOI","Título da conferência","Data da conferência","Total de citações","Média por ano","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Highly confined low-loss plasmons in graphene-boron nitride heterostructures","Woessner, Achim; Lundeberg, Mark B.; Gao, Yuanda; Principi, Alessandro; Alonso-Gonzaolez, Pablo; Carrega, Matteo; Watanabe, Kenji; Taniguchi, Takashi; Vignale, Giovanni; Polini, Marco; Hone, James; Hillenbrand, Rainer; Koppens, Frank H. L.","","","","NATURE MATERIALS","APR 2015","2015","14","4","","","","421","425","","10.1038/NMAT4169","","","405","81.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34","88","114","107","62","0"
"Hybrid 2D-0D MoS2-PbS Quantum Dot Photodetectors","Kufer, Dominik; Nikitskiy, Ivan; Lasanta, Tania; Navickaite, Gabriele; Koppens, Frank H. L.; Konstantatos, Gerasimos","","","","ADVANCED MATERIALS","JAN 2015","2015","27","1","","","","176","180","","10.1002/adma.201402471","","","275","55.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","52","66","89","60","0"
"Photoexcitation cascade and multiple hot-carrier generation in graphene","Tielrooij, K. J.; Song, J. C. W.; Jensen, S. A.; Centeno, A.; Pesquera, A.; Zurutuza Elorza, A.; Bonn, M.; Levitov, L. S.; Koppens, F. H. L.","","","","NATURE PHYSICS","APR 2013","2013","9","4","","","","248","252","","10.1038/NPHYS2564","","","275","39.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","51","48","43","51","33","28","0"
"Gate-Activated Photoresponse in a Graphene p-n Junction","Lemme, Max C.; Koppens, Frank H. L.; Falk, Abram L.; Rudner, Mark S.; Park, Hongkun; Levitov, Leonid S.; Marcus, Charles M.","","","","NANO LETTERS","OCT 2011","2011","11","10","","","","4134","4137","","10.1021/nl2019068","","","257","28.56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","31","39","45","32","36","39","17","0"
"Single-shot readout of electron spin states in a quantum dot using spin-dependent tunnel rates","Hanson, R; van Beveren, LHW; Vink, IT; Elzerman, JM; Naber, WJM; Koppens, FHL; Kouwenhoven, LP; Vandersypen, LMK","","","","PHYSICAL REVIEW LETTERS","MAY 20 2005","2005","94","19","","","","","","196802","10.1103/PhysRevLett.94.196802","","","244","16.27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","33","32","31","19","25","19","10","9","12","7","8","17","10","7","0"
"Plasmon-Induced Doping of Graphene","Fang, Zheyu; Wang, Yumin; Liu, Zheng; Schlather, Andrea; Ajayan, Pulickel M.; Koppens, Frank H. L.; Nordlander, Peter; Halas, Naomi J.","","","","ACS NANO","NOV 2012","2012","6","11","","","","10222","10228","","10.1021/nn304028b","","","241","30.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","37","45","33","35","46","22","0"
"Near-field electrical detection of optical plasmons and single-plasmon sources","Falk, Abram L.; Koppens, Frank H. L.; Yu, Chun L.; Kang, Kibum; Snapp, Nathalie de Leon; Akimov, Alexey V.; Jo, Moon-Ho; Lukin, Mikhail D.; Park, Hongkun","","","","NATURE PHYSICS","JUL 2009","2009","5","7","","","","475","479","","10.1038/NPHYS1284","","","234","21.27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","31","25","32","19","25","26","31","22","11","8","0"
"A quantum spin transducer based on nanoelectromechanical resonator arrays","Rabl, P.; Kolkowitz, S. J.; Koppens, F. H. L.; Harris, J. G. E.; Zoller, P.; Lukin, M. D.","","","","NATURE PHYSICS","AUG 2010","2010","6","8","","","","602","608","","10.1038/NPHYS1679","","","227","22.70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","23","28","29","25","40","29","20","21","8","0"
"Controlling graphene plasmons with resonant metal antennas and spatial conductivity patterns","Alonso-Gonzalez, P.; Nikitin, A. Y.; Golmar, F.; Centeno, A.; Pesquera, A.; Velez, S.; Chen, J.; Navickaite, G.; Koppens, F.; Zurutuza, A.; Casanova, F.; Hueso, L. E.; Hillenbrand, R.","","","","SCIENCE","JUN 20 2014","2014","344","6190","","","","1369","1373","","10.1126/science.1253202","","","181","30.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","36","46","44","28","21","0"
"Spin echo of a single electron spin in a quantum dot","Koppens, F. H. L.; Nowack, K. C.; Vandersypen, L. M. K.","","","","PHYSICAL REVIEW LETTERS","JUN 13 2008","2008","100","23","","","","","","236802","10.1103/PhysRevLett.100.236802","","","141","11.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","19","24","14","11","20","11","17","5","6","9","3","0"
"Generation of photovoltage in graphene on a femtosecond timescale through efficient carrier heating","Tielrooij, K. J.; Piatkowski, L.; Massicotte, M.; Woessner, A.; Ma, Q.; Lee, Y.; Myhro, K. S.; Lau, C. N.; Jarillo-Herrero, P.; van Hulst, N. F.; Koppens, F. H. L.","","","","NATURE NANOTECHNOLOGY","MAY 2015","2015","10","5","","","","437","443","","10.1038/NNANO.2015.54","","","127","25.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","26","35","36","21","0"
"Universal Distance-Scaling of Nonradiative Energy Transfer to Graphene","Gaudreau, L.; Tielrooij, K. J.; Prawiroatmodjo, G. E. D. K.; Osmond, J.; Garcia de Abajo, F. J.; Koppens, F. H. L.","","","","NANO LETTERS","MAY 2013","2013","13","5","","","","2030","2035","","10.1021/nl400176b","","","112","16.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","21","21","24","13","18","8","0"
"Locking electron spins into magnetic resonance by electron-nuclear feedback","Vink, Ivo T.; Nowack, Katja C.; Koppens, Frank H. L.; Danon, Jeroen; Nazarov, Yuli V.; Vandersypen, Lieven M. K.","","","","NATURE PHYSICS","OCT 2009","2009","5","10","","","","764","768","","10.1038/NPHYS1366","","","108","9.82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","17","15","17","19","5","8","7","10","4","3","0"
"Single-Photon Nonlinear Optics with Graphene Plasmons","Gullans, M.; Chang, D. E.; Koppens, F. H. L.; Garcia de Abajo, F. J.; Lukin, M. D.","","","","PHYSICAL REVIEW LETTERS","DEC 11 2013","2013","111","24","","","","","","247401","10.1103/PhysRevLett.111.247401","","","106","15.14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","25","18","23","13","10","0"
"Experimental signature of phonon-mediated spin relaxation in a two-electron quantum dot","Meunier, T.; Vink, I. T.; van Beveren, L. H. Willems; Tielrooij, K-J.; Hanson, R.; Koppens, F. H. L.; Tranitz, H. P.; Wegscheider, W.; Kouwenhoven, L. P.; Vandersypen, L. M. K.","","","","PHYSICAL REVIEW LETTERS","MAR 23 2007","2007","98","12","","","","","","126601","10.1103/PhysRevLett.98.126601","","","88","6.77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","12","8","7","10","5","8","7","3","5","4","6","3","0"
"Three-dimensional optical manipulation of a single electron spin","Geiselmann, Michael; Juan, Mathieu L.; Renger, Jan; Say, Jana M.; Brown, Louise J.; Javier Garcia de Abajo, F.; Koppens, Frank; Quidant, Romain","","","","NATURE NANOTECHNOLOGY","MAR 2013","2013","8","3","","","","175","179","","10.1038/NNANO.2012.259","","","85","12.14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","15","18","11","12","14","3","0"
"Universal phase shift and nonexponential decay of driven single-spin oscillations","Koppens, F. H. L.; Klauser, D.; Coish, W. A.; Nowack, K. C.; Kouwenhoven, L. P.; Loss, D.; Vandersypen, L. M. K.","","","","PHYSICAL REVIEW LETTERS","SEP 7 2007","2007","99","10","","","","","","106803","10.1103/PhysRevLett.99.106803","","","65","5.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","9","9","7","7","3","6","6","3","6","4","3","0","0"
"InSitu Reduction of Charge Noise in GaAs/AlxGa1-xAs Schottky-Gated Devices","Buizert, Christo; Koppens, Frank H. L.; Pioro-Ladriere, Michel; Tranitz, Hans-Peter; Vink, Ivo T.; Tarucha, Seigo; Wegscheider, Werner; Vandersypen, Lieven M. K.","","","","PHYSICAL REVIEW LETTERS","NOV 28 2008","2008","101","22","","","","","","226603","10.1103/PhysRevLett.101.226603","","","59","4.92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","9","4","5","6","14","7","4","4","3","1","0"
"Electrical control of optical emitter relaxation pathways enabled by graphene","Tielrooij, K. J.; Orona, L.; Ferrier, A.; Badioli, M.; Navickaite, G.; Coop, S.; Nanot, S.; Kalinic, B.; Cesca, T.; Gaudreau, L.; Ma, Q.; Centeno, A.; Pesquera, A.; Zurutuza, A.; de Riedmatten, H.; Goldner, P.; Garcia de Abajo, F. J.; Jarillo-Herrero, P.; Koppens, F. H. L.","","","","NATURE PHYSICS","MAR 2015","2015","11","3","","","","281","U105","","10.1038/NPHYS3204","","","55","11.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","17","13","11","6","0"
