AUTHOR: (Ajayan, PM)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Ultrathin high-temperature oxidation-resistant coatings of hexagonal boron nitride","Liu, Zheng; Gong, Yongji; Zhou, Wu; Ma, Lulu; Yu, Jingjiang; Idrobo, Juan Carlos; Jung, Jeil; MacDonald, Allan H.; Vajtai, Robert; Lou, Jun; Ajayan, Pulickel M.","","","","NATURE COMMUNICATIONS","OCT 2013","2013","4","","","","","","","2541","10.1038/ncomms3541","","","227","32.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","33","39","52","52","36"
"Capillarity-driven assembly of two-dimensional cellular carbon nanotube foams","Chakrapani, N; Wei, BQ; Carrillo, A; Ajayan, PM; Kane, RS","","","","PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA","MAR 23 2004","2004","101","12","","","","4009","4012","","10.1073/pnas.0400734101","","","227","14.19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","15","18","14","14","24","21","19","24","17","11","14","12","10","9"
"Mechanical behavior of polymer and ceramic matrix nanocomposites","Siegel, RW; Chang, SK; Ash, BJ; Stone, J; Ajayan, PM; Doremus, RW; Schadler, LS","","","","SCRIPTA MATERIALIA","MAY 18 2001","2001","44","8-9","","","","2061","2064","","10.1016/S1359-6462(01)00892-2","5th International Conference on Nanostructured Materials (NANO 2000)","AUG 20-25, 2000","225","11.84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","14","22","17","16","23","19","19","24","16","12","5","9","8","7","2","4","1"
"Three-dimensionally bonded spongy graphene material with super compressive elasticity and near-zero Poisson's ratio","Wu, Yingpeng; Yi, Ningbo; Huang, Lu; Zhang, Tengfei; Fang, Shaoli; Chang, Huicong; Li, Na; Oh, Jiyoung; Lee, Jae Ah; Kozlov, Mikhail; Chipara, Alin C.; Terrones, Humberto; Xiao, Peishuang; Long, Guankui; Huang, Yi; Zhang, Fan; Zhang, Long; Lepro, Xavier; Haines, Carter; Lima, Marcio Dias; Lopez, Nestor Perea; Rajukumar, Lakshmy P.; Elias, Ana L.; Feng, Simin; Kim, Seon Jeong; Narayanan, N. T.; Ajayan, Pulickel M.; Terrones, Mauricio; Aliev, Ali; Chu, Pengfei; Zhang, Zhong; Baughman, Ray H.; Chen, Yongsheng","","","","Nature Communications","JAN 2015","2015","6","","","","","","","6141","10.1038/ncomms7141","","","221","44.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","58","47","66","36"
"Synthetic gecko foot-hairs from multiwalled carbon nanotubes","Yurdumakan, B; Raravikar, NR; Ajayan, PM; Dhinojwala, A","","","","CHEMICAL COMMUNICATIONS","2005","2005","","30","","","","3799","3801","","10.1039/b506047h","","","221","14.73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","11","35","27","20","13","19","15","16","16","16","10","13","4","5"
"Building 3D Structures of Vanadium Pentoxide Nanosheets and Application as Electrodes in Supercapacitors","Zhu, Jixin; Cao, Liujun; Wu, Yingsi; Gong, Yongji; Liu, Zheng; Hoster, Harry E.; Zhang, Yunhuai; Zhang, Shengtao; Yang, Shubin; Yan, Qingyu; Ajayan, Pulickel M.; Vajtai, Robert","","","","NANO LETTERS","NOV 2013","2013","13","11","","","","5408","5413","","10.1021/nl402969r","","","219","31.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","46","37","54","34","22"
"Controlled, Stepwise Reduction and Band Gap Manipulation of Graphene Oxide","Mathkar, Akshay; Tozier, Dylan; Cox, Paris; Ong, Peijie; Galande, Charudatta; Balakrishnan, Kaushik; Reddy, Arava Leela Mohana; Ajayan, Pulickel M.","","","","JOURNAL OF PHYSICAL CHEMISTRY LETTERS","APR 19 2012","2012","3","8","","","","986","991","","10.1021/jz300096t","","","218","27.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","21","35","32","33","38","26","27"
"Nanotubes in a flash - Ignition and reconstruction","Ajayan, PM; Terrones, M; de la Guardia, A; Huc, V; Grobert, N; Wei, BQ; Lezec, H; Ramanath, G; Ebbesen, TW","","","","SCIENCE","APR 26 2002","2002","296","5568","","","","705","705","","10.1126/science.296.5568.705","","","217","12.06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","12","14","5","15","12","13","21","12","18","20","21","15","10","5","11","6","4"
"Continuous carbon nanotube reinforced composites","Ci, L.; Suhr, J.; Pushparaj, V.; Zhang, X.; Ajayan, P. M.","","","","NANO LETTERS","SEP 2008","2008","8","9","","","","2762","2766","","10.1021/nl8012715","","","215","17.92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","18","29","22","34","33","16","11","15","13","7"
"Longitudinal Cutting of Pure and Doped Carbon Nanotubes to Form Graphitic Nanoribbons Using Metal Clusters as Nanoscalpels","Laura Elias, Ana; Botello-Mendez, Andres R.; Meneses-Rodriguez, David; Jehova Gonzalez, Viviana; Ramirez-Gonzalez, Daniel; Ci, Lijie; Munoz-Sandoval, Emilio; Ajayan, Pulickel M.; Terrones, Humberto; Terrones, Mauricio","","","","NANO LETTERS","FEB 2010","2010","10","2","","","","366","372","","10.1021/nl901631z","","","211","21.10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","24","22","31","28","24","21","25","15","6"
"QUASIMELTING AND PHASES OF SMALL PARTICLES","AJAYAN, PM; MARKS, LD","","","","PHYSICAL REVIEW LETTERS","FEB 15 1988","1988","60","7","","","","585","587","","10.1103/PhysRevLett.60.585","","","211","6.59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","11","4","8","7","9","6","4","1","4","7","8","2","8","6","6","6","10","5","12","10","14","7","3","6","14","6","7","3","8","7","1"
"Boron- and Nitrogen-Doped Graphene Quantum Dots/Graphene Hybrid Nanoplatelets as Efficient Electrocatalysts for Oxygen Reduction","Fei, Huilong; Ye, Ruquan; Ye, Gonglan; Gong, Yongji; Peng, Zhiwei; Fan, Xiujun; Samuel, Errol L. G.; Ajayan, Pulickel M.; Tour, James M.","","","","ACS NANO","OCT 2014","2014","8","10","","","","10837","10843","","10.1021/nn504637y","","","209","34.83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","31","53","49","45","30"
"Protecting copper from electrochemical degradation by graphene coating","Raman, R. K. Singh; Banerjee, P. Chakraborty; Lobo, Derrek E.; Gullapalli, Hemtej; Sumandasa, Madusha; Kumar, Ashwin; Choudhary, Lokesh; Tkacz, Rachel; Ajayan, Pulickel M.; Majumder, Mainak","","","","CARBON","SEP 2012","2012","50","11","","","","4040","4045","","10.1016/j.carbon.2012.04.048","","","207","25.88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","35","32","28","37","30","22"
"Tunable Bandgap in Graphene by the Controlled Adsorption of Water Molecules","Yavari, Faze; Kritzinger, Christo; Gaire, Churamani; Song, Li; Gullapalli, Hemtej; Borca-Tasciuc, Theodorian; Ajayan, Pulickel M.; Koratkar, Nikhil","","","","SMALL","NOV 22 2010","2010","6","22","","","","2535","2538","","10.1002/smll.201001384","","","205","20.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","29","22","24","25","29","18","26","11"
"Long-term survival following a single treatment of kidney tumors with multiwalled carbon nanotubes and near-infrared radiation","Burke, Andrew; Ding, Xuanfeng; Singh, Ravi; Kraft, Robert A.; Levi-Polyachenko, Nicole; Rylander, Marissa Nichole; Szot, Chris; Buchanan, Cara; Whitney, Jon; Fisher, Jessica; Hatcher, Heather C.; D'Agostino, Ralph, Jr.; Kock, Nancy D.; Ajayan, P. M.; Carroll, David L.; Akman, Steven; Torti, Frank M.; Torti, Suzy V.","","","","PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA","AUG 4 2009","2009","106","31","","","","12897","12902","","10.1073/pnas.0905195106","","","205","18.64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","27","27","30","28","11","24","13","21","10"
"Covalently bonded three-dimensional carbon nanotube solids via boron induced nanojunctions","Hashim, Daniel P.; Narayanan, Narayanan T.; Romo-Herrera, Jose M.; Cullen, David A.; Hahm, Myung Gwan; Lezzi, Peter; Suttle, Joseph R.; Kelkhoff, Doug; Munoz-Sandoval, E.; Ganguli, Sabyasachi; Roy, Ajit K.; Smith, David J.; Vajtai, Robert; Sumpter, Bobby G.; Meunier, Vincent; Terrones, Humberto; Terrones, Mauricio; Ajayan, Pulickel M.","","","","SCIENTIFIC REPORTS","APR 13 2012","2012","2","","","","","","","363","10.1038/srep00363","","","202","25.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","21","30","44","39","29","31","5"
"Graphene-Network-Backboned Architectures for High-Performance Lithium Storage","Gong, Yongji; Yang, Shubin; Liu, Zheng; Ma, Lulu; Vajtai, Robert; Ajayan, Pulickel M.","","","","ADVANCED MATERIALS","AUG 7 2013","2013","25","29","","","","3979","3984","","10.1002/adma.201301051","","","201","28.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","42","57","45","25","18","13"
"Fatigue resistance of aligned carbon nanotube arrays under cyclic compression","Suhr, J.; Victor, P.; Sreekala, L. Ci S.; Zhang, X.; Nalamasu, O.; Ajayan, P. M.","","","","NATURE NANOTECHNOLOGY","JUL 2007","2007","2","7","","","","417","421","","10.1038/nnano.2007.186","","","201","15.46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","12","9","22","27","27","14","17","25","13","18","10"
"Temperature dependence of radial breathing mode Raman frequency of single-walled carbon nanotubes","Raravikar, NR; Keblinski, P; Rao, AM; Dresselhaus, MS; Schadler, LS; Ajayan, PM","","","","PHYSICAL REVIEW B","DEC 15 2002","2002","66","23","","","","","","235424","10.1103/PhysRevB.66.235424","","","200","11.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10","19","16","17","16","12","17","12","14","8","13","14","12","11","7","1"
"Two-Step Growth of Two-Dimensional WSe2/MoSe2 Heterostructures","Gong, Yongji; Lei, Sidong; Ye, Gonglan; Li, Bo; He, Yongmin; Keyshar, Kunttal; Zhang, Xiang; Wang, Qizhong; Lou, Jun; Liu, Zheng; Vajtai, Robert; Zhou, Wu; Ajayan, Pulickel M.","","","","NANO LETTERS","SEP 2015","2015","15","9","","","","6135","6141","","10.1021/acs.nanolett.5b02423","","","199","39.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","29","62","72","33"
"PEROVSKITE PHYSICS Extremely efficient internal exciton dissociation through edge states in layered 2D perovskites","Blancon, J. -C.; Tsai, H.; Nie, W.; Stoumpos, C. C.; Pedesseau, L.; Katan, C.; Kepenekian, M.; Soe, C. M. M.; Appavoo, K.; Sfeir, M. Y.; Tretiak, S.; Ajayan, P. M.; Kanatzidis, M. G.; Even, J.; Crochet, J. J.; Mohite, A. D.","","","","SCIENCE","MAR 24 2017","2017","355","6331","","","","1288","1291","","10.1126/science.aal4211","","","198","66.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","105","58"
"Flexible Piezoelectric ZnO-Paper Nanocomposite Strain Sensor","Gullapalli, Hemtej; Vemuru, Venkata S. M.; Kumar, Ashavani; Botello-Mendez, Andres; Vajtai, Robert; Terrones, Mauricio; Nagarajaiah, Satish; Ajayan, Pulickel M.","","","","SMALL","AUG 2 2010","2010","6","15","","","","1641","1646","","10.1002/smll.201000254","","","197","19.70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","18","18","20","21","23","41","26","20"
"Role of transition metal catalysts in single-walled carbon nanotube growth in chemical vapor deposition","Homma, Y; Kobayashi, Y; Ogino, T; Takagi, D; Ito, R; Jung, YJ; Ajayan, PM","","","","JOURNAL OF PHYSICAL CHEMISTRY B","NOV 6 2003","2003","107","44","","","","12161","12164","","10.1021/jp0353845","","","196","11.53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","7","21","20","11","15","18","12","15","15","9","6","8","12","10","4"
"Pt-Decorated 3D Architectures Built from Graphene and Graphitic Carbon Nitride Nanosheets as Efficient Methanol Oxidation Catalysts","Huang, Huajie; Yang, Shubin; Vajtai, Robert; Wang, Xin; Ajayan, Pulickel M.","","","","ADVANCED MATERIALS","AUG 13 2014","2014","26","30","","","","5160","5165","","10.1002/adma.201401877","","","195","32.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","33","51","44","47","16"
"Achieving Highly Efficient, Selective, and Stable CO2 Reduction on Nitrogen-Doped Carbon Nanotubes","Wu, Jingjie; Yadav, Ram Manohar; Liu, Mingjie; Sharma, Pranav P.; Tiwary, Chandra Sekhar; Ma, Lulu; Zou, Xiaolong; Zhou, Xiao-Dong; Yakobson, Boris I.; Lou, Jun; Ajayan, Pulickel M.","","","","ACS NANO","MAY 2015","2015","9","5","","","","5364","5371","","10.1021/acsnano.5b01079","","","194","38.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","31","48","69","42"
"Growth of Bilayer Graphene on Insulating Substrates","Yan, Zheng; Peng, Zhiwei; Sun, Zhengzong; Yao, Jun; Zhu, Yu; Liu, Zheng; Ajayan, Pulickel M.; Tour, James M.","","","","ACS NANO","OCT 2011","2011","5","10","","","","8187","8192","","10.1021/nn202829y","","","194","21.56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","33","32","26","22","26","23","9"
"Synthesis and Photoresponse of Large GaSe Atomic Layers","Lei, Sidong; Ge, Liehui; Liu, Zheng; Najmaei, Sina; Shi, Gang; You, Ge; Lou, Jun; Vajtai, Robert; Ajayan, Pulickel M.","","","","NANO LETTERS","JUN 2013","2013","13","6","","","","2777","2781","","10.1021/nl4010089","","","193","27.57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","44","33","34","47","19"
"Preparation of biopolymer fibers by electrospinning from room temperature ionic liquids","Viswanathan, G; Murugesan, S; Pushparaj, V; Nalamasu, O; Ajayan, PM; Linhardt, RJ","","","","BIOMACROMOLECULES","FEB 2006","2006","7","2","","","","415","418","","10.1021/bm050837s","","","193","13.79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","21","22","17","18","16","18","17","14","13","18","8","7"
"Irradiation-induced magnetism in carbon nanostructures","Talapatra, S; Ganesan, PG; Kim, T; Vajtai, R; Huang, M; Shima, M; Ramanath, G; Srivastava, D; Deevi, SC; Ajayan, PM","","","","PHYSICAL REVIEW LETTERS","AUG 26 2005","2005","95","9","","","","","","097201","10.1103/PhysRevLett.95.097201","","","193","12.87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","8","16","19","20","23","16","12","20","8","14","6","16","8","6"
"Chemical Vapor Deposition of Thin Crystals of Layered Semiconductor SnS2 for Fast Photodetection Application","Su, Guoxiong; Hadjiev, Viktor G.; Loya, Phillip E.; Zhang, Jing; Lei, Sidong; Maharjan, Surendra; Dong, Pei; Ajayan, Pulickel M.; Lou, Jun; Peng, Haibing","","","","NANO LETTERS","JAN 2015","2015","15","1","","","","506","513","","10.1021/nl503857r","","","192","38.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","37","44","62","37"
