PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Cumpston, BH; Ananthavel, SP; Barlow, S; Dyer, DL; Ehrlich, JE; Erskine, LL; Heikal, AA; Kuebler, SM; Lee, IYS; McCord-Maughon, D; Qin, JQ; Rockel, H; Rumi, M; Wu, XL; Marder, SR; Perry, JW								Two-photon polymerization initiators for three-dimensional optical data storage and microfabrication								NATURE				398	6722			51	54					MAR 4 1999	1999										1788							WOS:000079033900047		
J	Jiang, P; Bertone, JF; Hwang, KS; Colvin, VL								Single-crystal colloidal multilayers of controlled thickness								CHEMISTRY OF MATERIALS				11	8			2132	2140		10.1021/cm990080+			AUG 1999	1999										1769							WOS:000082108800029		
J	Halas, Naomi J.; Lal, Surbhi; Chang, Wei-Shun; Link, Stephan; Nordlander, Peter								Plasmons in Strongly Coupled Metallic Nanostructures								CHEMICAL REVIEWS				111	6			3913	3961		10.1021/cr200061k			JUN 2011	2011										1764							WOS:000291756700008		
J	Stewart, Matthew E.; Anderton, Christopher R.; Thompson, Lucas B.; Maria, Joana; Gray, Stephen K.; Rogers, John A.; Nuzzo, Ralph G.								Nanostructured plasmonic sensors								CHEMICAL REVIEWS				108	2			494	521		10.1021/cr068126n			FEB 2008	2008										1688							WOS:000253165500008		
J	BERGMANN, G								WEAK LOCALIZATION IN THIN-FILMS - A TIME-OF-FLIGHT EXPERIMENT WITH CONDUCTION ELECTRONS								PHYSICS REPORTS-REVIEW SECTION OF PHYSICS LETTERS				107	1			1	58		10.1016/0370-1573(84)90103-0			1984	1984										1592							WOS:A1984TA69300001		
J	Grigorenko, A. N.; Polini, M.; Novoselov, K. S.								Graphene plasmonics								NATURE PHOTONICS				6	11			749	758		10.1038/NPHOTON.2012.262			NOV 2012	2012										1563							WOS:000310848300014		
J	Gattass, Rafael R.; Mazur, Eric								Femtosecond laser micromachining in transparent materials								NATURE PHOTONICS				2	4			219	225		10.1038/nphoton.2008.47			APR 2008	2008										1558							WOS:000255247300011		
J	KUSHWAHA, MS; HALEVI, P; DOBRZYNSKI, L; DJAFARIROUHANI, B								ACOUSTIC BAND-STRUCTURE OF PERIODIC ELASTIC COMPOSITES								PHYSICAL REVIEW LETTERS				71	13			2022	2025		10.1103/PhysRevLett.71.2022			SEP 27 1993	1993										1529							WOS:A1993LZ39100016		
J	Liu, Na; Mesch, Martin; Weiss, Thomas; Hentschel, Mario; Giessen, Harald								Infrared Perfect Absorber and Its Application As Plasmonic Sensor								NANO LETTERS				10	7			2342	2348		10.1021/nl9041033			JUL 2010	2010										1462							WOS:000280416200009		
J	Campbell, M; Sharp, DN; Harrison, MT; Denning, RG; Turberfield, AJ								Fabrication of photonic crystals for the visible spectrum by holographic lithography								NATURE				404	6773			53	56					MAR 2 2000	2000										1445							WOS:000085775100040		
J	Nogues, J; Sort, J; Langlais, V; Skumryev, V; Surinach, S; Munoz, JS; Baro, MD								Exchange bias in nanostructures								PHYSICS REPORTS-REVIEW SECTION OF PHYSICS LETTERS				422	3			65	117		10.1016/j.physrep.2005.08.004			DEC 2005	2005										1412							WOS:000233485600001		
J	Zhang, Shuang; Genov, Dentcho A.; Wang, Yuan; Liu, Ming; Zhang, Xiang								Plasmon-induced transparency in metamaterials								PHYSICAL REVIEW LETTERS				101	4					047401	10.1103/PhysRevLett.101.047401			JUL 25 2008	2008										1391							WOS:000258427100055		
J	Keblinski, P; Phillpot, SR; Choi, SUS; Eastman, JA								Mechanisms of heat flow in suspensions of nano-sized particles (nanofluids)								INTERNATIONAL JOURNAL OF HEAT AND MASS TRANSFER				45	4			855	863		10.1016/S0017-9310(01)00175-2			FEB 2002	2002										1385							WOS:000172960800016		
J	Chen, Hou-Tong; Padilla, Willie J.; Zide, Joshua M. O.; Gossard, Arthur C.; Taylor, Antoinette J.; Averitt, Richard D.								Active terahertz metamaterial devices								NATURE				444	7119			597	600		10.1038/nature05343			NOV 30 2006	2006										1378							WOS:000242377600043		
J	Valentine, Jason; Zhang, Shuang; Zentgraf, Thomas; Ulin-Avila, Erick; Genov, Dentcho A.; Bartal, Guy; Zhang, Xiang								Three-dimensional optical metamaterial with a negative refractive index								NATURE				455	7211			376	U32		10.1038/nature07247			SEP 18 2008	2008										1365							WOS:000259265200041		
J	MICNAS, R; RANNINGER, J; ROBASZKIEWICZ, S								SUPERCONDUCTIVITY IN NARROW-BAND SYSTEMS WITH LOCAL NONRETARDED ATTRACTIVE INTERACTIONS								REVIEWS OF MODERN PHYSICS				62	1			113	171		10.1103/RevModPhys.62.113			JAN 1990	1990										1350							WOS:A1990CQ16600003		
J	Blanco, A; Chomski, E; Grabtchak, S; Ibisate, M; John, S; Leonard, SW; Lopez, C; Meseguer, F; Miguez, H; Mondia, JP; Ozin, GA; Toader, O; van Driel, HM								Large-scale synthesis of a silicon photonic crystal with a complete three-dimensional bandgap near 1.5 micrometres								NATURE				405	6785			437	440					MAY 25 2000	2000										1332							WOS:000087212000042		
J	Gansel, Justyna K.; Thiel, Michael; Rill, Michael S.; Decker, Manuel; Bade, Klaus; Saile, Volker; von Freymann, Georg; Linden, Stefan; Wegener, Martin								Gold Helix Photonic Metamaterial as Broadband Circular Polarizer								SCIENCE				325	5947			1513	1515		10.1126/science.1177031			SEP 18 2009	2009										1326							WOS:000269887900030		
J	Cai, Wenshan; Chettiar, Uday K.; Kildishev, Alexander V.; Shalaev, Vladimir M.								Optical cloaking with metamaterials								NATURE PHOTONICS				1	4			224	227		10.1038/nphoton.2007.28			APR 2007	2007										1320							WOS:000246367300012		
J	Kauranen, Martti; Zayats, Anatoly V.								Nonlinear plasmonics								NATURE PHOTONICS				6	11			737	748		10.1038/NPHOTON.2012.244			NOV 2012	2012										1283							WOS:000310848300013		
J	FISHER, DS; LEE, PA								RELATION BETWEEN CONDUCTIVITY AND TRANSMISSION MATRIX								PHYSICAL REVIEW B				23	12			6851	6854		10.1103/PhysRevB.23.6851			1981	1981										1282							WOS:A1981LV27700079		
J	KRAMER, B; MACKINNON, A								LOCALIZATION - THEORY AND EXPERIMENT								REPORTS ON PROGRESS IN PHYSICS				56	12			1469	1564		10.1088/0034-4885/56/12/001			DEC 1993	1993										1221							WOS:A1993MX93600001		
J	Shalaev, VM; Cai, WS; Chettiar, UK; Yuan, HK; Sarychev, AK; Drachev, VP; Kildishev, AV								Negative index of refraction in optical metamaterials								OPTICS LETTERS				30	24			3356	3358		10.1364/OL.30.003356			DEC 15 2005	2005										1218							WOS:000233827000032		
J	Kildishev, Alexander V.; Boltasseva, Alexandra; Shalaev, Vladimir M.								Planar Photonics with Metasurfaces								SCIENCE				339	6125					1232009	10.1126/science.1232009			MAR 15 2013	2013										1186							WOS:000316053400029		
J	Notomi, M								Theory of light propagation in strongly modulated photonic crystals: Refractionlike behavior in the vicinity of the photonic band gap								PHYSICAL REVIEW B				62	16			10696	10705		10.1103/PhysRevB.62.10696			OCT 15 2000	2000										1177							WOS:000165058600023		
J	YABLONOVITCH, E; GMITTER, TJ; LEUNG, KM								PHOTONIC BAND-STRUCTURE - THE FACE-CENTERED-CUBIC CASE EMPLOYING NONSPHERICAL ATOMS								PHYSICAL REVIEW LETTERS				67	17			2295	2298		10.1103/PhysRevLett.67.2295			OCT 21 1991	1991										1168							WOS:A1991GK72500015		
J	BUTTIKER, M								ABSENCE OF BACKSCATTERING IN THE QUANTUM HALL-EFFECT IN MULTIPROBE CONDUCTORS								PHYSICAL REVIEW B				38	14			9375	9389		10.1103/PhysRevB.38.9375			NOV 15 1988	1988										1159							WOS:A1988Q924400003		
J	Liu, Na; Langguth, Lutz; Weiss, Thomas; Kaestel, Juergen; Fleischhauer, Michael; Pfau, Tilman; Giessen, Harald								Plasmonic analogue of electromagnetically induced transparency at the Drude damping limit								NATURE MATERIALS				8	9			758	762		10.1038/NMAT2495			SEP 2009	2009										1153							WOS:000269215500023		
J	KIVSHAR, YS; MALOMED, BA								DYNAMICS OF SOLITONS IN NEARLY INTEGRABLE SYSTEMS								REVIEWS OF MODERN PHYSICS				61	4			763	915		10.1103/RevModPhys.61.763			OCT 1989	1989										1143							WOS:A1989CD61200001		
J	YABLONOVITCH, E								PHOTONIC BAND-GAP STRUCTURES								JOURNAL OF THE OPTICAL SOCIETY OF AMERICA B-OPTICAL PHYSICS				10	2			283	295		10.1364/JOSAB.10.000283			FEB 1993	1993										1136							WOS:A1993KK74500014		
J	Chen, XD; Grzegorczyk, TM; Wu, BI; Pacheco, J; Kong, JA								Robust method to retrieve the constitutive effective parameters of metamaterials								PHYSICAL REVIEW E				70	1					016608	10.1103/PhysRevE.70.016608			JUL 2004	2004										1119							WOS:000223135800081		
J	Vukusic, P; Sambles, JR								Photonic structures in biology								NATURE				424	6950			852	855		10.1038/nature01941			AUG 14 2003	2003										1107							WOS:000184733900055		
J	CAHILL, DG; WATSON, SK; POHL, RO								LOWER LIMIT TO THE THERMAL-CONDUCTIVITY OF DISORDERED CRYSTALS								PHYSICAL REVIEW B				46	10			6131	6140		10.1103/PhysRevB.46.6131			SEP 1 1992	1992										1106							WOS:A1992JM40900027		
J	BEENAKKER, CWJ; VANHOUTEN, H								QUANTUM TRANSPORT IN SEMICONDUCTOR NANOSTRUCTURES								SOLID STATE PHYSICS				44				1	228					1991	1991										1102							WOS:A1991GM72900001		
J	Kuzyk, Anton; Schreiber, Robert; Fan, Zhiyuan; Pardatscher, Guenther; Roller, Eva-Maria; Hoegele, Alexander; Simmel, Friedrich C.; Govorov, Alexander O.; Liedl, Tim								DNA-based self-assembly of chiral plasmonic nanostructures with tailored optical response								NATURE				483	7389			311	314		10.1038/nature10889			MAR 15 2012	2012										1061							WOS:000301481800044		
J	Wiersma, DS; Bartolini, P; Lagendijk, A; Righini, R								Localization of light in a disordered medium								NATURE				390	6661			671	673					DEC 25 1997	1997										1055							WOS:A1997YM50800027		
J	Yen, TJ; Padilla, WJ; Fang, N; Vier, DC; Smith, DR; Pendry, JB; Basov, DN; Zhang, X								Terahertz magnetic response from artificial materials								SCIENCE				303	5663			1494	1496		10.1126/science.1094025			MAR  5 2004	2004										1049							WOS:000220000100034		
J	Fan, Jonathan A.; Wu, Chihhui; Bao, Kui; Bao, Jiming; Bardhan, Rizia; Halas, Naomi J.; Manoharan, Vinothan N.; Nordlander, Peter; Shvets, Gennady; Capasso, Federico								Self-Assembled Plasmonic Nanoparticle Clusters								SCIENCE				328	5982			1135	1138		10.1126/science.1187949			MAY 28 2010	2010										1015							WOS:000278104700037		
J	West, Paul R.; Ishii, Satoshi; Naik, Gururaj V.; Emani, Naresh K.; Shalaev, Vladimir M.; Boltasseva, Alexandra								Searching for better plasmonic materials								LASER & PHOTONICS REVIEWS				4	6			795	808		10.1002/lpor.200900055			NOV 2010	2010										1011							WOS:000284017900007		
J	Pendry, JB								A chiral route to negative refraction								SCIENCE				306	5700			1353	1355		10.1126/science.1104467			NOV 19 2004	2004										972							WOS:000225301600045		
J	Liu, R.; Ji, C.; Mock, J. J.; Chin, J. Y.; Cui, T. J.; Smith, D. R.								Broadband Ground-Plane Cloak								SCIENCE				323	5912			366	369		10.1126/science.1166949			JAN 16 2009	2009										962							WOS:000262481400034		
J	Zhang, S; Fan, WJ; Panoiu, NC; Malloy, KJ; Osgood, RM; Brueck, SRJ								Experimental demonstration of near-infrared negative-index metamaterials								PHYSICAL REVIEW LETTERS				95	13					137404	10.1103/PhysRevLett.95.137404			SEP 23 2005	2005										962							WOS:000232060100058		
J	Li, Jensen; Pendry, J. B.								Hiding under the Carpet: A New Strategy for Cloaking								PHYSICAL REVIEW LETTERS				101	20					203901	10.1103/PhysRevLett.101.203901			NOV 14 2008	2008										950							WOS:000260936100025		
J	Aydin, Koray; Ferry, Vivian E.; Briggs, Ryan M.; Atwater, Harry A.								Broadband polarization-independent resonant light absorption using ultrathin plasmonic super absorbers								NATURE COMMUNICATIONS				2						517	10.1038/ncomms1528			NOV 2011	2011										935							WOS:000297686500004		
J	Curto, Alberto G.; Volpe, Giorgio; Taminiau, Tim H.; Kreuzer, Mark P.; Quidant, Romain; van Hulst, Niek F.								Unidirectional Emission of a Quantum Dot Coupled to a Nanoantenna								SCIENCE				329	5994			930	933		10.1126/science.1191922			AUG 20 2010	2010										932							WOS:000281084800030		
J	Wang, Zheng; Chong, Yidong; Joannopoulos, J. D.; Soljacic, Marin								Observation of unidirectional backscattering-immune topological electromagnetic states								NATURE				461	7265			772	U20		10.1038/nature08293			OCT 8 2009	2009										917							WOS:000270547500031		
J	Lin, SY; Fleming, JG; Hetherington, DL; Smith, BK; Biswas, R; Ho, KM; Sigalas, MM; Zubrzycki, W; Kurtz, SR; Bur, J								A three-dimensional photonic crystal operating at infrared wavelengths								NATURE				394	6690			251	253		10.1038/28343			JUL 16 1998	1998										912							WOS:000074851900039		
J	Valentine, Jason; Li, Jensen; Zentgraf, Thomas; Bartal, Guy; Zhang, Xiang								An optical cloak made of dielectrics								NATURE MATERIALS				8	7			568	571		10.1038/NMAT2461			JUL 2009	2009										899							WOS:000267204600015		
J	Noda, S; Tomoda, K; Yamamoto, N; Chutinan, A								Full three-dimensional photonic bandgap crystals at near-infrared wavelengths								SCIENCE				289	5479			604	606		10.1126/science.289.5479.604			JUL 28 2000	2000										894							WOS:000088447800048		
J	Schwartz, Tal; Bartal, Guy; Fishman, Shmuel; Segev, Mordechai								Transport and Anderson localization in disordered two-dimensional photonic lattices								NATURE				446	7131			52	55		10.1038/nature05623			MAR 1 2007	2007										883							WOS:000244525600034		
J	Fang, Nicholas; Xi, Dongjuan; Xu, Jianyi; Ambati, Muralidhar; Srituravanich, Werayut; Sun, Cheng; Zhang, Xiang								Ultrasonic metamaterials with negative modulus								NATURE MATERIALS				5	6			452	456		10.1038/nmat1644			JUN 2006	2006										880							WOS:000237968100016		
J	Schelling, PK; Phillpot, SR; Keblinski, P								Comparison of atomic-level simulation methods for computing thermal conductivity								PHYSICAL REVIEW B				65	14					144306	10.1103/PhysRevB.65.144306			APR 1 2002	2002										879							WOS:000174980300055		
J	Zheludev, Nikolay I.; Kivshar, Yuri S.								From metamaterials to metadevices								NATURE MATERIALS				11	11			917	924		10.1038/NMAT3431			NOV 2012	2012										877							WOS:000310434600013		
J	Watts, Claire M.; Liu, Xianliang; Padilla, Willie J.								Metamaterial Electromagnetic Wave Absorbers								ADVANCED MATERIALS				24	23			OP98	OP120		10.1002/adma.201200674			JUN 19 2012	2012										877							WOS:000305121100002		
J	Wiersma, Diederik S.								The physics and applications of random lasers								NATURE PHYSICS				4	5			359	367		10.1038/nphys971			MAY 2008	2008										877							WOS:000255756400018		
J	Millis, AJ								Lattice effects in magnetoresistive manganese perovskites								NATURE				392	6672			147	150		10.1038/32348			MAR 12 1998	1998										860							WOS:000072462700051		
J	Johnson, SG; Fan, SH; Villeneuve, PR; Joannopoulos, JD; Kolodziejski, LA								Guided modes in photonic crystal slabs								PHYSICAL REVIEW B				60	8			5751	5758		10.1103/PhysRevB.60.5751			AUG 15 1999	1999										857							WOS:000082478600089		
J	Naik, Gururaj V.; Shalaev, Vladimir M.; Boltasseva, Alexandra								Alternative Plasmonic Materials: Beyond Gold and Silver								ADVANCED MATERIALS				25	24			3264	3294		10.1002/adma.201205076			JUN 25 2013	2013										855							WOS:000320732000001		
J	Kosaka, H; Kawashima, T; Tomita, A; Notomi, M; Tamamura, T; Sato, T; Kawakami, S								Superprism phenomena in photonic crystals								PHYSICAL REVIEW B				58	16			10096	10099		10.1103/PhysRevB.58.R10096			OCT 15 1998	1998										831							WOS:000076716500002		
J	Engheta, Nader								Circuits with light at nanoscales: Optical nanocircuits inspired by metamaterials								SCIENCE				317	5845			1698	1702		10.1126/science.1133268			SEP 21 2007	2007										830							WOS:000249585900032		
J	Garcia-Vidal, F. J.; Martin-Moreno, L.; Ebbesen, T. W.; Kuipers, L.								Light passing through subwavelength apertures								REVIEWS OF MODERN PHYSICS				82	1			729	787		10.1103/RevModPhys.82.729			JAN-MAR 2010	2010										820							WOS:000276184000017		
J	PALADIN, G; VULPIANI, A								ANOMALOUS SCALING LAWS IN MULTIFRACTAL OBJECTS								PHYSICS REPORTS-REVIEW SECTION OF PHYSICS LETTERS				156	4			147	225		10.1016/0370-1573(87)90110-4			DEC 1987	1987										815							WOS:A1987L129400001		
J	Poddubny, Alexander; Iorsh, Ivan; Belov, Pavel; Kivshar, Yuri								Hyperbolic metamaterials								NATURE PHOTONICS				7	12			948	957		10.1038/NPHOTON.2013.243			DEC 2013	2013										804							WOS:000327738400010		
J	Evers, Ferdinand; Mirlin, Alexander D.								Anderson transitions								REVIEWS OF MODERN PHYSICS				80	4			1355	1417		10.1103/RevModPhys.80.1355			OCT-DEC 2008	2008										792							WOS:000262253500008		
J	Busch, K; John, S								Photonic band gap formation in certain self-organizing systems								PHYSICAL REVIEW E				58	3			3896	3908		10.1103/PhysRevE.58.3896			SEP 1998	1998										787							WOS:000076007400074		
J	Pitarke, J. M.; Silkin, V. M.; Chulkov, E. V.; Echenique, P. M.								Theory of surface plasmons and surface-plasmon polaritons								REPORTS ON PROGRESS IN PHYSICS				70	1			1	87		10.1088/0034-4885/70/1/R01			JAN 2007	2007										784							WOS:000243752100001		
J	Marzari, Nicola; Mostofi, Arash A.; Yates, Jonathan R.; Souza, Ivo; Vanderbilt, David								Maximally localized Wannier functions: Theory and applications								REVIEWS OF MODERN PHYSICS				84	4						10.1103/RevModPhys.84.1419			OCT 10 2012	2012										782							WOS:000309659400001		
J	Holloway, Christopher L.; Kuester, Edward F.; Gordon, Joshua A.; O'Hara, John; Booth, Jim; Smith, David R.								An Overview of the Theory and Applications of Metasurfaces: The Two-Dimensional Equivalents of Metamaterials								IEEE ANTENNAS AND PROPAGATION MAGAZINE				54	2			10	35		10.1109/MAP.2012.6230714			APR 2012	2012										775							WOS:000309409800002		
J	Tao, Hu; Landy, Nathan I.; Bingham, Christopher M.; Zhang, Xin; Averitt, Richard D.; Padilla, Willie J.								A metamaterial absorber for the terahertz regime: Design, fabrication and characterization								OPTICS EXPRESS				16	10			7181	7188		10.1364/OE.16.007181			MAY 12 2008	2008										775							WOS:000256469800043		
J	Jones, Matthew R.; Osberg, Kyle D.; Macfarlane, Robert J.; Langille, Mark R.; Mirkin, Chad A.								Templated Techniques for the Synthesis and Assembly of Plasmonic Nanostructures								CHEMICAL REVIEWS				111	6			3736	3827		10.1021/cr1004452			JUN 2011	2011										774							WOS:000291756700004		
J	Boltasseva, Alexandra; Atwater, Harry A.								Low-Loss Plasmonic Metamaterials								SCIENCE				331	6015			290	291		10.1126/science.1198258			JAN 21 2011	2011										773							WOS:000286636300023		
J	Ergin, Tolga; Stenger, Nicolas; Brenner, Patrice; Pendry, John B.; Wegener, Martin								Three-Dimensional Invisibility Cloak at Optical Wavelengths								SCIENCE				328	5976			337	339		10.1126/science.1186351			APR 16 2010	2010										757							WOS:000276685000031		
J	YABLONOVITCH, E; GMITTER, TJ; MEADE, RD; RAPPE, AM; BROMMER, KD; JOANNOPOULOS, JD								DONOR AND ACCEPTOR MODES IN PHOTONIC BAND-STRUCTURE								PHYSICAL REVIEW LETTERS				67	24			3380	3383		10.1103/PhysRevLett.67.3380			DEC 9 1991	1991										750							WOS:A1991GT90000015		
J	Zhang, Xiang; Liu, Zhaowei								Superlenses to overcome the diffraction limit								NATURE MATERIALS				7	6			435	441		10.1038/nmat2141			JUN 2008	2008										743							WOS:000256110200015		
J	Jepsen, Peter Uhd; Cooke, David G.; Koch, Martin								Terahertz spectroscopy and imaging - Modern techniques and applications								LASER & PHOTONICS REVIEWS				5	1			124	166		10.1002/lpor.201000011			JAN 2011	2011										742							WOS:000286682200011		
J	Liu, Na; Weiss, Thomas; Mesch, Martin; Langguth, Lutz; Eigenthaler, Ulrike; Hirscher, Michael; Soennichsen, Carsten; Giessen, Harald								Planar Metamaterial Analogue of Electromagnetically Induced Transparency for Plasmonic Sensing								NANO LETTERS				10	4			1103	1107		10.1021/nl902621d			APR 2010	2010										739							WOS:000276557100001		
J	Lopez, C								Materials aspects of photonic crystals								ADVANCED MATERIALS				15	20			1679	1704		10.1002/adma.200300386			OCT 16 2003	2003										717							WOS:000186425600002		
J	FISHMAN, S; GREMPEL, DR; PRANGE, RE								CHAOS, QUANTUM RECURRENCES, AND ANDERSON LOCALIZATION								PHYSICAL REVIEW LETTERS				49	8			509	512		10.1103/PhysRevLett.49.509			1982	1982										716							WOS:A1982PC12500001		
J	Stockman, Mark I.								Nanoplasmonics: past, present, and glimpse into future								OPTICS EXPRESS				19	22			22029	22106		10.1364/OE.19.022029			OCT 24 2011	2011										692							WOS:000296568100091		
J	Busch, K; John, S								Liquid-crystal photonic-band-gap materials: The tunable electromagnetic vacuum								PHYSICAL REVIEW LETTERS				83	5			967	970		10.1103/PhysRevLett.83.967			AUG 2 1999	1999										685							WOS:000081820400020		
J	McFarland, AD; Young, MA; Dieringer, JA; Van Duyne, RP								Wavelength-scanned surface-enhanced Raman excitation spectroscopy								JOURNAL OF PHYSICAL CHEMISTRY B				109	22			11279	11285		10.1021/jp050508u			JUN 9 2005	2005										677							WOS:000229589700028		
J	Tame, M. S.; McEnery, K. R.; Oezdemir, S. K.; Lee, J.; Maier, S. A.; Kim, M. S.								Quantum plasmonics								NATURE PHYSICS				9	6			329	340		10.1038/NPHYS2615			JUN 2013	2013										676							WOS:000319809900011		
J	Chen, Huanyang; Chan, C. T.; Sheng, Ping								Transformation optics and metamaterials								NATURE MATERIALS				9	5			387	396		10.1038/nmat2743			MAY 2010	2010										660							WOS:000276953500017		
