PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	OREGAN, B; GRATZEL, M								A LOW-COST, HIGH-EFFICIENCY SOLAR-CELL BASED ON DYE-SENSITIZED COLLOIDAL TIO2 FILMS								NATURE				353	6346			737	740		10.1038/353737a0			OCT 24 1991	1991										21425							WOS:A1991GL69600062		
J	Gratzel, M								Photoelectrochemical cells								NATURE				414	6861			338	344		10.1038/35104607			NOV 15 2001	2001										9527							WOS:000172150700053		
J	Chen, Xiaobo; Mao, Samuel S.								Titanium dioxide nanomaterials: Synthesis, properties, modifications, and applications								CHEMICAL REVIEWS				107	7			2891	2959		10.1021/cr0500535			JUL 2007	2007										7036							WOS:000247926600003		
J	Hagfeldt, Anders; Boschloo, Gerrit; Sun, Licheng; Kloo, Lars; Pettersson, Henrik								Dye-Sensitized Solar Cells								CHEMICAL REVIEWS				110	11			6595	6663		10.1021/cr900356p			NOV 2010	2010										5926							WOS:000284134300006		
J	Lee, Michael M.; Teuscher, Joel; Miyasaka, Tsutomu; Murakami, Takurou N.; Snaith, Henry J.								Efficient Hybrid Solar Cells Based on Meso-Superstructured Organometal Halide Perovskites								SCIENCE				338	6107			643	647		10.1126/science.1228604			NOV 2 2012	2012										5388							WOS:000310516000047		
J	Law, M; Greene, LE; Johnson, JC; Saykally, R; Yang, PD								Nanowire dye-sensitized solar cells								NATURE MATERIALS				4	6			455	459		10.1038/nmat1387			JUN 2005	2005										4688							WOS:000229502700011		
J	HAGFELDT, A; GRATZEL, M								LIGHT-INDUCED REDOX REACTIONS IN NANOCRYSTALLINE SYSTEMS								CHEMICAL REVIEWS				95	1			49	68		10.1021/cr00033a003			JAN-FEB 1995	1995										4604							WOS:A1995QG96000004		
J	Liu, Mingzhen; Johnston, Michael B.; Snaith, Henry J.								Efficient planar heterojunction perovskite solar cells by vapour deposition								NATURE				501	7467			395	+		10.1038/nature12509			SEP 19 2013	2013										4503							WOS:000324545700040		
J	Stranks, Samuel D.; Eperon, Giles E.; Grancini, Giulia; Menelaou, Christopher; Alcocer, Marcelo J. P.; Leijtens, Tomas; Herz, Laura M.; Petrozza, Annamaria; Snaith, Henry J.								Electron-Hole Diffusion Lengths Exceeding 1 Micrometer in an Organometal Trihalide Perovskite Absorber								SCIENCE				342	6156			341	344		10.1126/science.1243982			OCT 18 2013	2013										4484							WOS:000325755100039		
J	Chen, Xiaobo; Shen, Shaohua; Guo, Liejin; Mao, Samuel S.								Semiconductor-based Photocatalytic Hydrogen Generation								CHEMICAL REVIEWS				110	11			6503	6570		10.1021/cr1001645			NOV 2010	2010										4387							WOS:000284134300004		
J	Kim, Hui-Seon; Lee, Chang-Ryul; Im, Jeong-Hyeok; Lee, Ki-Beom; Moehl, Thomas; Marchioro, Arianna; Moon, Soo-Jin; Humphry-Baker, Robin; Yum, Jun-Ho; Moser, Jacques E.; Graetzel, Michael; Park, Nam-Gyu								Lead Iodide Perovskite Sensitized All-Solid-State Submicron Thin Film Mesoscopic Solar Cell with Efficiency Exceeding 9%								SCIENTIFIC REPORTS				2						591	10.1038/srep00591			AUG 21 2012	2012										4180							WOS:000308140100001		
J	Fujishima, Akira; Zhang, Xintong; Tryk, Donald A.								TiO2 photocatalysis and related surface phenomena								SURFACE SCIENCE REPORTS				63	12			515	582		10.1016/j.surfrep.2008.10.001			DEC 15 2008	2008										4082							WOS:000261905700001		
J	Bonhote, P; Dias, AP; Papageorgiou, N; Kalyanasundaram, K; Gratzel, M								Hydrophobic, highly conductive ambient-temperature molten salts								INORGANIC CHEMISTRY				35	5			1168	1178		10.1021/ic951325x			FEB 28 1996	1996										3797							WOS:A1996TY26000015		
J	Zhou, Huanping; Chen, Qi; Li, Gang; Luo, Song; Song, Tze-bing; Duan, Hsin-Sheng; Hong, Ziruo; You, Jingbi; Liu, Yongsheng; Yang, Yang								Interface engineering of highly efficient perovskite solar cells								SCIENCE				345	6196			542	546		10.1126/science.1254050			AUG 1 2014	2014										3778							WOS:000339651300040		
J	Xing, Guichuan; Mathews, Nripan; Sun, Shuangyong; Lim, Swee Sien; Lam, Yeng Ming; Graetzel, Michael; Mhaisalkar, Subodh; Sum, Tze Chien								Long-Range Balanced Electron- and Hole-Transport Lengths in Organic-Inorganic CH3NH3PbI3								SCIENCE				342	6156			344	347		10.1126/science.1243167			OCT 18 2013	2013										3430							WOS:000325755100040		
J	Yang, Woon Seok; Noh, Jun Hong; Jeon, Nam Joong; Kim, Young Chan; Ryu, Seungchan; Seo, Jangwon; Seok, Sang Il								High-performance photovoltaic perovskite layers fabricated through intramolecular exchange								SCIENCE				348	6240			1234	1237		10.1126/science.aaa9272			JUN 12 2015	2015										3423							WOS:000356011500049		
J	Jeon, Nam Joong; Noh, Jun Hong; Kim, Young Chan; Yang, Woon Seok; Ryu, Seungchan; Seok, Sang Il								Solvent engineering for high-performance inorganic-organic hybrid perovskite solar cells								NATURE MATERIALS				13	9			897	903		10.1038/NMAT4014			SEP 2014	2014										3177							WOS:000341343500022		
J	Carp, O; Huisman, CL; Reller, A								Photoinduced reactivity of titanium dioxide								PROGRESS IN SOLID STATE CHEMISTRY				32	1-2			33	177		10.1016/j.progsolidstchem.2004.08.001			2004	2004										3084							WOS:000225568200002		
J	Gratzel, M								Dye-sensitized solar cells								JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY C-PHOTOCHEMISTRY REVIEWS				4	2			145	153		10.1016/S1389-5567(03)00026-1			OCT 31 2003	2003										3079							WOS:000186848800003		
J	Etacheri, Vinodkumar; Marom, Rotem; Elazari, Ran; Salitra, Gregory; Aurbach, Doron								Challenges in the development of advanced Li-ion batteries: a review								ENERGY & ENVIRONMENTAL SCIENCE				4	9			3243	3262		10.1039/c1ee01598b			SEP 2011	2011										2944							WOS:000294306900010		
J	Bach, U; Lupo, D; Comte, P; Moser, JE; Weissortel, F; Salbeck, J; Spreitzer, H; Gratzel, M								Solid-state dye-sensitized mesoporous TiO2 solar cells with high photon-to-electron conversion efficiencies								NATURE				395	6702			583	585		10.1038/26936			OCT 8 1998	1998										2943							WOS:000076362900042		
J	Jeon, Nam Joong; Noh, Jun Hong; Yang, Woon Seok; Kim, Young Chan; Ryu, Seungchan; Seo, Jangwon; Seok, Sang Il								Compositional engineering of perovskite materials for high-performance solar cells								NATURE				517	7535			476	+		10.1038/nature14133			JAN 22 2015	2015										2879							WOS:000348196500032		
J	Mills, A; LeHunte, S								An overview of semiconductor photocatalysis								JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY A-CHEMISTRY				108	1			1	35		10.1016/S1010-6030(97)00118-4			JUL 31 1997	1997										2683							WOS:A1997XW88600001		
J	Green, Martin A.; Ho-Baillie, Anita; Snaith, Henry J.								The emergence of perovskite solar cells								NATURE PHOTONICS				8	7			506	514		10.1038/NPHOTON.2014.134			JUL 2014	2014										2559							WOS:000338216000006		
J	Gratzel, M								Solar energy conversion by dye-sensitized photovoltaic cells								INORGANIC CHEMISTRY				44	20			6841	6851		10.1021/ic0508371			OCT 3 2005	2005										2559							WOS:000232281900004		
J	Talapin, Dmitri V.; Lee, Jong-Soo; Kovalenko, Maksym V.; Shevchenko, Elena V.								Prospects of Colloidal Nanocrystals for Electronic and Optoelectronic Applications								CHEMICAL REVIEWS				110	1			389	458		10.1021/cr900137k			JAN 2010	2010										2546							WOS:000274255700014		
J	Hagfeldt, A; Gratzel, M								Molecular photovoltaics								ACCOUNTS OF CHEMICAL RESEARCH				33	5			269	277		10.1021/ar980112j			MAY 2000	2000										2399							WOS:000087214300002		
J	Noh, Jun Hong; Im, Sang Hyuk; Heo, Jin Hyuck; Mandal, Tarak N.; Seok, Sang Il								Chemical Management for Colorful, Efficient, and Stable Inorganic-Organic Hybrid Nanostructured Solar Cells								NANO LETTERS				13	4			1764	1769		10.1021/nl400349b			APR 2013	2013										2317							WOS:000317549300064		
J	Stoumpos, Constantinos C.; Malliakas, Christos D.; Kanatzidis, Mercouri G.								Semiconducting Tin and Lead Iodide Perovskites with Organic Cations: Phase Transitions, High Mobilities, and Near-Infrared Photoluminescent Properties								INORGANIC CHEMISTRY				52	15			9019	9038		10.1021/ic401215x			AUG 5 2013	2013										2219							WOS:000322863300085		
J	Yang, Woon Seok; Park, Byung-Wook; Jung, Eui Hyuk; Jeon, Nam Joong; Kim, Young Chan; Lee, Dong Uk; Shin, Seong Sik; Seo, Jangwon; Kim, Eun Kyu; Noh, Jun Hong; Seok, Sang Il								Iodide management in formamidinium-lead-halide-based perovskite layers for efficient solar cells								SCIENCE				356	6345			1376	+		10.1126/science.aan2301			JUN 30 2017	2017										2175							WOS:000404351500035		
