PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Wildoer, JWG; Venema, LC; Rinzler, AG; Smalley, RE; Dekker, C								Electronic structure of atomically resolved carbon nanotubes								NATURE				391	6662			59	62		10.1038/34139			JAN 1 1998	1998										2467							WOS:000071326100046		
J	Javey, A; Guo, J; Wang, Q; Lundstrom, M; Dai, HJ								Ballistic carbon nanotube field-effect transistors								NATURE				424	6949			654	657		10.1038/nature01797			AUG 7 2003	2003										2291							WOS:000184578800039		
J	Butler, Sheneve Z.; Hollen, Shawna M.; Cao, Linyou; Cui, Yi; Gupta, Jay A.; Gutierrez, Humberto R.; Heinz, Tony F.; Hong, Seung Sae; Huang, Jiaxing; Ismach, Ariel F.; Johnston-Halperin, Ezekiel; Kuno, Masaru; Plashnitsa, Vladimir V.; Robinson, Richard D.; Ruoff, Rodney S.; Salahuddin, Sayeef; Shan, Jie; Shi, Li; Spencer, Michael G.; Terrones, Mauricio; Windl, Wolfgang; Goldberger, Joshua E.								Progress, Challenges, and Opportunities in Two-Dimensional Materials Beyond Graphene								ACS NANO				7	4			2898	2926		10.1021/nn400280c			APR 2013	2013										2282							WOS:000318143300005		
J	Ohta, Taisuke; Bostwick, Aaron; Seyller, Thomas; Horn, Karsten; Rotenberg, Eli								Controlling the electronic structure of bilayer graphene								SCIENCE				313	5789			951	954		10.1126/science.1130681			AUG 18 2006	2006										2279							WOS:000239817000038		
J	Xia, Y.; Qian, D.; Hsieh, D.; Wray, L.; Pal, A.; Lin, H.; Bansil, A.; Grauer, D.; Hor, Y. S.; Cava, R. J.; Hasan, M. Z.								Observation of a large-gap topological-insulator class with a single Dirac cone on the surface								NATURE PHYSICS				5	6			398	402		10.1038/NPHYS1274			JUN 2009	2009										2253							WOS:000266544800016		
J	DAGOTTO, E								CORRELATED ELECTRONS IN HIGH-TEMPERATURE SUPERCONDUCTORS								REVIEWS OF MODERN PHYSICS				66	3			763	840		10.1103/RevModPhys.66.763			JUL 1994	1994										2253							WOS:A1994PG73600004		
J	Lee, PA; Nagaosa, N; Wen, XG								Doping a Mott insulator: Physics of high-temperature superconductivity								REVIEWS OF MODERN PHYSICS				78	1			17	85		10.1103/RevModPhys.78.17			JAN-MAR 2006	2006										2165							WOS:000236516300002		
J	Xu, Mingsheng; Liang, Tao; Shi, Minmin; Chen, Hongzheng								Graphene-Like Two-Dimensional Materials								CHEMICAL REVIEWS				113	5			3766	3798		10.1021/cr300263a			MAY 2013	2013										2115							WOS:000318892600022		
J	Wan, Xiangang; Turner, Ari M.; Vishwanath, Ashvin; Savrasov, Sergey Y.								Topological semimetal and Fermi-arc surface states in the electronic structure of pyrochlore iridates								PHYSICAL REVIEW B				83	20					205101	10.1103/PhysRevB.83.205101			MAY 2 2011	2011										2104							WOS:000290120500002		
J	Chen, Y. L.; Analytis, J. G.; Chu, J. -H.; Liu, Z. K.; Mo, S. -K.; Qi, X. L.; Zhang, H. J.; Lu, D. H.; Dai, X.; Fang, Z.; Zhang, S. C.; Fisher, I. R.; Hussain, Z.; Shen, Z. -X.								Experimental Realization of a Three-Dimensional Topological Insulator, Bi2Te3								SCIENCE				325	5937			178	181		10.1126/science.1173034			JUL 10 2009	2009										2089							WOS:000267802000040		
J	Mourik, V.; Zuo, K.; Frolov, S. M.; Plissard, S. R.; Bakkers, E. P. A. M.; Kouwenhoven, L. P.								Signatures of Majorana Fermions in Hybrid Superconductor-Semiconductor Nanowire Devices								SCIENCE				336	6084			1003	1007		10.1126/science.1222360			MAY 25 2012	2012										2080							WOS:000304406800037		
J	Hsieh, D.; Qian, D.; Wray, L.; Xia, Y.; Hor, Y. S.; Cava, R. J.; Hasan, M. Z.								A topological Dirac insulator in a quantum spin Hall phase								NATURE				452	7190			970	U5		10.1038/nature06843			APR 24 2008	2008										2056							WOS:000255208600034		
J	Amico, Luigi; Fazio, Rosario; Osterloh, Andreas; Vedral, Vlatko								Entanglement in many-body systems								REVIEWS OF MODERN PHYSICS				80	2			517	576		10.1103/RevModPhys.80.517			APR-JUN 2008	2008										1893							WOS:000256528500006		
J	Das Sarma, S.; Adam, Shaffique; Hwang, E. H.; Rossi, Enrico								Electronic transport in two-dimensional graphene								REVIEWS OF MODERN PHYSICS				83	2			407	470		10.1103/RevModPhys.83.407			MAY 16 2011	2011										1891							WOS:000290730200001		
J	Blanter, YM; Buttiker, M								Shot noise in mesoscopic conductors								PHYSICS REPORTS-REVIEW SECTION OF PHYSICS LETTERS				336	1-2			1	166		10.1016/S0370-1573(99)00123-4			SEP 2000	2000										1890							WOS:000089081000001		
J	Chen, Jian-Hao; Jang, Chaun; Xiao, Shudong; Ishigami, Masa; Fuhrer, Michael S.								Intrinsic and extrinsic performance limits of graphene devices on SiO2								NATURE NANOTECHNOLOGY				3	4			206	209		10.1038/nnano.2008.58			APR 2008	2008										1871							WOS:000254744300011		
J	Read, N; Green, D								Paired states of fermions in two dimensions with breaking of parity and time-reversal symmetries and the fractional quantum Hall effect								PHYSICAL REVIEW B				61	15			10267	10297		10.1103/PhysRevB.61.10267			APR 15 2000	2000										1848							WOS:000086606200076		
J	Avouris, Phaedon; Chen, Zhihong; Perebeinos, Vasili								Carbon-based electronics								NATURE NANOTECHNOLOGY				2	10			605	615		10.1038/nnano.2007.300			OCT 2007	2007										1844							WOS:000250227200010		
J	MOORE, G; READ, N								NONABELIONS IN THE FRACTIONAL QUANTUM HALL-EFFECT								NUCLEAR PHYSICS B				360	2-3			362	396		10.1016/0550-3213(91)90407-O			AUG 19 1991	1991										1822							WOS:A1991GA22700007		
J	Kitaev, A								Anyons in an exactly solved model and beyond								ANNALS OF PHYSICS				321	1			2	111		10.1016/j.aop.2005.10.005			JAN 2006	2006										1756							WOS:000235112400002		
J	Qi, Xiao-Liang; Hughes, Taylor L.; Zhang, Shou-Cheng								Topological field theory of time-reversal invariant insulators								PHYSICAL REVIEW B				78	19					195424	10.1103/PhysRevB.78.195424			NOV 2008	2008										1719							WOS:000262607800110		
J	Lutchyn, Roman M.; Sau, Jay D.; Das Sarma, S.								Majorana Fermions and a Topological Phase Transition in Semiconductor-Superconductor Heterostructures								PHYSICAL REVIEW LETTERS				105	7					077001	10.1103/PhysRevLett.105.077001			AUG 13 2010	2010										1649							WOS:000280865100013		
J	Nicolosi, Valeria; Chhowalla, Manish; Kanatzidis, Mercouri G.; Strano, Michael S.; Coleman, Jonathan N.								Liquid Exfoliation of Layered Materials								SCIENCE				340	6139			1420	+	1226419	10.1126/science.1226419			JUN 21 2013	2013										1599							WOS:000320647000033		
J	Moore, Joel E.								The birth of topological insulators								NATURE				464	7286			194	198		10.1038/nature08916			MAR 11 2010	2010										1588							WOS:000275366100032		
J	Schnyder, Andreas P.; Ryu, Shinsei; Furusaki, Akira; Ludwig, Andreas W. W.								Classification of topological insulators and superconductors in three spatial dimensions								PHYSICAL REVIEW B				78	19					195125	10.1103/PhysRevB.78.195125			NOV 2008	2008										1583							WOS:000262607800049		
J	Oreg, Yuval; Refael, Gil; von Oppen, Felix								Helical Liquids and Majorana Bound States in Quantum Wires								PHYSICAL REVIEW LETTERS				105	17					177002	10.1103/PhysRevLett.105.177002			OCT 20 2010	2010										1551							WOS:000283234600006		
J	Nagaosa, Naoto; Sinova, Jairo; Onoda, Shigeki; MacDonald, A. H.; Ong, N. P.								Anomalous Hall effect								REVIEWS OF MODERN PHYSICS				82	2			1539	1592		10.1103/RevModPhys.82.1539			MAY 13 2010	2010										1454							WOS:000278228900001		
J	Yao, Z; Postma, HWC; Balents, L; Dekker, C								Carbon nanotube intramolecular junctions								NATURE				402	6759			273	276		10.1038/46241			NOV 18 1999	1999										1453							WOS:000083813700043		
J	Moore, J. E.; Balents, L.								Topological invariants of time-reversal-invariant band structures								PHYSICAL REVIEW B				75	12					121306	10.1103/PhysRevB.75.121306			MAR 2007	2007										1424							WOS:000245330200010		
J	Collins, PC; Arnold, MS; Avouris, P								Engineering carbon nanotubes and nanotube circuits using electrical breakdown								SCIENCE				292	5517			706	709		10.1126/science.1058782			APR 27 2001	2001										1383							WOS:000168478300045		
J	Vigolo, B; Penicaud, A; Coulon, C; Sauder, C; Pailler, R; Journet, C; Bernier, P; Poulin, P								Macroscopic fibers and ribbons of oriented carbon nanotubes								SCIENCE				290	5495			1331	1334		10.1126/science.290.5495.1331			NOV 17 2000	2000										1382							WOS:000165379800042		
J	MICNAS, R; RANNINGER, J; ROBASZKIEWICZ, S								SUPERCONDUCTIVITY IN NARROW-BAND SYSTEMS WITH LOCAL NONRETARDED ATTRACTIVE INTERACTIONS								REVIEWS OF MODERN PHYSICS				62	1			113	171		10.1103/RevModPhys.62.113			JAN 1990	1990										1350							WOS:A1990CQ16600003		
J	Xu, Su-Yang; Belopolski, Ilya; Alidoust, Nasser; Neupane, Madhab; Bian, Guang; Zhang, Chenglong; Sankar, Raman; Chang, Guoqing; Yuan, Zhujun; Lee, Chi-Cheng; Huang, Shin-Ming; Zheng, Hao; Ma, Jie; Sanchez, Daniel S.; Wang, BaoKai; Bansil, Arun; Chou, Fangcheng; Shibayev, Pavel P.; Lin, Hsin; Jia, Shuang; Hasan, M. Zahid								Discovery of a Weyl fermion semimetal and topological Fermi arcs								SCIENCE				349	6248			613	617		10.1126/science.aaa9297			AUG 7 2015	2015										1341							WOS:000359092900034		
J	Hecht, David S.; Hu, Liangbing; Irvin, Glen								Emerging Transparent Electrodes Based on Thin Films of Carbon Nanotubes, Graphene, and Metallic Nanostructures								ADVANCED MATERIALS				23	13			1482	1513		10.1002/adma.201003188			APR 5 2011	2011										1332							WOS:000289210800001		
J	Liu, Cheng-Cheng; Feng, Wanxiang; Yao, Yugui								Quantum Spin Hall Effect in Silicene and Two-Dimensional Germanium								PHYSICAL REVIEW LETTERS				107	7					076802	10.1103/PhysRevLett.107.076802			AUG 9 2011	2011										1307							WOS:000293705600018		
J	Alicea, Jason								New directions in the pursuit of Majorana fermions in solid state systems								REPORTS ON PROGRESS IN PHYSICS				75	7					076501	10.1088/0034-4885/75/7/076501			JUL 2012	2012										1296							WOS:000305907700002		
J	Krupke, R; Hennrich, F; von Lohneysen, H; Kappes, MM								Separation of metallic from semiconducting single-walled carbon nanotubes								SCIENCE				301	5631			344	347		10.1126/science.1086534			JUL 18 2003	2003										1295							WOS:000184207300036		
J	Ferrari, Andrea C.; Bonaccorso, Francesco; Fal'ko, Vladimir; Novoselov, Konstantin S.; Roche, Stephan; Boggild, Peter; Borini, Stefano; Koppens, Frank H. L.; Palermo, Vincenzo; Pugno, Nicola; Garrido, Jose A.; Sordan, Roman; Bianco, Alberto; Ballerini, Laura; Prato, Maurizio; Lidorikis, Elefterios; Kivioja, Jani; Marinelli, Claudio; Ryhaenen, Tapani; Morpurgo, Alberto; Coleman, Jonathan N.; Nicolosi, Valeria; Colombo, Luigi; Fert, Albert; Garcia-Hernandez, Mar; Bachtold, Adrian; Schneider, Gregory F.; Guinea, Francisco; Dekker, Cees; Barbone, Matteo; Sun, Zhipei; Galiotis, Costas; Grigorenko, Alexander N.; Konstantatos, Gerasimos; Kis, Andras; Katsnelson, Mikhail; Vandersypen, Lieven; Loiseau, Annick; Morandi, Vittorio; Neumaier, Daniel; Treossi, Emanuele; Pellegrini, Vittorio; Polini, Marco; Tredicucci, Alessandro; Williams, Gareth M.; Hong, Byung Hee; Ahn, Jong-Hyun; Kim, Jong Min; Zirath, Herbert; van Wees, Bart J.; van der Zant, Herre; Occhipinti, Luigi; Di Matteo, Andrea; Kinloch, Ian A.; Seyller, Thomas; Quesnel, Etienne; Feng, Xinliang; Teo, Ken; Rupesinghe, Nalin; Hakonen, Pertti; Neil, Simon R. T.; Tannock, Quentin; Loefwander, Tomas; Kinaret, Jari								Science and technology roadmap for graphene, related two-dimensional crystals, and hybrid systems								NANOSCALE				7	11			4598	4810		10.1039/c4nr01600a			2015	2015										1241							WOS:000351061700001		
J	Hsieh, D.; Xia, Y.; Qian, D.; Wray, L.; Dil, J. H.; Meier, F.; Osterwalder, J.; Patthey, L.; Checkelsky, J. G.; Ong, N. P.; Fedorov, A. V.; Lin, H.; Bansil, A.; Grauer, D.; Hor, Y. S.; Cava, R. J.; Hasan, M. Z.								A tunable topological insulator in the spin helical Dirac transport regime								NATURE				460	7259			1101	U59		10.1038/nature08234			AUG 27 2009	2009										1241							WOS:000269314000032		
J	Hwang, H. Y.; Iwasa, Y.; Kawasaki, M.; Keimer, B.; Nagaosa, N.; Tokura, Y.								Emergent phenomena at oxide interfaces								NATURE MATERIALS				11	2			103	113		10.1038/NMAT3223			FEB 2012	2012										1230							WOS:000299428700008		
J	Bockrath, M; Cobden, DH; Lu, J; Rinzler, AG; Smalley, RE; Balents, L; McEuen, PL								Luttinger-liquid behaviour in carbon nanotubes								NATURE				397	6720			598	601					FEB 18 1999	1999										1221							WOS:000078738500044		
J	Niyogi, S; Hamon, MA; Hu, H; Zhao, B; Bhowmik, P; Sen, R; Itkis, ME; Haddon, RC								Chemistry of single-walled carbon nanotubes								ACCOUNTS OF CHEMICAL RESEARCH				35	12			1105	1113		10.1021/ar010155r			DEC 2002	2002										1203							WOS:000179918200014		
J	Das, Anindya; Ronen, Yuval; Most, Yonatan; Oreg, Yuval; Heiblum, Moty; Shtrikman, Hadas								Zero-bias peaks and splitting in an Al-InAs nanowire topological superconductor as a signature of Majorana fermions								NATURE PHYSICS				8	12			887	895		10.1038/NPHYS2479			DEC 2012	2012										1202							WOS:000311888200016		
J	Dekker, C								Carbon nanotubes as molecular quantum wires								PHYSICS TODAY				52	5			22	28		10.1063/1.882658			MAY 1999	1999										1200							WOS:000080075900008		
J	Chang, Cui-Zu; Zhang, Jinsong; Feng, Xiao; Shen, Jie; Zhang, Zuocheng; Guo, Minghua; Li, Kang; Ou, Yunbo; Wei, Pang; Wang, Li-Li; Ji, Zhong-Qing; Feng, Yang; Ji, Shuaihua; Chen, Xi; Jia, Jinfeng; Dai, Xi; Fang, Zhong; Zhang, Shou-Cheng; He, Ke; Wang, Yayu; Lu, Li; Ma, Xu-Cun; Xue, Qi-Kun								Experimental Observation of the Quantum Anomalous Hall Effect in a Magnetic Topological Insulator								SCIENCE				340	6129			167	170		10.1126/science.1234414			APR 12 2013	2013										1174							WOS:000317341400047		
J	BUTTIKER, M								ABSENCE OF BACKSCATTERING IN THE QUANTUM HALL-EFFECT IN MULTIPROBE CONDUCTORS								PHYSICAL REVIEW B				38	14			9375	9389		10.1103/PhysRevB.38.9375			NOV 15 1988	1988										1158							WOS:A1988Q924400003		
J	Lin, Y. -J.; Jimenez-Garcia, K.; Spielman, I. B.								Spin-orbit-coupled Bose-Einstein condensates								NATURE				471	7336			83	U99		10.1038/nature09887			MAR 3 2011	2011										1153							WOS:000287924100038		
J	Ishigami, Masa; Chen, J. H.; Cullen, W. G.; Fuhrer, M. S.; Williams, E. D.								Atomic structure of graphene on SiO2								NANO LETTERS				7	6			1643	1648		10.1021/nl070613a			JUN 2007	2007										1117							WOS:000247186800038		
J	Rechtsman, Mikael C.; Zeuner, Julia M.; Plotnik, Yonatan; Lumer, Yaakov; Podolsky, Daniel; Dreisow, Felix; Nolte, Stefan; Segev, Mordechai; Szameit, Alexander								Photonic Floquet topological insulators								NATURE				496	7444			196	200		10.1038/nature12066			APR 11 2013	2013										1104							WOS:000317346300036		
J	BEENAKKER, CWJ; VANHOUTEN, H								QUANTUM TRANSPORT IN SEMICONDUCTOR NANOSTRUCTURES								SOLID STATE PHYSICS				44				1	228					1991	1991										1102							WOS:A1991GM72900001		
J	Burkov, A. A.; Balents, Leon								Weyl Semimetal in a Topological Insulator Multilayer								PHYSICAL REVIEW LETTERS				107	12					127205	10.1103/PhysRevLett.107.127205			SEP 16 2011	2011										1090							WOS:000295003400011		
J	Lv, B. Q.; Weng, H. M.; Fu, B. B.; Wang, X. P.; Miao, H.; Ma, J.; Richard, P.; Huang, X. C.; Zhao, L. X.; Chen, G. F.; Fang, Z.; Dai, X.; Qian, T.; Ding, H.								Experimental Discovery of Weyl Semimetal TaAs								PHYSICAL REVIEW X				5	3					031013	10.1103/PhysRevX.5.031013			JUL 31 2015	2015										1089							WOS:000358858300002		
J	Grifoni, M; Hanggi, P								Driven quantum tunneling								PHYSICS REPORTS-REVIEW SECTION OF PHYSICS LETTERS				304	5-6			229	354		10.1016/S0370-1573(98)00022-2			OCT 1998	1998										1075							WOS:000076056500001		
J	VOIT, J								ONE-DIMENSIONAL FERMI LIQUIDS								REPORTS ON PROGRESS IN PHYSICS				58	9			977	1116		10.1088/0034-4885/58/9/002			SEP 1995	1995										1065							WOS:A1995TC26700002		
J	Sau, Jay D.; Lutchyn, Roman M.; Tewari, Sumanta; Das Sarma, S.								Generic New Platform for Topological Quantum Computation Using Semiconductor Heterostructures								PHYSICAL REVIEW LETTERS				104	4					040502	10.1103/PhysRevLett.104.040502			JAN 29 2010	2010										1054							WOS:000274336600005		
J	Bernevig, BA; Zhang, SC								Quantum spin hall effect								PHYSICAL REVIEW LETTERS				96	10					106802	10.1103/PhysRevLett.96.106802			MAR 17 2006	2006										1051							WOS:000236062800063		
J	Popov, VN								Carbon nanotubes: properties and application								MATERIALS SCIENCE & ENGINEERING R-REPORTS				43	3			61	102		10.1016/j.mser.2003.10.001			JAN 15 2004	2004										1029							WOS:000188382800001		
J	Kivelson, SA; Bindloss, IP; Fradkin, E; Oganesyan, V; Tranquada, JM; Kapitulnik, A; Howald, C								How to detect fluctuating stripes in the high-temperature superconductors								REVIEWS OF MODERN PHYSICS				75	4			1201	1241		10.1103/RevModPhys.75.1201			OCT 2003	2003										1014							WOS:000186757200004		
J	Kitaev, Alexei								Periodic table for topological insulators and superconductors								AIP Conference Proceedings				1134				22	30					2009	2009						Landau Memorial Conference on Advances in Theoretical Physics	JUN 22-26, 2008	Russian Fdn Basic Res; Dynasty Fdn; Russian Acad Sci; RAO UES Russia	Chernogolovka, RUSSIA	1001							WOS:000268615300003		
J	Meric, Inanc; Han, Melinda Y.; Young, Andrea F.; Ozyilmaz, Barbaros; Kim, Philip; Shepard, Kenneth L.								Current saturation in zero-bandgap, topgated graphene field-effect transistors								NATURE NANOTECHNOLOGY				3	11			654	659		10.1038/nnano.2008.268			NOV 2008	2008										1001							WOS:000261330500011		
J	Liu, Z. K.; Zhou, B.; Zhang, Y.; Wang, Z. J.; Weng, H. M.; Prabhakaran, D.; Mo, S-K; Shen, Z. X.; Fang, Z.; Dai, X.; Hussain, Z.; Chen, Y. L.								Discovery of a Three-Dimensional Topological Dirac Semimetal, Na3Bi								SCIENCE				343	6173			864	867		10.1126/science.1245085			FEB 21 2014	2014										995							WOS:000331552600040		
J	Deng, M. T.; Yu, C. L.; Huang, G. Y.; Larsson, M.; Caroff, P.; Xu, H. Q.								Anomalous Zero-Bias Conductance Peak in a Nb-InSb Nanowire-Nb Hybrid Device								NANO LETTERS				12	12			6414	6419		10.1021/nl303758w			DEC 2012	2012										989							WOS:000312122100061		
J	Reimann, SM; Manninen, M								Electronic structure of quantum dots								REVIEWS OF MODERN PHYSICS				74	4			1283	1342		10.1103/RevModPhys.74.1283			OCT 2002	2002										977							WOS:000179878900010		
J	Tombler, TW; Zhou, CW; Alexseyev, L; Kong, J; Dai, HJ; Lei, L; Jayanthi, CS; Tang, MJ; Wu, SY								Reversible electromechanical characteristics of carbon nanotubes under local-probe manipulation								NATURE				405	6788			769	772					JUN 15 2000	2000										965							WOS:000087620600043		
J	Weng, Hongming; Fang, Chen; Fang, Zhong; Bernevig, B. Andrei; Dai, Xi								Weyl Semimetal Phase in Noncentrosymmetric Transition-Metal Monophosphides								PHYSICAL REVIEW X				5	1					011029	10.1103/PhysRevX.5.011029			MAR 17 2015	2015										945							WOS:000351507700001		
J	Dai, HJ								Carbon nanotubes: opportunities and challenges								SURFACE SCIENCE				500	1-3			218	241	PII S0039-6028(01)01558-8	10.1016/S0039-6028(01)01558-8			MAR 10 2002	2002										944							WOS:000175303400011		
J	Wang, Zheng; Chong, Yidong; Joannopoulos, J. D.; Soljacic, Marin								Observation of unidirectional backscattering-immune topological electromagnetic states								NATURE				461	7265			772	U20		10.1038/nature08293			OCT 8 2009	2009										917							WOS:000270547500031		
J	Wang, F; Dukovic, G; Brus, LE; Heinz, TF								The optical resonances in carbon nanotubes arise from excitons								SCIENCE				308	5723			838	841		10.1126/science.1110265			MAY 6 2005	2005										908							WOS:000228986500043		
J	Charlier, Jean-Christophe; Blase, Xavier; Roche, Stephan								Electronic and transport properties of nanotubes								REVIEWS OF MODERN PHYSICS				79	2			677	732		10.1103/RevModPhys.79.677			APR-JUN 2007	2007										907							WOS:000246776300007		
J	Bloch, Immanuel; Dalibard, Jean; Nascimbene, Sylvain								Quantum simulations with ultracold quantum gases								NATURE PHYSICS				8	4			267	276		10.1038/NPHYS2259			APR 2012	2012										895							WOS:000302557600011		
J	Postma, HWC; Teepen, T; Yao, Z; Grifoni, M; Dekker, C								Carbon nanotube single-electron transistors at room temperature								SCIENCE				293	5527			76	79		10.1126/science.1061797			JUL 6 2001	2001										883							WOS:000169780300030		
J	Guinea, F.; Katsnelson, M. I.; Geim, A. K.								Energy gaps and a zero-field quantum Hall effect in graphene by strain engineering								NATURE PHYSICS				6	1			30	33		10.1038/NPHYS1420			JAN 2010	2010										880							WOS:000273088500014		
J	Ryu, Shinsei; Schnyder, Andreas P.; Furusaki, Akira; Ludwig, Andreas W. W.								Topological insulators and superconductors: tenfold way and dimensional hierarchy								NEW JOURNAL OF PHYSICS				12						065010	10.1088/1367-2630/12/6/065010			JUN 17 2010	2010										879							WOS:000279876800008		
J	Wiersma, Diederik S.								The physics and applications of random lasers								NATURE PHYSICS				4	5			359	367		10.1038/nphys971			MAY 2008	2008										877							WOS:000255756400018		
J	Wang, Zhijun; Sun, Yan; Chen, Xing-Qiu; Franchini, Cesare; Xu, Gang; Weng, Hongming; Dai, Xi; Fang, Zhong								Dirac semimetal and topological phase transitions in A(3)Bi (A = Na, K, Rb)								PHYSICAL REVIEW B				85	19					195320	10.1103/PhysRevB.85.195320			MAY 22 2012	2012										863							WOS:000304394800006		
J	Beenakker, C. W. J.								Search for Majorana Fermions in Superconductors								Annual Review of Condensed Matter Physics				4				113	136		10.1146/annurev-conmatphys-030212-184337			2013	2013										861							WOS:000321694300006		
J	Jotzu, Gregor; Messer, Michael; Desbuquois, Remi; Lebrat, Martin; Uehlinger, Thomas; Greif, Daniel; Esslinger, Tilman								Experimental realization of the topological Haldane model with ultracold fermions								NATURE				515	7526			237	U191		10.1038/nature13915			NOV 13 2014	2014										847							WOS:000344631400043		
J	Hu, L; Hecht, DS; Gruner, G								Percolation in transparent and conducting carbon nanotube networks								NANO LETTERS				4	12			2513	2517		10.1021/nl048435y			DEC 2004	2004										832							WOS:000225681300039		
J	UCHIDA, S; IDO, T; TAKAGI, H; ARIMA, T; TOKURA, Y; TAJIMA, S								OPTICAL-SPECTRA OF LA2-XSRXCUO4 - EFFECT OF CARRIER DOPING ON THE ELECTRONIC-STRUCTURE OF THE CUO2 PLANE								PHYSICAL REVIEW B				43	10			7942	7954		10.1103/PhysRevB.43.7942			APR 1 1991	1991										822							WOS:A1991FE54900064		
J	Zhang, Yi; He, Ke; Chang, Cui-Zu; Song, Can-Li; Wang, Li-Li; Chen, Xi; Jia, Jin-Feng; Fang, Zhong; Dai, Xi; Shan, Wen-Yu; Shen, Shun-Qing; Niu, Qian; Qi, Xiao-Liang; Zhang, Shou-Cheng; Ma, Xu-Cun; Xue, Qi-Kun								Crossover of the three-dimensional topological insulator Bi2Se3 to the two-dimensional limit								NATURE PHYSICS				6	8			584	588		10.1038/NPHYS1689			AUG 2010	2010										818							WOS:000280559300013		
J	Lu, Ling; Joannopoulos, John D.; Soljacic, Marin								Topological photonics								NATURE PHOTONICS				8	11			821	829		10.1038/NPHOTON.2014.248			NOV 2014	2014										817							WOS:000344840400008		
J	Kang, Seong Jun; Kocabas, Coskun; Ozel, Taner; Shim, Moonsub; Pimparkar, Ninad; Alam, Muhammad A.; Rotkin, Slava V.; Rogers, John A.								High-performance electronics using dense, perfectly aligned arrays of single-walled carbon nanotubes								NATURE NANOTECHNOLOGY				2	4			230	236		10.1038/nnano.2007.77			APR 2007	2007										817							WOS:000245920900014		
J	Weisman, RB; Bachilo, SM								Dependence of optical transition energies on structure for single-walled carbon nanotubes in aqueous suspension: An empirical Kataura plot								NANO LETTERS				3	9			1235	1238		10.1021/nl034428i			SEP 2003	2003										817							WOS:000185330700012		
