PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Vahala, KJ								Optical microcavities								NATURE				424	6950			839	846		10.1038/nature01939			AUG 14 2003	2003										2980							WOS:000184733900053		
J	Kurs, Andre; Karalis, Aristeidis; Moffatt, Robert; Joannopoulos, J. D.; Fisher, Peter; Soljacic, Marin								Wireless power transfer via strongly coupled magnetic resonances								SCIENCE				317	5834			83	86		10.1126/science.1143254			JUL 6 2007	2007										2536							WOS:000247776700055		
J	Kimble, H. J.								The quantum internet								NATURE				453	7198			1023	1030		10.1038/nature07127			JUN 19 2008	2008										1996							WOS:000256839900044		
J	Akahane, Y; Asano, T; Song, BS; Noda, S								High-Q photonic nanocavity in a two-dimensional photonic crystal								NATURE				425	6961			944	947		10.1038/nature02063			OCT 30 2003	2003										1860							WOS:000186230600037		
J	Aspelmeyer, Markus; Kippenberg, Tobias J.; Marquardt, Florian								Cavity optomechanics								REVIEWS OF MODERN PHYSICS				86	4			1391	1452		10.1103/RevModPhys.86.1391			DEC 30 2014	2014										1665							WOS:000347201400001		
J	Chan, Jasper; Mayer Alegre, T. P.; Safavi-Naeini, Amir H.; Hill, Jeff T.; Krause, Alex; Groeblacher, Simon; Aspelmeyer, Markus; Painter, Oskar								Laser cooling of a nanomechanical oscillator into its quantum ground state								NATURE				478	7367			89	92		10.1038/nature10461			OCT 6 2011	2011										1188							WOS:000295575400040		
J	O'Connell, A. D.; Hofheinz, M.; Ansmann, M.; Bialczak, Radoslaw C.; Lenander, M.; Lucero, Erik; Neeley, M.; Sank, D.; Wang, H.; Weides, M.; Wenner, J.; Martinis, John M.; Cleland, A. N.								Quantum ground state and single-phonon control of a mechanical resonator								NATURE				464	7289			697	703		10.1038/nature08967			APR 1 2010	2010										1112							WOS:000276205000034		
J	Teufel, J. D.; Donner, T.; Li, Dale; Harlow, J. W.; Allman, M. S.; Cicak, K.; Sirois, A. J.; Whittaker, J. D.; Lehnert, K. W.; Simmonds, R. W.								Sideband cooling of micromechanical motion to the quantum ground state								NATURE				475	7356			359	363		10.1038/nature10261			JUL 21 2011	2011										1073							WOS:000292911200038		
J	Song, BS; Noda, S; Asano, T; Akahane, Y								Ultra-high-Q photonic double-heterostructure nanocavity								NATURE MATERIALS				4	3			207	210		10.1038/nmat1320			MAR 2005	2005										955							WOS:000227296700015		
J	O'Brien, Jeremy L.; Furusawa, Akira; Vuckovic, Jelena								Photonic quantum technologies								NATURE PHOTONICS				3	12			687	695		10.1038/nphoton.2009.229			DEC 2009	2009										903							WOS:000272302800010		
J	Rong, HS; Jones, R; Liu, AS; Cohen, O; Hak, D; Fang, A; Paniccia, M								A continuous-wave Raman silicon laser								NATURE				433	7027			725	728		10.1038/nature03346			FEB 17 2005	2005										893							WOS:000227039200034		
J	Peng, Bo; Oezdemir, Sahin Kaya; Lei, Fuchuan; Monifi, Faraz; Gianfreda, Mariagiovanna; Long, Gui Lu; Fan, Shanhui; Nori, Franco; Bender, Carl M.; Yang, Lan								Parity-time-symmetric whispering-gallery microcavities								NATURE PHYSICS				10	5			394	398		10.1038/NPHYS2927			MAY 2014	2014										855							WOS:000335371200019		
J	Jalali, Bahrain; Fathpour, Sasan								Silicon photonics								JOURNAL OF LIGHTWAVE TECHNOLOGY				24	12			4600	4615		10.1109/JLT.2006.885782			DEC 2006	2006										835							WOS:000243888600013		
J	Bogaerts, Wim; De Heyn, Peter; Van Vaerenbergh, Thomas; De Vos, Katrien; Selvaraja, Shankar Kumar; Claes, Tom; Dumon, Pieter; Bienstman, Peter; Van Thourhout, Dries; Baets, Roel								Silicon microring resonators								LASER & PHOTONICS REVIEWS				6	1			47	73		10.1002/lpor.201100017			JAN 2012	2012										812							WOS:000298582400005		
J	Thompson, J. D.; Zwickl, B. M.; Jayich, A. M.; Marquardt, Florian; Girvin, S. M.; Harris, J. G. E.								Strong dispersive coupling of a high-finesse cavity to a micromechanical membrane								NATURE				452	7183			72	U5		10.1038/nature06715			MAR 6 2008	2008										811							WOS:000253671900048		
J	Armani, Andrea M.; Kulkarni, Rajan P.; Fraser, Scott E.; Flagan, Richard C.; Vahala, Kerry J.								Label-free, single-molecule detection with optical microcavities								SCIENCE				317	5839			783	787		10.1126/science.1145002			AUG 10 2007	2007										792							WOS:000248624500034		
J	Monat, C.; Domachuk, P.; Eggleton, B. J.								Integrated optofluidics: A new river of light								NATURE PHOTONICS				1	2			106	114		10.1038/nphoton.2006.96			FEB 2007	2007										716							WOS:000246366900013		
J	Safavi-Naeini, A. H.; Alegre, T. P. Mayer; Chan, J.; Eichenfield, M.; Winger, M.; Lin, Q.; Hill, J. T.; Chang, D. E.; Painter, O.								Electromagnetically induced transparency and slow light with optomechanics								NATURE				472	7341			69	73		10.1038/nature09933			APR 7 2011	2011										678							WOS:000289199400038		
J	Marquardt, Florian; Chen, Joe P.; Clerk, A. A.; Girvin, S. M.								Quantum theory of cavity-assisted sideband cooling of mechanical motion								PHYSICAL REVIEW LETTERS				99	9					093902	10.1103/PhysRevLett.99.093902			AUG 31 2007	2007										677							WOS:000249155500014		
J	Hartmann, Michael J.; Brandao, Fernando G. S. L.; Plenio, Martin B.								Strongly interacting polaritons in coupled arrays of cavities								NATURE PHYSICS				2	12			849	855		10.1038/nphys462			DEC 2006	2006										652							WOS:000242478000023		
J	Arcizet, O.; Cohadon, P. -F.; Briant, T.; Pinard, M.; Heidmann, A.								Radiation-pressure cooling and optomechanical instability of a micromirror								NATURE				444	7115			71	74		10.1038/nature05244			NOV 2 2006	2006										651							WOS:000241701500046		
J	Gigan, S.; Boehm, H. R.; Paternostro, M.; Blaser, F.; Langer, G.; Hertzberg, J. B.; Schwab, K. C.; Baeuerle, D.; Aspelmeyer, M.; Zeilinger, A.								Self-cooling of a micromirror by radiation pressure								NATURE				444	7115			67	70		10.1038/nature05273			NOV 2 2006	2006										634							WOS:000241701500045		
J	Xiang, Ze-Liang; Ashhab, Sahel; You, J. Q.; Nori, Franco								Hybrid quantum circuits: Superconducting circuits interacting with other quantum systems								REVIEWS OF MODERN PHYSICS				85	2			623	653		10.1103/RevModPhys.85.623			APR 9 2013	2013										633							WOS:000317462100001		
J	Clerk, A. A.; Devoret, M. H.; Girvin, S. M.; Marquardt, Florian; Schoelkopf, R. J.								Introduction to quantum noise, measurement, and amplification								REVIEWS OF MODERN PHYSICS				82	2			1155	1208		10.1103/RevModPhys.82.1155			APR 15 2010	2010										628							WOS:000278226800001		
J	Eichenfield, Matt; Chan, Jasper; Camacho, Ryan M.; Vahala, Kerry J.; Painter, Oskar								Optomechanical crystals								NATURE				462	7269			78	82		10.1038/nature08524			NOV 5 2009	2009										620							WOS:000271419200035		
J	Campisi, Michele; Haenggi, Peter; Talkner, Peter								Colloquium: Quantum fluctuation relations: Foundations and applications								REVIEWS OF MODERN PHYSICS				83	3			771	791		10.1103/RevModPhys.83.771			JUL 6 2011	2011										587							WOS:000292518400001		
J	Schliesser, Albert; Picque, Nathalie; Haensch, Theodor W.								Mid-infrared frequency combs								NATURE PHOTONICS				6	7			440	449		10.1038/NPHOTON.2012.142			JUL 2012	2012										571							WOS:000305905000011		
J	Zhu, Jiangang; Ozdemir, Sahin Kaya; Xiao, Yun-Feng; Li, Lin; He, Lina; Chen, Da-Ren; Yang, Lan								On-chip single nanoparticle detection and sizing by mode splitting in an ultrahigh-Q microresonator								NATURE PHOTONICS				4	1			46	49		10.1038/NPHOTON.2009.237			JAN 10 2010	2010										569							WOS:000273710700022		
J	Eisaman, M. D.; Fan, J.; Migdall, A.; Polyakov, S. V.								Invited Review Article: Single-photon sources and detectors								REVIEW OF SCIENTIFIC INSTRUMENTS				82	7					071101	10.1063/1.3610677			JUL 2011	2011										558							WOS:000293498400001		
J	Lin, Q.; Painter, Oskar J.; Agrawal, Govind P.								Nonlinear optical phenomena in silicon waveguides: Modeling and applications								OPTICS EXPRESS				15	25			16604	16644		10.1364/OE.15.016604			DEC 10 2007	2007										550							WOS:000251624800032		
J	Herr, T.; Brasch, V.; Jost, J. D.; Wang, C. Y.; Kondratiev, N. M.; Gorodetsky, M. L.; Kippenberg, T. J.								Temporal solitons in optical microresonators								NATURE PHOTONICS				8	2			145	152		10.1038/NPHOTON.2013.343			FEB 2014	2014										543							WOS:000331162400019		
J	Groeblacher, Simon; Hammerer, Klemens; Vanner, Michael R.; Aspelmeyer, Markus								Observation of strong coupling between a micromechanical resonator and an optical cavity field								NATURE				460	7256			724	727		10.1038/nature08171			AUG 6 2009	2009										525							WOS:000268670300035		
J	Maldovan, Martin								Sound and heat revolutions in phononics								NATURE				503	7475			209	217		10.1038/nature12608			NOV 14 2013	2013										508							WOS:000326894200041		
J	Levy, Jacob S.; Gondarenko, Alexander; Foster, Mark A.; Turner-Foster, Amy C.; Gaeta, Alexander L.; Lipson, Michal								CMOS-compatible multiple-wavelength oscillator for on-chip optical interconnects								NATURE PHOTONICS				4	1			37	40		10.1038/NPHOTON.2009.259			JAN 10 2010	2010										508							WOS:000273710700020		
J	Spinelli, P.; Verschuuren, M. A.; Polman, A.								Broadband omnidirectional antireflection coating based on subwavelength surface Mie resonators								NATURE COMMUNICATIONS				3						692	10.1038/ncomms1691			FEB 2012	2012										490							WOS:000302060100033		
J	Verhagen, E.; Deleglise, S.; Weis, S.; Schliesser, A.; Kippenberg, T. J.								Quantum-coherent coupling of a mechanical oscillator to an optical cavity mode								NATURE				482	7383			63	67		10.1038/nature10787			FEB 2 2012	2012										484							WOS:000299726000035		
J	Colombe, Yves; Steinmetz, Tilo; Dubois, Guilhem; Linke, Felix; Hunger, David; Reichel, Jakob								Strong atom-field coupling for Bose-Einstein condensates in an optical cavity on a chip								NATURE				450	7167			272	U9		10.1038/nature06331			NOV 8 2007	2007										480							WOS:000250746200055		
