IDENTIFICADORES DE AUTOR: (J-3489-2013)
Tempo estipulado=Todos os anos. Índices=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Título","Autores","Autorias compartilhadas","Editores","Editores de livros","Título da fonte","Data de publicação","Ano da publicação","Volume","Edição","Número da edição","Suplemento","Edição especial","Página inicial","Página final","Número do artigo","DOI","Título da conferência","Data da conferência","Total de citações","Média por ano","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Iron-based layered superconductor La[O1-xFx]FeAs (x=0.05-0.12) with T-c=26 K","Kamihara, Yoichi; Watanabe, Takumi; Hirano, Masahiro; Hosono, Hideo","","","","JOURNAL OF THE AMERICAN CHEMICAL SOCIETY","MAR 19 2008","2008","130","11","","","","3296","+","","10.1021/ja800073m","","","5919","493.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","389","756","768","738","594","570","474","450","357","339","292","192","0"
"Room-temperature fabrication of transparent flexible thin-film transistors using amorphous oxide semiconductors","Nomura, K; Ohta, H; Takagi, A; Kamiya, T; Hirano, M; Hosono, H","","","","NATURE","NOV 25 2004","2004","432","7016","","","","488","492","","10.1038/nature03090","","","4243","265.19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","54","66","131","208","238","315","377","375","447","433","451","458","397","274","0"
"P-type electrical conduction in transparent thin films of CuAlO2","Kawazoe, H; Yasukawa, M; Hyodo, H; Kurita, M; Yanagi, H; Hosono, H","","","","NATURE","OCT 30 1997","1997","389","6654","","","","939","942","","10.1038/40087","","","1420","61.74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","6","20","23","36","45","40","52","52","63","70","67","67","86","94","108","102","103","108","95","97","81","0"
"Thin-film transistor fabricated in single-crystalline transparent oxide semiconductor","Nomura, K; Ohta, H; Ueda, K; Kamiya, T; Hirano, M; Hosono, H","","","","SCIENCE","MAY 23 2003","2003","300","5623","","","","1269","1272","","10.1126/science.1083212","","","1323","77.82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","34","34","46","58","69","103","106","104","106","117","123","96","98","84","92","45","0"
"Present status of amorphous In-Ga-Zn-O thin-film transistors","Kamiya, Toshio; Nomura, Kenji; Hosono, Hideo","","","","SCIENCE AND TECHNOLOGY OF ADVANCED MATERIALS","AUG 2010","2010","11","4","","","","","","044305","10.1088/1468-6996/11/4/044305","","","1014","101.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","108","113","147","125","130","136","125","101","0"
"Superconductivity at 43 K in an iron-based layered compound LaO1-xFxFeAs","Takahashi, Hiroki; Igawa, Kazumi; Arii, Kazunobu; Kamihara, Yoichi; Hirano, Masahiro; Hosono, Hideo","","","","NATURE","MAY 15 2008","2008","453","7193","","","","376","378","","10.1038/nature06972","","","945","78.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","125","206","139","109","77","60","60","51","41","29","28","20","0"
"Iron-based layered superconductor: LaOFeP","Kamihara, Yoichi; Hiramatsu, Hidenori; Hirano, Masahiro; Kawamura, Ryuto; Yanagi, Hiroshi; Kamiya, Toshio; Hosono, Hideo","","","","JOURNAL OF THE AMERICAN CHEMICAL SOCIETY","AUG 9 2006","2006","128","31","","","","10012","10013","JA063355C","10.1021/ja063355c","","","868","62.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","111","120","79","90","81","68","60","60","61","48","52","29","0"
"High-mobility thin-film transistor with amorphous InGaZnO4 channel fabricated by room temperature rf-magnetron sputtering","Yabuta, Hisato; Sano, Masafumi; Abe, Katsumi; Aiba, Toshiaki; Den, Tohru; Kumomi, Hideya; Nomura, Kenji; Kamiya, Toshio; Hosono, Hideo","","","","APPLIED PHYSICS LETTERS","SEP 11 2006","2006","89","11","","","","","","112123","10.1063/1.2353811","","","820","58.57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","16","41","70","67","57","93","83","88","78","56","68","54","48","0"
"Giant thermoelectric Seebeck coefficient of two-dimensional electron gas in SrTiO3","Ohta, Hiromichi; Kim, Sungwng; Mune, Yorika; Mizoguchi, Teruyasu; Nomura, Kenji; Ohta, Shingo; Nomura, Takashi; Nakanishi, Yuki; Ikuhara, Yuichi; Hirano, Masahiro; Hosono, Hideo; Koumoto, Kunihito","","","","NATURE MATERIALS","FEB 2007","2007","6","2","","","","129","134","","10.1038/nmat1821","","","608","46.77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","26","28","63","41","64","62","47","55","59","54","59","40","0"
"Ionic amorphous oxide semiconductors: Material design, carrier transport, and device application","Hosono, Hideo","","","","JOURNAL OF NON-CRYSTALLINE SOLIDS","JUN 15 2006","2006","352","9-20","","","","851","858","","10.1016/j.jnoncrysol.2006.01.073","21st International Conference on Amorphous and Nanocrystalline Semiconductors","SEP 04-09, 2005","587","41.93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","33","50","39","46","64","55","65","55","58","51","34","25","0"
