PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Geim, A. K.; Novoselov, K. S.								The rise of graphene								NATURE MATERIALS				6	3			183	191		10.1038/nmat1849			MAR 2007	2007										25188							WOS:000244570700015		
J	Castro Neto, A. H.; Guinea, F.; Peres, N. M. R.; Novoselov, K. S.; Geim, A. K.								The electronic properties of graphene								REVIEWS OF MODERN PHYSICS				81	1			109	162		10.1103/RevModPhys.81.109			JAN-MAR 2009	2009										14150							WOS:000264764600004		
J	Hasan, M. Z.; Kane, C. L.								Colloquium: Topological insulators								REVIEWS OF MODERN PHYSICS				82	4			3045	3067		10.1103/RevModPhys.82.3045			NOV 8 2010	2010										8565							WOS:000283929800001		
J	Ozgur, U; Alivov, YI; Liu, C; Teke, A; Reshchikov, MA; Dogan, S; Avrutin, V; Cho, SJ; Morkoc, H								A comprehensive review of ZnO materials and devices								JOURNAL OF APPLIED PHYSICS				98	4					041301	10.1063/1.1992666			AUG 15 2005	2005										7380							WOS:000231551700001		
J	Wang, Qing Hua; Kalantar-Zadeh, Kourosh; Kis, Andras; Coleman, Jonathan N.; Strano, Michael S.								Electronics and optoelectronics of two-dimensional transition metal dichalcogenides								NATURE NANOTECHNOLOGY				7	11			699	712		10.1038/NNANO.2012.193			NOV 2012	2012										6919							WOS:000310791900008		
J	Qi, Xiao-Liang; Zhang, Shou-Cheng								Topological insulators and superconductors								REVIEWS OF MODERN PHYSICS				83	4						10.1103/RevModPhys.83.1057			OCT 14 2011	2011										6050							WOS:000308825700001		
J	ANDO, T; FOWLER, AB; STERN, F								ELECTRONIC-PROPERTIES OF TWO-DIMENSIONAL SYSTEMS								REVIEWS OF MODERN PHYSICS				54	2			437	672		10.1103/RevModPhys.54.437			1982	1982										5904							WOS:A1982NP45500004		
J	Schedin, F.; Geim, A. K.; Morozov, S. V.; Hill, E. W.; Blake, P.; Katsnelson, M. I.; Novoselov, K. S.								Detection of individual gas molecules adsorbed on graphene								NATURE MATERIALS				6	9			652	655		10.1038/nmat1967			SEP 2007	2007										4955							WOS:000249236200017		
J	Loss, D; DiVincenzo, DP								Quantum computation with quantum dots								PHYSICAL REVIEW A				57	1			120	126		10.1103/PhysRevA.57.120			JAN 1998	1998										4835							WOS:000071320500020		
J	Bloch, Immanuel; Dalibard, Jean; Zwerger, Wilhelm								Many-body physics with ultracold gases								REVIEWS OF MODERN PHYSICS				80	3			885	964		10.1103/RevModPhys.80.885			JUL-SEP 2008	2008										4573							WOS:000259377800004		
J	Bolotin, K. I.; Sikes, K. J.; Jiang, Z.; Klima, M.; Fudenberg, G.; Hone, J.; Kim, P.; Stormer, H. L.								Ultrahigh electron mobility in suspended graphene								SOLID STATE COMMUNICATIONS				146	9-10			351	355		10.1016/j.ssc.2008.02.024			JUN 2008	2008										4490							WOS:000256641500001		
J	Geim, A. K.; Grigorieva, I. V.								Van der Waals heterostructures								NATURE				499	7459			419	425		10.1038/nature12385			JUL 25 2013	2013										3870							WOS:000322157900029		
J	Allen, Matthew J.; Tung, Vincent C.; Kaner, Richard B.								Honeycomb Carbon: A Review of Graphene								CHEMICAL REVIEWS				110	1			132	145		10.1021/cr900070d			JAN 2010	2010										3833							WOS:000274255700006		
J	Dean, C. R.; Young, A. F.; Meric, I.; Lee, C.; Wang, L.; Sorgenfrei, S.; Watanabe, K.; Taniguchi, T.; Kim, P.; Shepard, K. L.; Hone, J.								Boron nitride substrates for high-quality graphene electronics								NATURE NANOTECHNOLOGY				5	10			722	726		10.1038/nnano.2010.172			OCT 2010	2010										3383							WOS:000282578000010		
J	BRENNER, DW								EMPIRICAL POTENTIAL FOR HYDROCARBONS FOR USE IN SIMULATING THE CHEMICAL VAPOR-DEPOSITION OF DIAMOND FILMS								PHYSICAL REVIEW B				42	15			9458	9471		10.1103/PhysRevB.42.9458			NOV 15 1990	1990										3238							WOS:A1990EK47300018		
J	Murray, CB; Kagan, CR; Bawendi, MG								Synthesis and characterization of monodisperse nanocrystals and close-packed nanocrystal assemblies								ANNUAL REVIEW OF MATERIALS SCIENCE				30				545	610		10.1146/annurev.matsci.30.1.545			2000	2000										3225							WOS:000089332400020		
J	Fleischhauer, M; Imamoglu, A; Marangos, JP								Electromagnetically induced transparency: Optics in coherent media								REVIEWS OF MODERN PHYSICS				77	2			633	673		10.1103/RevModPhys.77.633			APR 2005	2005										2916							WOS:000231523800005		
J	Balandin, Alexander A.								Thermal properties of graphene and nanostructured carbon materials								NATURE MATERIALS				10	8			569	581		10.1038/NMAT3064			AUG 2011	2011										2768							WOS:000293000000015		
J	Ramesh, R.; Spaldin, Nicola A.								Multiferroics: progress and prospects in thin films								NATURE MATERIALS				6	1			21	29		10.1038/nmat1805			JAN 2007	2007										2673							WOS:000243225400014		
J	Brenner, DW; Shenderova, OA; Harrison, JA; Stuart, SJ; Ni, B; Sinnott, SB								A second-generation reactive empirical bond order (REBO) potential energy expression for hydrocarbons								JOURNAL OF PHYSICS-CONDENSED MATTER				14	4			783	802	PII S0953-8984(02)31186-X	10.1088/0953-8984/14/4/312			FEB 4 2002	2002										2450							WOS:000174135200019		
J	ADACHI, S								GAAS, ALAS, AND ALXGA1-XAS - MATERIAL PARAMETERS FOR USE IN RESEARCH AND DEVICE APPLICATIONS								JOURNAL OF APPLIED PHYSICS				58	3			R1	R29		10.1063/1.336070			1985	1985										2366							WOS:A1985AND6400001		
J	Coey, JMD; Venkatesan, M; Fitzgerald, CB								Donor impurity band exchange in dilute ferromagnetic oxides								NATURE MATERIALS				4	2			173	179		10.1038/nmat1310			FEB 2005	2005										2340							WOS:000226749400024		
J	Lui, Chun Hung; Mak, Kin Fai; Shan, Jie; Heinz, Tony F.								Ultrafast Photoluminescence from Graphene								PHYSICAL REVIEW LETTERS				105	12					127404	10.1103/PhysRevLett.105.127404			SEP 16 2010	2010										2206							WOS:000282137400009		
J	Onida, G; Reining, L; Rubio, A								Electronic excitations: density-functional versus many-body Green's-function approaches								REVIEWS OF MODERN PHYSICS				74	2			601	659		10.1103/RevModPhys.74.601			APR 2002	2002										2205							WOS:000176677500007		
J	Das, A.; Pisana, S.; Chakraborty, B.; Piscanec, S.; Saha, S. K.; Waghmare, U. V.; Novoselov, K. S.; Krishnamurthy, H. R.; Geim, A. K.; Ferrari, A. C.; Sood, A. K.								Monitoring dopants by Raman scattering in an electrochemically top-gated graphene transistor								NATURE NANOTECHNOLOGY				3	4			210	215		10.1038/nnano.2008.67			APR 2008	2008										2169							WOS:000254744300012		
