PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Geim, A. K.; Novoselov, K. S.								The rise of graphene								NATURE MATERIALS				6	3			183	191		10.1038/nmat1849			MAR 2007	2007										25188							WOS:000244570700015		
J	Ferrari, A. C.; Meyer, J. C.; Scardaci, V.; Casiraghi, C.; Lazzeri, M.; Mauri, F.; Piscanec, S.; Jiang, D.; Novoselov, K. S.; Roth, S.; Geim, A. K.								Raman spectrum of graphene and graphene layers								PHYSICAL REVIEW LETTERS				97	18					187401	10.1103/PhysRevLett.97.187401			NOV 3 2006	2006										9189							WOS:000241757600056		
J	Hasan, M. Z.; Kane, C. L.								Colloquium: Topological insulators								REVIEWS OF MODERN PHYSICS				82	4			3045	3067		10.1103/RevModPhys.82.3045			NOV 8 2010	2010										8565							WOS:000283929800001		
J	Geim, A. K.								Graphene: Status and Prospects								SCIENCE				324	5934			1530	1534		10.1126/science.1158877			JUN 19 2009	2009										8173							WOS:000267130600034		
J	Radisavljevic, B.; Radenovic, A.; Brivio, J.; Giacometti, V.; Kis, A.								Single-layer MoS2 transistors								NATURE NANOTECHNOLOGY				6	3			147	150		10.1038/NNANO.2010.279			MAR 2011	2011										7391							WOS:000288003900006		
J	Balandin, Alexander A.; Ghosh, Suchismita; Bao, Wenzhong; Calizo, Irene; Teweldebrhan, Desalegne; Miao, Feng; Lau, Chun Ning								Superior thermal conductivity of single-layer graphene								NANO LETTERS				8	3			902	907		10.1021/nl0731872			MAR 2008	2008										7252							WOS:000253947400025		
J	Wang, Qing Hua; Kalantar-Zadeh, Kourosh; Kis, Andras; Coleman, Jonathan N.; Strano, Michael S.								Electronics and optoelectronics of two-dimensional transition metal dichalcogenides								NATURE NANOTECHNOLOGY				7	11			699	712		10.1038/NNANO.2012.193			NOV 2012	2012										6919							WOS:000310791900008		
J	Qi, Xiao-Liang; Zhang, Shou-Cheng								Topological insulators and superconductors								REVIEWS OF MODERN PHYSICS				83	4						10.1103/RevModPhys.83.1057			OCT 14 2011	2011										6050							WOS:000308825700001		
J	Burda, C; Chen, XB; Narayanan, R; El-Sayed, MA								Chemistry and properties of nanocrystals of different shapes								CHEMICAL REVIEWS				105	4			1025	1102		10.1021/cr030063a			APR 2005	2005										5619							WOS:000228412800002		
J	Zhu, Yanwu; Murali, Shanthi; Cai, Weiwei; Li, Xuesong; Suk, Ji Won; Potts, Jeffrey R.; Ruoff, Rodney S.								Graphene and Graphene Oxide: Synthesis, Properties, and Applications								ADVANCED MATERIALS				22	35			3906	3924		10.1002/adma.201001068			SEP 15 2010	2010										5279							WOS:000282910100001		
J	Imada, M; Fujimori, A; Tokura, Y								Metal-insulator transitions								REVIEWS OF MODERN PHYSICS				70	4			1039	1263		10.1103/RevModPhys.70.1039			OCT 1998	1998										4577							WOS:000077004600001		
J	Bonaccorso, F.; Sun, Z.; Hasan, T.; Ferrari, A. C.								Graphene photonics and optoelectronics								NATURE PHOTONICS				4	9			611	622		10.1038/NPHOTON.2010.186			SEP 2010	2010										4434							WOS:000281467900015		
J	HANGGI, P; TALKNER, P; BORKOVEC, M								REACTION-RATE THEORY - 50 YEARS AFTER KRAMERS								REVIEWS OF MODERN PHYSICS				62	2			251	341		10.1103/RevModPhys.62.251			APR 1990	1990										4348							WOS:A1990DJ00500001		
J	Chhowalla, Manish; Shin, Hyeon Suk; Eda, Goki; Li, Lain-Jong; Loh, Kian Ping; Zhang, Hua								The chemistry of two-dimensional layered transition metal dichalcogenide nanosheets								NATURE CHEMISTRY				5	4			263	275		10.1038/NCHEM.1589			APR 2013	2013										4132							WOS:000317182900009		
J	Reina, Alfonso; Jia, Xiaoting; Ho, John; Nezich, Daniel; Son, Hyungbin; Bulovic, Vladimir; Dresselhaus, Mildred S.; Kong, Jing								Large Area, Few-Layer Graphene Films on Arbitrary Substrates by Chemical Vapor Deposition								NANO LETTERS				9	1			30	35		10.1021/nl801827v			JAN 2009	2009										3898							WOS:000262519100006		
J	Geim, A. K.; Grigorieva, I. V.								Van der Waals heterostructures								NATURE				499	7459			419	425		10.1038/nature12385			JUL 25 2013	2013										3870							WOS:000322157900029		
J	Ferrari, Andrea C.								Raman spectroscopy of graphene and graphite: Disorder, electron-phonon coupling, doping and nonadiabatic effects								SOLID STATE COMMUNICATIONS				143	1-2			47	57		10.1016/j.ssc.2007.03.052			JUL 2007	2007										3842							WOS:000247947100009		
J	Allen, Matthew J.; Tung, Vincent C.; Kaner, Richard B.								Honeycomb Carbon: A Review of Graphene								CHEMICAL REVIEWS				110	1			132	145		10.1021/cr900070d			JAN 2010	2010										3833							WOS:000274255700006		
J	Kane, CL; Mele, EJ								Quantum spin Hall effect in graphene								PHYSICAL REVIEW LETTERS				95	22					226801	10.1103/PhysRevLett.95.226801			NOV 25 2005	2005										3774							WOS:000233458500054		
J	Han, Melinda Y.; Oezyilmaz, Barbaros; Zhang, Yuanbo; Kim, Philip								Energy band-gap engineering of graphene nanoribbons								PHYSICAL REVIEW LETTERS				98	20					206805	10.1103/PhysRevLett.98.206805			MAY 18 2007	2007										3633							WOS:000246624000056		
J	LEGGETT, AJ; CHAKRAVARTY, S; DORSEY, AT; FISHER, MPA; GARG, A; ZWERGER, W								DYNAMICS OF THE DISSIPATIVE 2-STATE SYSTEM								REVIEWS OF MODERN PHYSICS				59	1			1	85		10.1103/RevModPhys.59.1			JAN 1987	1987										3599							WOS:A1987G218600001		
J	Dean, C. R.; Young, A. F.; Meric, I.; Lee, C.; Wang, L.; Sorgenfrei, S.; Watanabe, K.; Taniguchi, T.; Kim, P.; Shepard, K. L.; Hone, J.								Boron nitride substrates for high-quality graphene electronics								NATURE NANOTECHNOLOGY				5	10			722	726		10.1038/nnano.2010.172			OCT 2010	2010										3383							WOS:000282578000010		
J	Schwierz, Frank								Graphene transistors								NATURE NANOTECHNOLOGY				5	7			487	496		10.1038/NNANO.2010.89			JUL 2010	2010										3241							WOS:000280529800009		
J	GLEITER, H								NANOCRYSTALLINE MATERIALS								PROGRESS IN MATERIALS SCIENCE				33	4			223	315		10.1016/0079-6425(89)90001-7			1989	1989										3224							WOS:A1989EF51900001		
J	FOILES, SM; BASKES, MI; DAW, MS								EMBEDDED-ATOM-METHOD FUNCTIONS FOR THE FCC METALS CU, AG, AU, NI, PD, PT, AND THEIR ALLOYS								PHYSICAL REVIEW B				33	12			7983	7991		10.1103/PhysRevB.33.7983			JUN 15 1986	1986										3046							WOS:A1986C899400011		
J	HEEGER, AJ; KIVELSON, S; SCHRIEFFER, JR; SU, WP								SOLITONS IN CONDUCTING POLYMERS								REVIEWS OF MODERN PHYSICS				60	3			781	850		10.1103/RevModPhys.60.781			JUL 1988	1988										2831							WOS:A1988P755400006		
J	Dagotto, E; Hotta, T; Moreo, A								Colossal magnetoresistant materials: The key role of phase separation								PHYSICS REPORTS-REVIEW SECTION OF PHYSICS LETTERS				344	1-3			1	153		10.1016/S0370-1573(00)00121-6			APR 2001	2001										2805							WOS:000168032900001		
