AUTHOR IDENTIFIERS: (E-8388-2011)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Synthesis and fabrication of high-performance n-type silicon nanowire transistors","Zheng, GF; Lu, W; Jin, S; Lieber, CM","","","","ADVANCED MATERIALS","NOV 4 2004","2004","16","21","","","","1890","+","","10.1002/adma.200400472","","","366","22.88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","29","46","35","33","33","29","30","19","27","25","18","13","11","6","0"
"High-Density Crossbar Arrays Based on a Si Memristive System","Jo, Sung Hyun; Kim, Kuk-Hwan; Lu, Wei","","","","NANO LETTERS","FEB 2009","2009","9","2","","","","870","874","","10.1021/nl8037689","","","352","32.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","21","33","31","43","52","35","33","41","40","16","0"
"Electrochemical dynamics of nanoscale metallic inclusions in dielectrics","Yang, Yuchao; Gao, Peng; Li, Linze; Pan, Xiaoqing; Tappertzhofen, Stefan; Choi, ShinHyun; Waser, Rainer; Valov, Ilia; Lu, Wei D.","","","","NATURE COMMUNICATIONS","JUN 2014","2014","5","","","","","","","4232","10.1038/ncomms5232","","","307","51.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","37","48","75","92","50","0"
"Real-time detection of electron tunnelling in a quantum dot","Lu, W; Ji, ZQ; Pfeiffer, L; West, KW; Rimberg, AJ","","","","NATURE","MAY 22 2003","2003","423","6938","","","","422","425","","10.1038/nature01642","","","282","16.59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","18","12","27","26","30","26","16","11","14","13","18","20","14","16","12","7","0"
"CMOS compatible nanoscale nonvolatile resistance, switching memory","Jo, Sung Hyun; Lu, Wei","","","","NANO LETTERS","FEB 2008","2008","8","2","","","","392","397","","10.1021/nl073225h","","","256","21.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","11","25","26","29","26","24","25","25","28","24","9","0"
"Fully transparent thin-film transistor devices based on SnO2 nanowires","Dattoli, Eric N.; Wan, Qing; Guo, Wei; Chen, Yanbin; Pan, Xiaoqing; Lu, Wei","","","","NANO LETTERS","AUG 2007","2007","7","8","","","","2463","2469","","10.1021/nl0712217","","","234","18.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","14","24","22","25","30","23","16","14","23","12","14","14","0"
"Mechanical Properties of Vapor-Liquid-Solid Synthesized Silicon Nanowires","Zhu, Yong; Xu, Feng; Qin, Qingquan; Fung, Wayne Y.; Lu, Wei","","","","NANO LETTERS","NOV 2009","2009","9","11","","","","3934","3939","","10.1021/nl902132w","","","232","21.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","31","28","21","22","32","32","18","22","14","0"
"Nanowire Transistor Performance Limits and Applications","Lu, Wei; Xie, Ping; Lieber, Charles M.","","","","IEEE TRANSACTIONS ON ELECTRON DEVICES","NOV 2008","2008","55","11","","","","2859","2876","","10.1109/TED.2008.2005158","","","208","17.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","20","21","22","21","30","15","22","18","15","12","0"
"Si/a-Si core/shell nanowires as nonvolatile crossbar switches","Dong, Yajie; Yu, Guihua; McAlpine, Michael C.; Lu, Wei; Lieber, Charles M.","","","","NANO LETTERS","FEB 2008","2008","8","2","","","","386","391","","10.1021/nl073224p","","","182","15.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","18","17","33","17","18","19","9","9","20","6","6","0"
"Synaptic behaviors and modeling of a metal oxide memristive device","Chang, Ting; Jo, Sung-Hyun; Kim, Kuk-Hwan; Sheridan, Patrick; Gaba, Siddharth; Lu, Wei","","","","APPLIED PHYSICS A-MATERIALS SCIENCE & PROCESSING","MAR 2011","2011","102","4","","","SI","857","863","","10.1007/s00339-011-6296-1","","","179","19.89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","8","21","21","28","26","25","30","18","0"
"Programmable Resistance Switching in Nanoscale Two-Terminal Devices","Jo, Sung Hyun; Kim, Kuk-Hwan; Lu, Wei","","","","NANO LETTERS","JAN 2009","2009","9","1","","","","496","500","","10.1021/nl803669s","","","173","15.73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","18","20","20","17","22","21","11","16","15","6","0"
"Comprehensive Physical Model of Dynamic Resistive Switching in an Oxide Memristor","Kim, Sungho; Choi, ShinHyun; Lu, Wei","","","","ACS NANO","MAR 2014","2014","8","3","","","","2369","2376","","10.1021/nn405827t","","","170","28.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","28","34","32","42","28","0"
"High-performance transparent conducting oxide nanowires","Wan, Qing; Dattoli, Eric N.; Fung, Wayne Y.; Guo, Wei; Chen, Yanbin; Pan, Xiaoqing; Lu, Wei","","","","NANO LETTERS","DEC 13 2006","2006","6","12","","","","2909","2915","","10.1021/nl062213d","","","164","11.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","9","15","16","25","18","12","15","13","10","8","7","7","0"
"Experimental Demonstration of a Second-Order Memristor and Its Ability to Biorealistically Implement Synaptic Plasticity","Kim, Sungho; Du, Chao; Sheridan, Patrick; Ma, Wen; Choi, ShinHyun; Lu, Wei D.","","","","NANO LETTERS","MAR 2015","2015","15","3","","","","2203","2211","","10.1021/acs.nanolett.5b00697","","","160","32.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","26","28","55","41","0"
"Sparse coding with memristor networks","Sheridan, Patrick M.; Cai, Fuxi; Du, Chao; Ma, Wen; Zhang, Zhengya; Lu, Wei D.","","","","NATURE NANOTECHNOLOGY","AUG 2017","2017","12","8","","","","784","+","","10.1038/NNANO.2017.83","","","140","46.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","7","74","58","0"
"Observation of Conductance Quantization in Oxide-Based Resistive Switching Memory","Zhu, Xiaojian; Su, Wenjing; Liu, Yiwei; Hu, Benlin; Pan, Liang; Lu, Wei; Zhang, Jiandi; Li, Run-Wei","","","","ADVANCED MATERIALS","AUG 2 2012","2012","24","29","","","","3941","3946","","10.1002/adma.201201506","","","137","17.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","24","25","10","27","20","17","11","0"
"Nanoscale resistive switching devices: mechanisms and modeling","Yang, Yuchao; Lu, Wei","","","","NANOSCALE","2013","2013","5","21","","","","10076","10092","","10.1039/c3nr03472k","","","136","19.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10","23","32","28","24","18","0"
"Coherent single charge transport in molecular-scale silicon nanowires","Zhong, ZH; Fang, Y; Lu, W; Lieber, CM","","","","NANO LETTERS","JUN 2005","2005","5","6","","","","1143","1146","","10.1021/nl050783s","","","131","8.73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","12","17","20","12","6","10","4","7","7","10","11","4","4","3","0"
"Biorealistic Implementation of Synaptic Functions with Oxide Memristors through Internal Ionic Dynamics","Du, Chao; Ma, Wen; Chang, Ting; Sheridan, Patrick; Lu, Wei D.","","","","ADVANCED FUNCTIONAL MATERIALS","JUL 15 2015","2015","25","27","","","","4290","4299","","10.1002/adfm.201501427","","","125","25.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","18","31","49","23","0"
"Stochastic memristive devices for computing and neuromorphic applications","Gaba, Siddharth; Sheridan, Patrick; Zhou, Jiantao; Choi, Shinhyun; Lu, Wei","","","","NANOSCALE","2013","2013","5","13","","","","5872","5878","","10.1039/c3nr01176c","","","125","17.86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","14","20","19","27","25","18","0"
"Controlled 3D Buckling of Silicon Nanowires for Stretchable Electronics","Xu, Feng; Lu, Wei; Zhu, Yong","","","","ACS NANO","JAN 2011","2011","5","1","","","","672","678","","10.1021/nn103189z","","","125","13.89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","12","9","15","14","13","20","18","19","0"
"Complementary resistive switching in tantalum oxide-based resistive memory devices","Yang, Yuchao; Sheridan, Patrick; Lu, Wei","","","","APPLIED PHYSICS LETTERS","MAY 14 2012","2012","100","20","","","","","","203112","10.1063/1.4719198","","","121","15.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","15","21","16","21","22","16","9","0"
"Resistance switching in polycrystalline BiFeO3 thin films","Yin, Kuibo; Li, Mi; Liu, Yiwei; He, Congli; Zhuge, Fei; Chen, Bin; Lu, Wei; Pan, Xiaoqing; Li, Run-Wei","","","","APPLIED PHYSICS LETTERS","JUL 26 2010","2010","97","4","","","","","","042101","10.1063/1.3467838","","","118","11.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7","12","15","24","22","14","8","12","3","0"
"Oxide Heterostructure Resistive Memory","Yang, Yuchao; Choi, ShinHyun; Lu, Wei","","","","NANO LETTERS","JUN 2013","2013","13","6","","","","2908","2915","","10.1021/nl401287w","","","117","16.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","26","17","21","24","18","8","0"
