PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Miroshnichenko, Andrey E.; Flach, Sergej; Kivshar, Yuri S.								Fano resonances in nanoscale structures								REVIEWS OF MODERN PHYSICS				82	3			2257	2298		10.1103/RevModPhys.82.2257			AUG 11 2010	2010										1438							WOS:000280849200001		
J	Yang, J. Joshua; Strukov, Dmitri B.; Stewart, Duncan R.								Memristive devices for computing								NATURE NANOTECHNOLOGY				8	1			13	24		10.1038/NNANO.2012.240			JAN 2013	2013										1406							WOS:000312894500006		
J	BECKE, AD								DENSITY FUNCTIONAL CALCULATIONS OF MOLECULAR-BOND ENERGIES								JOURNAL OF CHEMICAL PHYSICS				84	8			4524	4529		10.1063/1.450025			APR 15 1986	1986										1393							WOS:A1986A877800052		
J	Jiao, Yan; Zheng, Yao; Jaroniec, Mietek; Qiao, Shi Zhang								Design of electrocatalysts for oxygen- and hydrogen-involving energy conversion reactions								CHEMICAL SOCIETY REVIEWS				44	8			2060	2086		10.1039/c4cs00470a			2015	2015										1310							WOS:000352899500002		
J	EICHKORN, K; TREUTLER, O; OHM, H; HASER, M; AHLRICHS, R								AUXILIARY BASIS-SETS TO APPROXIMATE COULOMB POTENTIALS (VOL 240, PG 283, 1995)								CHEMICAL PHYSICS LETTERS				242	6			652	660		10.1016/0009-2614(95)00838-U			SEP 1 1995	1995										1306							WOS:A1995RT13600020		
J	MORSE, MD								CLUSTERS OF TRANSITION-METAL ATOMS								CHEMICAL REVIEWS				86	6			1049	1109		10.1021/cr00076a005			DEC 1986	1986										1255							WOS:A1986F459800005		
J	Johnston, David C.								The puzzle of high temperature superconductivity in layered iron pnictides and chalcogenides								ADVANCES IN PHYSICS				59	6			803	1061	PII 927730316	10.1080/00018732.2010.513480			2010	2010										1220							WOS:000282683200001		
J	Hwang, H. Y.; Iwasa, Y.; Kawasaki, M.; Keimer, B.; Nagaosa, N.; Tokura, Y.								Emergent phenomena at oxide interfaces								NATURE MATERIALS				11	2			103	113		10.1038/NMAT3223			FEB 2012	2012										1211							WOS:000299428700008		
J	ROSE, JH; SMITH, JR; GUINEA, F; FERRANTE, J								UNIVERSAL FEATURES OF THE EQUATION OF STATE OF METALS								PHYSICAL REVIEW B				29	6			2963	2969		10.1103/PhysRevB.29.2963			1984	1984										1198							WOS:A1984SJ11000013		
J	Szot, K; Speier, W; Bihlmayer, G; Waser, R								Switching the electrical resistance of individual dislocations in single-crystalline SrTiO3								NATURE MATERIALS				5	4			312	320		10.1038/nmat1614			APR 2006	2006										1182							WOS:000236530400023		
J	Agrait, N; Yeyati, AL; van Ruitenbeek, JM								Quantum properties of atomic-sized conductors								PHYSICS REPORTS-REVIEW SECTION OF PHYSICS LETTERS				377	2-3			81	279		10.1016/S0370-1573(02)00633-6			APR 2003	2003										1168							WOS:000181829700001		
J	VERSLUIS, L; ZIEGLER, T								THE DETERMINATION OF MOLECULAR-STRUCTURES BY DENSITY FUNCTIONAL THEORY - THE EVALUATION OF ANALYTICAL ENERGY GRADIENTS BY NUMERICAL-INTEGRATION								JOURNAL OF CHEMICAL PHYSICS				88	1			322	328		10.1063/1.454603			JAN 1 1988	1988										1116							WOS:A1988L522000040		
J	Liu, Gang; Niu, Ping; Sun, Chenghua; Smith, Sean C.; Chen, Zhigang; Lu, Gao Qing (Max); Cheng, Hui-Ming								Unique Electronic Structure Induced High Photoreactivity of Sulfur-Doped Graphitic C3N4								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				132	33			11642	11648		10.1021/ja103798k			AUG 25 2010	2010										1111							WOS:000281066400051		
J	Bisi, O; Ossicini, S; Pavesi, L								Porous silicon: a quantum sponge structure for silicon based optoelectronics								SURFACE SCIENCE REPORTS				38	1-3			1	126		10.1016/S0167-5729(99)00012-6			2000	2000										1102							WOS:000086640700001		
J	VandeVondele, Joost; Hutter, Juerg								Gaussian basis sets for accurate calculations on molecular systems in gas and condensed phases								JOURNAL OF CHEMICAL PHYSICS				127	11					114105	10.1063/1.2770708			SEP 21 2007	2007										1077							WOS:000249667400011		
J	Wong, H. -S. Philip; Lee, Heng-Yuan; Yu, Shimeng; Chen, Yu-Sheng; Wu, Yi; Chen, Pang-Shiu; Lee, Byoungil; Chen, Frederick T.; Tsai, Ming-Jinn								Metal-Oxide RRAM								PROCEEDINGS OF THE IEEE				100	6			1951	1970		10.1109/JPROC.2012.2190369			JUN 2012	2012										1068							WOS:000309840600006		
J	HALPERIN, WP								QUANTUM SIZE EFFECTS IN METAL PARTICLES								REVIEWS OF MODERN PHYSICS				58	3			533	606		10.1103/RevModPhys.58.533			JUL 1986	1986										1060							WOS:A1986D812000002		
J	Cygan, RT; Liang, JJ; Kalinichev, AG								Molecular models of hydroxide, oxyhydroxide, and clay phases and the development of a general force field								JOURNAL OF PHYSICAL CHEMISTRY B				108	4			1255	1266		10.1021/jp0363287			JAN 29 2004	2004										1001							WOS:000188535700014		
J	Granqvist, Claes G.								Transparent conductors as solar energy materials: A panoramic review								SOLAR ENERGY MATERIALS AND SOLAR CELLS				91	17			1529	1598		10.1016/j.solmat.2007.04.031			OCT 15 2007	2007										994							WOS:000249835800001		
J	Sundaresan, A.; Bhargavi, R.; Rangarajan, N.; Siddesh, U.; Rao, C. N. R.								Ferromagnetism as a universal feature of nanoparticles of the otherwise nonmagnetic oxides								PHYSICAL REVIEW B				74	16					161306	10.1103/PhysRevB.74.161306			OCT 2006	2006										981							WOS:000241723700012		
J	Yang, Hua Gui; Liu, Gang; Qiao, Shi Zhang; Sun, Cheng Hua; Jin, Yong Gang; Smith, Sean Campbell; Zou, Jin; Cheng, Hui Ming; Lu, Gao Qing (Max)								Solvothermal Synthesis and Photoreactivity of Anatase TiO2 Nanosheets with Dominant {001} Facets								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				131	11			4078	4083		10.1021/ja808790p			MAR 25 2009	2009										969							WOS:000264792700067		
J	Jungwirth, T.; Sinova, Jairo; Masek, J.; Kucera, J.; MacDonald, A. H.								Theory of ferromagnetic (III,Mn)V semiconductors								REVIEWS OF MODERN PHYSICS				78	3			809	864		10.1103/RevModPhys.78.809			JUL-SEP 2006	2006										960							WOS:000240875200004		
J	Leenaerts, O.; Partoens, B.; Peeters, F. M.								Adsorption of H(2)O, NH(3), CO, NO(2), and NO on graphene: A first-principles study								PHYSICAL REVIEW B				77	12					125416	10.1103/PhysRevB.77.125416			MAR 2008	2008										947							WOS:000254543000133		
J	Cramer, Christopher J.; Truhlar, Donald G.								Density functional theory for transition metals and transition metal chemistry								PHYSICAL CHEMISTRY CHEMICAL PHYSICS				11	46			10757	10816		10.1039/b907148b			2009	2009										944							WOS:000271978500001		
J	Ma, DDD; Lee, CS; Au, FCK; Tong, SY; Lee, ST								Small-diameter silicon nanowire surfaces								SCIENCE				299	5614			1874	1877		10.1126/science.1080313			MAR 21 2003	2003										944							WOS:000181669700040		
J	Paglione, Johnpierre; Greene, Richard L.								High-temperature superconductivity in iron-based materials								NATURE PHYSICS				6	9			645	658		10.1038/NPHYS1759			SEP 10 2010	2010										943							WOS:000281540200011		
J	Klamt, A; Jonas, V; Burger, T; Lohrenz, JCW								Refinement and parametrization of COSMO-RS								JOURNAL OF PHYSICAL CHEMISTRY A				102	26			5074	5085		10.1021/jp980017s			JUN 25 1998	1998										942							WOS:000074589900016		
J	Stewart, G. R.								Superconductivity in iron compounds								REVIEWS OF MODERN PHYSICS				83	4			1589	1652		10.1103/RevModPhys.83.1589			DEC 13 2011	2011										930							WOS:000298133800001		
J	ANDZELM, J; WIMMER, E								DENSITY FUNCTIONAL GAUSSIAN-TYPE-ORBITAL APPROACH TO MOLECULAR GEOMETRIES, VIBRATIONS, AND REACTION ENERGIES								JOURNAL OF CHEMICAL PHYSICS				96	2			1280	1303		10.1063/1.462165			JAN 15 1992	1992										929							WOS:A1992GZ91300048		
J	Blum, Volker; Gehrke, Ralf; Hanke, Felix; Havu, Paula; Havu, Ville; Ren, Xinguo; Reuter, Karsten; Scheffler, Matthias								Ab initio molecular simulations with numeric atom-centered orbitals								COMPUTER PHYSICS COMMUNICATIONS				180	11			2175	2196		10.1016/j.cpc.2009.06.022			NOV 2009	2009										924							WOS:000273363700014		
J	Zhao, JJ; Buldum, A; Han, J; Lu, JP								Gas molecule adsorption in carbon nanotubes and nanotube bundles								NANOTECHNOLOGY				13	2			195	200	PII S0957-4484(02)30254-X	10.1088/0957-4484/13/2/312			APR 2002	2002										913							WOS:000175498800014		
J	DELERUE, C; ALLAN, G; LANNOO, M								THEORETICAL ASPECTS OF THE LUMINESCENCE OF POROUS SILICON								PHYSICAL REVIEW B				48	15			11024	11036		10.1103/PhysRevB.48.11024			OCT 15 1993	1993										870							WOS:A1993MD74500043		
J	Enkovaara, J.; Rostgaard, C.; Mortensen, J. J.; Chen, J.; Dulak, M.; Ferrighi, L.; Gavnholt, J.; Glinsvad, C.; Haikola, V.; Hansen, H. A.; Kristoffersen, H. H.; Kuisma, M.; Larsen, A. H.; Lehtovaara, L.; Ljungberg, M.; Lopez-Acevedo, O.; Moses, P. G.; Ojanen, J.; Olsen, T.; Petzold, V.; Romero, N. A.; Stausholm-Moller, J.; Strange, M.; Tritsaris, G. A.; Vanin, M.; Walter, M.; Hammer, B.; Hakkinen, H.; Madsen, G. K. H.; Nieminen, R. M.; Norskov, J. K.; Puska, M.; Rantala, T. T.; Schiotz, J.; Thygesen, K. S.; Jacobsen, K. W.								Electronic structure calculations with GPAW: a real-space implementation of the projector augmented-wave method								JOURNAL OF PHYSICS-CONDENSED MATTER				22	25					253202	10.1088/0953-8984/22/25/253202			JUN 30 2010	2010										868							WOS:000278613100002		
J	Venkatesan, M; Fitzgerald, CB; Lunney, JG; Coey, JMD								Anisotropic ferromagnetism in substituted zinc oxide								PHYSICAL REVIEW LETTERS				93	17					177206	10.1103/PhysRevLett.93.177206			OCT 22 2004	2004										868							WOS:000224662700074		
J	Yoffe, AD								Semiconductor quantum dots and related systems: electronic, optical, luminescence and related properties of low dimensional systems								ADVANCES IN PHYSICS				50	1			1	208		10.1080/00018730010006608			JAN 2001	2001										858							WOS:000165958700001		
J	Gong, Xiong; Tong, Minghong; Xia, Yangjun; Cai, Wanzhu; Moon, Ji Sun; Cao, Yong; Yu, Gang; Shieh, Chan-Long; Nilsson, Boo; Heeger, Alan J.								High-Detectivity Polymer Photodetectors with Spectral Response from 300 nm to 1450 nm								SCIENCE				325	5948			1665	1667		10.1126/science.1176706			SEP 25 2009	2009										831							WOS:000270131800038		
J	Frenking, G; Frohlich, N								The nature of the bonding in transition-metal compounds								CHEMICAL REVIEWS				100	2			717	774		10.1021/cr980401l			FEB 2000	2000										830							WOS:000085319500011		
J	Mannhart, J.; Schlom, D. G.								Oxide Interfaces-An Opportunity for Electronics								SCIENCE				327	5973			1607	1611		10.1126/science.1181862			MAR 26 2010	2010										813							WOS:000275970600033		
J	Chermette, H								Chemical reactivity indexes in density functional theory								JOURNAL OF COMPUTATIONAL CHEMISTRY				20	1			129	154		10.1002/(SICI)1096-987X(19990115)20:1<129::AID-JCC13>3.3.CO;2-1			JAN 15 1999	1999										805							WOS:000077747900013		
J	Korotcenkov, G.								Metal oxides for solid-state gas sensors: What determines our choice?								MATERIALS SCIENCE AND ENGINEERING B-SOLID STATE MATERIALS FOR ADVANCED TECHNOLOGY				139	1			1	23		10.1016/j.mseb.2007.01.044			APR 25 2007	2007										802							WOS:000246348600001		
J	GATES, BC								SUPPORTED METAL-CLUSTERS - SYNTHESIS, STRUCTURE, AND CATALYSIS								CHEMICAL REVIEWS				95	3			511	522		10.1021/cr00035a003			MAY 1995	1995										789							WOS:A1995QX74300003		
J	BOERRIGTER, PM; VELDE, GT; BAERENDS, EJ								3-DIMENSIONAL NUMERICAL-INTEGRATION FOR ELECTRONIC-STRUCTURE CALCULATIONS								INTERNATIONAL JOURNAL OF QUANTUM CHEMISTRY				33	2			87	113		10.1002/qua.560330204			FEB 1988	1988										776							WOS:A1988M032000003		
J	Lippert, G; Hutter, J; Parrinello, M								A hybrid Gaussian and plane wave density functional scheme								MOLECULAR PHYSICS				92	3			477	487		10.1080/00268979709482119			OCT 20 1997	1997										770							WOS:A1997YC60700017		
J	Gutierrez, Humberto R.; Perea-Lopez, Nestor; Elias, Ana Laura; Berkdemir, Ayse; Wang, Bei; Lv, Ruitao; Lopez-Urias, Florentino; Crespi, Vincent H.; Terrones, Humberto; Terrones, Mauricio								Extraordinary Room-Temperature Photoluminescence in Triangular WS2 Monolayers								NANO LETTERS				13	8			3447	3454		10.1021/nl3026357			AUG 2013	2013										767							WOS:000323241000001		
J	Ruiz, E; Alemany, P; Alvarez, S; Cano, J								Toward the prediction of magnetic coupling in molecular systems: Hydroxo- and alkoxo-bridged Cu(II) binuclear complexes								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				119	6			1297	1303		10.1021/ja961199b			FEB 12 1997	1997										763							WOS:A1997WH32600014		
J	PUSKA, MJ; NIEMINEN, RM								THEORY OF POSITRONS IN SOLIDS AND ON SOLID-SURFACES								REVIEWS OF MODERN PHYSICS				66	3			841	897		10.1103/RevModPhys.66.841			JUL 1994	1994										758							WOS:A1994PG73600005		
J	Reineke, TM; Eddaoudi, M; Fehr, M; Kelley, D; Yaghi, OM								From condensed lanthanide coordination solids to microporous frameworks having accessible metal sites								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				121	8			1651	1657		10.1021/ja983577d			MAR 3 1999	1999										752							WOS:000079014500004		
J	Wehling, T. O.; Novoselov, K. S.; Morozov, S. V.; Vdovin, E. E.; Katsnelson, M. I.; Geim, A. K.; Lichtenstein, A. I.								Molecular doping of graphene								NANO LETTERS				8	1			173	177		10.1021/nL072364w			JAN 2008	2008										738							WOS:000252257700031		
J	Hirschman, KD; Tsybeskov, L; Duttagupta, SP; Fauchet, PM								Silicon-based visible light-emitting devices integrated into microelectronic circuits								NATURE				384	6607			338	341		10.1038/384338a0			NOV 28 1996	1996										734							WOS:A1996VV27100042		
J	Caviglia, A. D.; Gariglio, S.; Reyren, N.; Jaccard, D.; Schneider, T.; Gabay, M.; Thiel, S.; Hammerl, G.; Mannhart, J.; Triscone, J. -M.								Electric field control of the LaAlO(3)/SrTiO(3) interface ground state								NATURE				456	7222			624	627		10.1038/nature07576			DEC 4 2008	2008										717							WOS:000261340000037		
J	YANG, WT								DIRECT CALCULATION OF ELECTRON-DENSITY IN DENSITY-FUNCTIONAL THEORY								PHYSICAL REVIEW LETTERS				66	11			1438	1441		10.1103/PhysRevLett.66.1438			MAR 18 1991	1991										717							WOS:A1991FB93700015		
J	Ganduglia-Pirovano, M. Veronica; Hofmann, Alexander; Sauer, Joachim								Oxygen vacancies in transition metal and rare earth oxides: Current state of understanding and remaining challenges								SURFACE SCIENCE REPORTS				62	6			219	270		10.1016/j.surfrep.2007.03.002			JUN 30 2007	2007										715							WOS:000247734100001		
J	Freysoldt, Christoph; Grabowski, Blazej; Hickel, Tilmann; Neugebauer, Joerg; Kresse, Georg; Janotti, Anderson; Van de Walle, Chris G.								First-principles calculations for point defects in solids								REVIEWS OF MODERN PHYSICS				86	1						10.1103/RevModPhys.86.253			MAR 28 2014	2014										705							WOS:000334225600001		
J	Ni, Zeyuan; Liu, Qihang; Tang, Kechao; Zheng, Jiaxin; Zhou, Jing; Qin, Rui; Gao, Zhengxiang; Yu, Dapeng; Lu, Jing								Tunable Bandgap in Silicene and Germanene								NANO LETTERS				12	1			113	118		10.1021/nl203065e			JAN 2012	2012										704							WOS:000298943100020		
J	Fernandez-Garcia, M; Martinez-Arias, A; Hanson, JC; Rodriguez, JA								Nanostructured oxides in chemistry: Characterization and properties								CHEMICAL REVIEWS				104	9			4063	4104		10.1021/cr030032f			SEP 2004	2004										671							WOS:000223812900010		
J	Manoharan, HC; Lutz, CP; Eigler, DM								Quantum mirages formed by coherent projection of electronic structure								NATURE				403	6769			512	515		10.1038/35000508			FEB 3 2000	2000										662							WOS:000085227300040		
J	Rodriguez, J. A.; Ma, S.; Liu, P.; Hrbek, J.; Evans, J.; Perez, M.								Activity of CeOx and TiOx nanoparticles grown on Au(111) in the water-gas shift reaction								SCIENCE				318	5857			1757	1760		10.1126/science.1150038			DEC 14 2007	2007										644							WOS:000251616800035		
J	Pan, H.; Yi, J. B.; Shen, L.; Wu, R. Q.; Yang, J. H.; Lin, J. Y.; Feng, Y. P.; Ding, J.; Van, L. H.; Yin, J. H.								Room-temperature ferromagnetism in carbon-doped ZnO								PHYSICAL REVIEW LETTERS				99	12					127201	10.1103/PhysRevLett.99.127201			SEP 21 2007	2007										644							WOS:000249668000071		
J	Mullins, DR; Overbury, SH; Huntley, DR								Electron spectroscopy of single crystal and polycrystalline cerium oxide surfaces								SURFACE SCIENCE				409	2			307	319		10.1016/S0039-6028(98)00257-X			JUL 1 1998	1998										641							WOS:000074906200019		
J	Kendall, RA; Apra, E; Bernholdt, DE; Bylaska, EJ; Dupuis, M; Fann, GI; Harrison, RJ; Ju, JL; Nichols, JA; Nieplocha, J; Straatsma, TP; Windus, TL; Wong, AT								High performance computational chemistry: An overview of NWChem a distributed parallel application								COMPUTER PHYSICS COMMUNICATIONS				128	1-2			260	283		10.1016/S0010-4655(00)00065-5			JUN 2000	2000										638							WOS:000087769100019		
J	PARR, RG; YANG, WT								DENSITY-FUNCTIONAL THEORY OF THE ELECTRONIC-STRUCTURE OF MOLECULES								ANNUAL REVIEW OF PHYSICAL CHEMISTRY				46				701	728		10.1146/annurev.pc.46.100195.003413			1995	1995										634							WOS:A1995TF48600025		
J	Kahn, O								Chemistry and physics of supramolecular magnetic materials								ACCOUNTS OF CHEMICAL RESEARCH				33	10			647	657		10.1021/ar9703138			OCT 2000	2000										622							WOS:000090111200001		
J	Hains, Alexander W.; Liang, Ziqi; Woodhouse, Michael A.; Gregg, Brian A.								Molecular Semiconductors in Organic Photovoltaic Cells								CHEMICAL REVIEWS				110	11			6689	6735		10.1021/cr9002984			NOV 2010	2010										620							WOS:000284134300008		
J	ANDZELM, J; KOLMEL, C; KLAMT, A								INCORPORATION OF SOLVENT EFFECTS INTO DENSITY-FUNCTIONAL CALCULATIONS OF MOLECULAR-ENERGIES AND GEOMETRIES								JOURNAL OF CHEMICAL PHYSICS				103	21			9312	9320		10.1063/1.469990			DEC 1 1995	1995										619							WOS:A1995TF80800019		
J	Sherwood, P; de Vries, AH; Guest, MF; Schreckenbach, G; Catlow, CRA; French, SA; Sokol, AA; Bromley, ST; Thiel, W; Turner, AJ; Billeter, S; Terstegen, F; Thiel, S; Kendrick, J; Rogers, SC; Casci, J; Watson, M; King, F; Karlsen, E; Sjovoll, M; Fahmi, A; Schafer, A; Lennartz, C								QUASI: A general purpose implementation of the QM/MM approach and its application to problems in catalysis								JOURNAL OF MOLECULAR STRUCTURE-THEOCHEM				632				1	28		10.1016/S0166-1280(03)00285-9			AUG 1 2003	2003										610							WOS:000185399100002		
J	Klamt, A; Eckert, F								COSMO-RS: a novel and efficient method for the a priori prediction of thermophysical data of liquids								FLUID PHASE EQUILIBRIA				172	1			43	72		10.1016/S0378-3812(00)00357-5			JUN 28 2000	2000										605							WOS:000088964300003		
J	Kong, J; White, CA; Krylov, AI; Sherrill, D; Adamson, RD; Furlani, TR; Lee, MS; Lee, AM; Gwaltney, SR; Adams, TR; Ochsenfeld, C; Gilbert, ATB; Kedziora, GS; Rassolov, VA; Maurice, DR; Nair, N; Shao, YH; Besley, NA; Maslen, PE; Dombroski, JP; Daschel, H; Zhang, WM; Korambath, PP; Baker, J; Byrd, EFC; Van Voorhis, T; Oumi, M; Hirata, S; Hsu, CP; Ishikawa, N; Florian, J; Warshel, A; Johnson, BG; Gill, PMW; Head-Gordon, M; Pople, JA								Q-chem 2.0: A high-performance ab initio electronic structure program package								JOURNAL OF COMPUTATIONAL CHEMISTRY				21	16			1532	1548		10.1002/1096-987X(200012)21:16<1532::AID-JCC10>3.0.CO;2-W			DEC 2000	2000										596							WOS:000165132900011		
J	Klimes, Jiri; Michaelides, Angelos								Perspective: Advances and challenges in treating van der Waals dispersion forces in density functional theory								JOURNAL OF CHEMICAL PHYSICS				137	12					120901	10.1063/1.4754130			SEP 28 2012	2012										595							WOS:000309428500001		
J	SOSA, C; ANDZELM, J; ELKIN, BC; WIMMER, E; DOBBS, KD; DIXON, DA								A LOCAL DENSITY FUNCTIONAL-STUDY OF THE STRUCTURE AND VIBRATIONAL FREQUENCIES OF MOLECULAR TRANSITION-METAL COMPOUNDS								JOURNAL OF PHYSICAL CHEMISTRY				96	16			6630	6636		10.1021/j100195a022			AUG 6 1992	1992										584							WOS:A1992JH64000022		
J	Alabugin, IV; Manoharan, M; Peabody, S; Weinhold, F								Electronic basis of improper hydrogen bonding: A subtle balance of hyperconjugation and rehybridization								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				125	19			5973	5987		10.1021/ja034656e			MAY 14 2003	2003										580							WOS:000182769400071		
J	Kauffman, Douglas R.; Star, Alexander								Carbon nanotube gas and vapor sensors								ANGEWANDTE CHEMIE-INTERNATIONAL EDITION				47	35			6550	6570		10.1002/anie.200704488			2008	2008										578							WOS:000258706600005		
