AUTHOR: (Capasso, Federico)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Multiwavelength achromatic metasurfaces by dispersive phase compensation","Aieta, Francesco; Kats, Mikhail A.; Genevet, Patrice; Capasso, Federico","","","","SCIENCE","MAR 20 2015","2015","347","6228","","","","1342","1345","","10.1126/science.aaa2494","","","398","79.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","89","123","114","47"
"Quantum cascade lasers in chemical physics","Curl, Robert F.; Capasso, Federico; Gmachl, Claire; Kosterev, Anatoliy A.; McManus, Barry; Lewicki, Rafal; Pusharsky, Michael; Wysocki, Gerard; Tittel, Frank K.","","","","CHEMICAL PHYSICS LETTERS","FEB 25 2010","2010","487","1-3","","","","1","18","","10.1016/j.cplett.2009.12.073","","","377","37.70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","36","57","57","46","34","29","41","45","15"
"Measured long-range repulsive Casimir-Lifshitz forces","Munday, J. N.; Capasso, Federico; Parsegian, V. Adrian","","","","NATURE","JAN 8 2009","2009","457","7226","","","","170","173","","10.1038/nature07610","","","355","32.27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","62","39","31","27","30","33","33","25","29","17"
"Ultra-thin plasmonic optical vortex plate based on phase discontinuities","Genevet, Patrice; Yu, Nanfang; Aieta, Francesco; Lin, Jiao; Kats, Mikhail A.; Blanchard, Romain; Scully, Marlan O.; Gaburro, Zeno; Capasso, Federico","","","","APPLIED PHYSICS LETTERS","JAN 2 2012","2012","100","1","","","","","","013101","10.1063/1.3673334","","","316","39.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","28","36","54","49","63","46","25"
"Broad Electrical Tuning of Graphene-Loaded Plasmonic Antennas","Yao, Yu; Kats, Mikhail A.; Genevet, Patrice; Yu, Nanfang; Song, Yi; Kong, Jing; Capasso, Federico","","","","NANO LETTERS","MAR 2013","2013","13","3","","","","1257","1264","","10.1021/nl3047943","","","310","44.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","51","52","63","49","59","26"
"Plasmonic laser antenna","Cubukcu, Ertugrul; Kort, Eric A.; Crozier, Kenneth B.; Capasso, Federico","","","","APPLIED PHYSICS LETTERS","AUG 28 2006","2006","89","9","","","","","","093120","10.1063/1.2339286","","","303","21.64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","19","45","32","27","37","33","27","27","17","14","11","6","6"
"Ultra-thin perfect absorber employing a tunable phase change material","Kats, Mikhail A.; Sharma, Deepika; Lin, Jiao; Genevet, Patrice; Blanchard, Romain; Yang, Zheng; Qazilbash, M. Mumtaz; Basov, D. N.; Ramanathan, Shriram; Capasso, Federico","","","","APPLIED PHYSICS LETTERS","NOV 26 2012","2012","101","22","","","","","","221101","10.1063/1.4767646","","","294","36.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","46","50","51","54","57","21"
"Out-of-Plane Reflection and Refraction of Light by Anisotropic Optical Antenna Metasurfaces with Phase Discontinuities","Aieta, Francesco; Genevet, Patrice; Yu, Nanfang; Kats, Mikhail A.; Gaburro, Zeno; Capasso, Federico","","","","NANO LETTERS","MAR 2012","2012","12","3","","","","1702","1706","","10.1021/nl300204s","","","292","36.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","25","33","47","50","54","50","20"
"Fano-like Interference in Self-Assembled Plasmonic Quadrumer Clusters","Fan, Jonathan A.; Bao, Kui; Wu, Chihhui; Bao, Jiming; Bardhan, Rizia; Halas, Naomi J.; Manoharan, Vinothan N.; Shvets, Gennady; Nordlander, Peter; Capasso, Federico","","","","NANO LETTERS","NOV 2010","2010","10","11","","","","4680","4685","","10.1021/nl1029732","","","253","25.30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","29","36","34","33","29","28","24","14"
"Optical properties of rotationally twinned InP nanowire heterostructures","Bao, Jiming; Bell, David C.; Capasso, Federico; Wagner, Jakob B.; Martensson, Thomas; Tragardh, Johanna; Samuelson, Lars","","","","NANO LETTERS","MAR 2008","2008","8","3","","","","836","841","","10.1021/nl072921e","","","252","21.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","24","34","30","24","31","24","26","19","13","12","8"
"Electrically Tunable Metasurface Perfect Absorbers for Ultrathin Mid-Infrared Optical Modulators","Yao, Yu; Shankar, Raji; Kats, Mikhail A.; Song, Yi; Kong, Jing; Loncar, Marko; Capasso, Federico","","","","NANO LETTERS","NOV 2014","2014","14","11","","","","6526","6532","","10.1021/nl503104n","","","245","40.83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","45","52","90","41"
"The Casimir effect in microstructured geometries","Rodriguez, Alejandro W.; Capasso, Federico; Johnson, Steven G.","","","","NATURE PHOTONICS","APR 2011","2011","5","4","","","","211","221","","10.1038/NPHOTON.2011.39","","","237","26.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","21","43","34","33","33","32","18","13"
"Recent advances in planar optics: from plasmonic to dielectric metasurfaces","Genevet, Patrice; Capasso, Federico; Aieta, Francesco; Khorasaninejad, Mohammadreza; Devlin, Robert","","","","OPTICA","JAN 20 2017","2017","4","1","","","","139","152","","10.1364/OPTICA.4.000139","","","209","69.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45","105","59"
"Single p-type/intrinsic/n-type silicon nanowires as nanoscale avalanche photodetectors","Yang, Chen; Barrelet, Carl J.; Capasso, Federico; Lieber, Charles M.","","","","NANO LETTERS","DEC 13 2006","2006","6","12","","","","2929","2934","","10.1021/nl062314b","","","202","14.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","15","22","20","28","21","11","19","14","11","17","8","9"
"Designer spoof surface plasmon structures collimate terahertz laser beams","Yu, Nanfang; Wang, Qi Jie; Kats, Mikhail A.; Fan, Jonathan A.; Khanna, Suraj P.; Li, Lianhe; Davies, A. Giles; Linfield, Edmund H.; Capasso, Federico","","","","NATURE MATERIALS","SEP 2010","2010","9","9","","","","730","735","","10.1038/NMAT2822","","","192","19.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","20","25","25","21","28","25","18","19","8"
"Small-divergence semiconductor lasers by plasmonic collimation","Yu, Nanfang; Fan, Jonathan; Wang, Qi Jie; Pfluegl, Christian; Diehl, Laurent; Edamura, Tadataka; Yamanishi, Masamichi; Kan, Hirofumi; Capasso, Federico","","","","NATURE PHOTONICS","SEP 2008","2008","2","9","","","","564","570","","10.1038/nphoton.2008.152","","","187","15.58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","18","30","25","20","23","21","13","10","10","12","2"
"Terahertz quantum-cascade-laser source based on intracavity difference-frequency generation","Belkin, Mikhail A.; Capasso, Federico; Belyanin, Alexey; Sivco, Deborah L.; Cho, Alfred Y.; Oakley, Douglas C.; Vineis, Christopher J.; Turner, George W.","","","","NATURE PHOTONICS","MAY 2007","2007","1","5","","","","288","292","","10.1038/nphoton.2007.70","","","185","14.23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","15","16","10","15","13","23","19","16","18","18","13","7"
"Laser action in nanowires: Observation of the transition from amplified spontaneous emission to laser oscillation","Zimmler, Mariano A.; Bao, Jiming; Capasso, Federico; Mueller, Sven; Ronning, Carsten","","","","APPLIED PHYSICS LETTERS","AUG 4 2008","2008","93","5","","","","","","051101","10.1063/1.2965797","","","178","14.83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","22","17","10","27","17","15","25","18","9","0"
"Flat Optics: Controlling Wavefronts With Optical Antenna Metasurfaces","Yu, Nanfang; Genevet, Patrice; Aieta, Francesco; Kats, Mikhail A.; Blanchard, Romain; Aoust, Guillaume; Tetienne, Jean-Philippe; Gaburro, Zeno; Capasso, Federico","","","","IEEE JOURNAL OF SELECTED TOPICS IN QUANTUM ELECTRONICS","MAY-JUN 2013","2013","19","3","","","","","","4700423","10.1109/JSTQE.2013.2241399","","","175","25.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","20","30","36","37","31","15"
"Optical Antenna Arrays on a Fiber Facet for in Situ Surface-Enhanced Raman Scattering Detection","Smythe, Elizabeth J.; Dickey, Michael D.; Bao, Jiming; Whitesides, George M.; Capasso, Federico","","","","NANO LETTERS","MAR 2009","2009","9","3","","","","1132","1138","","10.1021/nl803668u","","","172","15.64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","12","14","21","20","26","16","18","15","16","10"
"Terahertz quantum cascade lasers with copper metal-metal waveguides operating up to 178 K","Belkin, Mikhail A.; Fan, Jonathan A.; Hormoz, Sahand; Capasso, Federico; Khanna, Suraj P.; Lachab, Mohamed; Davies, A. Giles; Linfield, Edmund H.","","","","OPTICS EXPRESS","MAR 3 2008","2008","16","5","","","","3242","3248","","10.1364/OE.16.003242","","","168","14.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","36","18","11","13","19","16","7","10","9","10","1"
"Casimir forces and quantum electrodynamical torques: Physics and nanomechanics","Capasso, Federico; Munday, Jeremy N.; Iannuzzi, Davide; Chan, H. B.","","","","IEEE JOURNAL OF SELECTED TOPICS IN QUANTUM ELECTRONICS","MAR-APR 2007","2007","13","2","","","","400","414","","10.1109/JSTQE.2007.893082","","","162","12.46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","17","25","24","12","8","13","11","9","7","11","10","3"
