AUTHOR: (Basov, D)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Terahertz magnetic response from artificial materials","Yen, TJ; Padilla, WJ; Fang, N; Vier, DC; Smith, DR; Pendry, JB; Basov, DN; Zhang, X","","","","SCIENCE","MAR  5 2004","2004","303","5663","","","","1494","1496","","10.1126/science.1094025","","","1039","64.94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","53","87","88","89","96","75","85","69","72","50","65","62","61","45","30"
"Gate-tuning of graphene plasmons revealed by infrared nano-imaging","Fei, Z.; Rodin, A. S.; Andreev, G. O.; Bao, W.; McLeod, A. S.; Wagner, M.; Zhang, L. M.; Zhao, Z.; Thiemens, M.; Dominguez, G.; Fogler, M. M.; Castro Neto, A. H.; Lau, C. N.; Keilmann, F.; Basov, D. N.","","","","NATURE","JUL 5 2012","2012","487","7405","","","","82","85","","10.1038/nature11253","","","1022","127.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","115","145","163","143","182","173","78"
"Dirac charge dynamics in graphene by infrared spectroscopy","Li, Z. Q.; Henriksen, E. A.; Jiang, Z.; Hao, Z.; Martin, M. C.; Kim, P.; Stormer, H. L.; Basov, D. N.","","","","NATURE PHYSICS","JUL 2008","2008","4","7","","","","532","535","","10.1038/nphys989","","","830","69.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","39","43","58","73","92","107","103","91","102","74","36"
"Mott transition in VO2 revealed by infrared spectroscopy and nano-imaging","Qazilbash, M. M.; Brehm, M.; Chae, Byung-Gyu; Ho, P. -C.; Andreev, G. O.; Kim, Bong-Jun; Yun, Sun Jin; Balatsky, A. V.; Maple, M. B.; Keilmann, F.; Kim, Hyun-Tak; Basov, D. N.","","","","SCIENCE","DEC 14 2007","2007","318","5857","","","","1750","1753","","10.1126/science.1150124","","","798","61.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","47","53","56","59","67","75","97","89","94","96","48"
"Memory Metamaterials","Driscoll, T.; Kim, Hyun-Tak; Chae, Byung-Gyu; Kim, Bong-Jun; Lee, Yong-Wook; Jokerst, N. Marie; Palit, S.; Smith, D. R.; Di Ventra, M.; Basov, D. N.","","","","SCIENCE","SEP 18 2009","2009","325","5947","","","","1518","1521","","10.1126/science.1176580","","","505","45.91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","23","42","54","54","54","63","64","60","61","29"
"Electrodynamics of high-T-c superconductors","Basov, DN; Timusk, T","","","","REVIEWS OF MODERN PHYSICS","APR 2005","2005","77","2","","","","721","779","","10.1103/RevModPhys.77.721","","","467","31.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","27","38","36","37","48","39","36","39","34","33","34","32","22","11"
"Electrodynamics of correlated electron materials","Basov, D. N.; Averitt, Richard D.; van der Marel, Dirk; Dressel, Martin; Haule, Kristjan","","","","REVIEWS OF MODERN PHYSICS","JUN 2 2011","2011","83","2","","","","471","541","","10.1103/RevModPhys.83.471","","","379","42.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","29","47","50","62","46","53","57","21"
"The pseudogap state in high-T-c superconductors: An infrared study","Puchkov, AV; Basov, DN; Timusk, T","","","","JOURNAL OF PHYSICS-CONDENSED MATTER","NOV 25 1996","1996","8","48","","","","10049","10082","","10.1088/0953-8984/8/48/023","Institute-for-Theoretical-Physics Conference on Non-Fermi Liquid Behaviour in Metals","JUN 17-21, 1996","372","15.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","8","21","34","21","37","29","21","27","26","28","13","10","5","12","12","10","4","12","16","9","7","6","3"
"Tunable Phonon Polaritons in Atomically Thin van der Waals Crystals of Boron Nitride","Dai, S.; Fei, Z.; Ma, Q.; Rodin, A. S.; Wagner, M.; McLeod, A. S.; Liu, M. K.; Gannett, W.; Regan, W.; Watanabe, K.; Taniguchi, T.; Thiemens, M.; Dominguez, G.; Castro Neto, A. H.; Zettl, A.; Keilmann, F.; Jarillo-Herrero, P.; Fogler, M. M.; Basov, D. N.","","","","SCIENCE","MAR 7 2014","2014","343","6175","","","","1125","1129","","10.1126/science.1246833","","","338","56.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","38","57","67","102","54"
"Infrared Nanoscopy of Dirac Plasmons at the Graphene-SiO2 Interface","Fei, Zhe; Andreev, Gregory O.; Bao, Wenzhong; Zhang, Lingfeng M.; McLeod, Alexander S.; Wang, Chen; Stewart, Margaret K.; Zhao, Zeng; Dominguez, Gerardo; Thiemens, Mark; Fogler, Michael M.; Tauber, Michael J.; Castro-Neto, Antonio H.; Lau, Chun Ning; Keilmann, Fritz; Basov, Dimitri N.","","","","NANO LETTERS","NOV 2011","2011","11","11","","","","4701","4705","","10.1021/nl202362d","","","328","36.44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39","47","49","47","39","52","37","18"
